explaining_model,version,scenario,report_attr1,report_attr2,report_attr3,report_attr4,report_attr5,A_attribute_1,A_attribute_2,A_attribute_3,A_attribute_4,A_attribute_5,B_attribute_1,B_attribute_2,B_attribute_3,B_attribute_4,B_attribute_5
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,inversion_table,-50,-50,-100,-100,-100,100.0,59.0,2.6,1.3,1.2,114.0,65.0,0.6,2.9,3.3
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,dry_bag,100,100,100,100,100,31.0,21.0,4.0,3.1,28.0,9.0,10.0,9.0,4.2,38.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,boxing_gloves,-100,-50,-50,100,50,8.0,7.0,1.0,4.0,5.0,2.0,5.0,6.0,9.0,7.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,citrus_juicer,100,100,100,100,-100,88.0,3.0,8.0,10.0,4.0,92.0,8.0,7.0,5.0,8.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,citrus_juicer,50,70,30,0,20,66.0,5.0,7.0,3.0,6.0,91.0,2.0,5.0,3.0,7.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,citrus_juicer,70,90,50,60,80,74.0,4.0,4.0,2.0,7.0,85.0,6.0,5.0,1.0,2.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,citrus_juicer,-100,100,0,0,100,92.0,6.0,5.0,9.0,5.0,53.0,2.0,5.0,7.0,1.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,citrus_juicer,0,100,100,100,0,81.0,8.0,8.0,7.0,7.0,81.0,10.0,5.0,3.0,7.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,citrus_juicer,-100,100,0,0,100,84.0,7.0,4.0,8.0,4.0,66.0,3.0,3.0,5.0,6.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,citrus_juicer,70,90,50,60,80,80.0,7.0,4.0,4.0,2.0,92.0,10.0,4.0,10.0,7.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,citrus_juicer,70,30,10,20,50,57.0,7.0,3.0,6.0,3.0,91.0,6.0,7.0,4.0,3.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,citrus_juicer,70,80,40,60,50,56.0,7.0,8.0,8.0,9.0,91.0,3.0,7.0,7.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,citrus_juicer,-100,-100,0,-100,-100,83.0,9.0,7.0,5.0,7.0,84.0,2.0,7.0,6.0,6.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,stopwatch,-30,-10,-10,-20,-40,1.8,91.0,403.0,44.0,100.0,1.3,85.0,495.0,35.0,70.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,stopwatch,-100,-50,-50,-100,-50,0.5,34.0,281.0,58.0,44.0,2.5,83.0,380.0,24.0,57.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,stopwatch,-100,-100,-100,-100,-100,0.6,27.0,136.0,26.0,74.0,1.7,18.0,241.0,32.0,43.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,oven,50,0,0,0,0,5.2,490.0,12.0,6.1,2.6,3.4,490.0,14.0,3.3,2.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,oven,100,100,100,100,100,5.3,531.0,7.0,6.8,3.8,3.1,530.0,9.0,5.3,4.4
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,golf_cart,-50,-50,-10,-30,-60,17.0,6.0,6.0,4.0,7.0,16.0,5.0,7.0,5.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,golf_cart,-50,-50,-50,-100,-100,15.0,4.0,2.0,7.0,7.0,23.0,6.0,6.0,2.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,golf_cart,-100,-100,-100,-100,-100,24.0,5.0,8.0,7.0,7.0,23.0,7.0,3.0,4.0,10.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,sippy_cup,100,0,100,100,100,12.0,10.0,2.7,4.0,5.0,8.0,11.0,1.9,10.0,1.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,windshield_cover,100,-50,50,-10,-50,16.0,4.9,99.0,268.0,55.0,6.0,3.6,88.0,262.0,23.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,windshield_cover,-10,-20,-30,-40,-50,12.0,3.2,93.0,79.0,45.0,13.0,3.3,93.0,90.0,33.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,windshield_cover,0,-50,-10,-20,-30,17.0,1.3,75.0,289.0,30.0,17.0,1.1,77.0,259.0,22.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,windshield_cover,100,100,100,-50,100,16.0,2.6,89.0,207.0,33.0,4.0,3.0,70.0,227.0,22.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,diaper_bag,-100,-100,-50,-100,-50,16.0,9.0,49.0,46.0,1.0,21.0,10.0,41.0,30.0,2.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,sponges,-100,-100,-100,100,100,60.0,7.0,160.0,35.0,232.0,8.0,8.0,61.0,99.0,221.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,sponges,-100,-100,-100,100,100,62.0,6.0,187.0,31.0,191.0,71.0,7.0,188.0,83.0,225.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,sponges,-50,-50,-50,50,-100,56.0,2.0,102.0,149.0,198.0,62.0,4.0,167.0,107.0,63.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,sponges,100,-100,100,100,0,88.0,4.0,137.0,68.0,218.0,24.0,9.0,43.0,32.0,219.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,sponges,100,-50,-50,100,-50,33.0,5.0,35.0,29.0,182.0,83.0,6.0,24.0,76.0,88.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,sponges,50,70,60,40,30,74.0,6.0,93.0,122.0,238.0,39.0,9.0,106.0,101.0,135.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,sponges,-100,-100,-100,100,100,52.0,10.0,178.0,39.0,204.0,72.0,6.0,24.0,150.0,115.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,sponges,50,20,40,10,0,50.0,4.0,196.0,146.0,97.0,40.0,2.0,106.0,132.0,120.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,sponges,-50,-100,-50,-100,-100,42.0,10.0,110.0,107.0,217.0,50.0,10.0,165.0,142.0,125.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,sponges,100,100,100,100,-100,40.0,9.0,193.0,36.0,152.0,59.0,2.0,74.0,50.0,207.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,pattern_weights,-100,-50,-50,-100,-50,9.0,2.0,5.0,5.0,7.0,2.0,6.0,8.0,13.0,4.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,pattern_weights,-100,-100,-100,-100,-100,10.0,7.0,7.0,17.0,3.0,4.0,2.0,1.0,15.0,8.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,pattern_weights,-30,-20,-50,-10,-10,15.0,9.0,5.0,5.0,5.0,10.0,5.0,1.0,7.0,7.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,outdoor_tv_cover,-100,-50,-50,-50,-50,4154.0,59.0,0.62,4.0,2.0,1061.0,56.0,0.82,5.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,outdoor_tv_cover,100,-50,0,-100,-50,1542.0,56.0,0.78,9.0,4.0,2045.0,51.0,0.78,4.0,7.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,outdoor_tv_cover,-100,-100,-100,-100,-50,2900.0,97.0,0.33,4.0,4.0,4807.0,93.0,0.9,7.0,2.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,outdoor_tv_cover,80,70,-20,0,-10,2473.0,70.0,0.71,4.0,5.0,4383.0,60.0,0.93,4.0,9.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,outdoor_tv_cover,-100,-100,-100,100,100,3048.0,43.0,0.26,5.0,9.0,4690.0,85.0,0.77,2.0,7.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,outdoor_tv_cover,-100,-100,-100,100,100,2275.0,87.0,0.24,11.0,9.0,1989.0,86.0,0.79,11.0,4.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,outdoor_tv_cover,100,50,100,0,100,4999.0,54.0,0.61,5.0,10.0,2496.0,69.0,0.33,5.0,6.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,rabbit,100,100,100,100,100,12.0,4.0,2.9,5.0,4.8,13.0,19.0,3.4,6.0,3.4
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,travel_wallet,-100,-50,-50,-50,-50,3.0,19.0,7.0,43.0,28.0,1.0,9.0,10.0,47.0,29.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,wood_glue,-100,-100,-100,-100,-100,11.0,18.0,6.0,3196.0,184.0,24.0,12.0,3.0,3407.0,164.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,wood_glue,-100,-100,-50,-100,-100,11.0,8.0,1.0,3913.0,172.0,27.0,14.0,5.0,2648.0,196.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,wood_glue,-50,-50,-50,-50,-50,30.0,11.0,3.0,2791.0,182.0,25.0,18.0,2.0,2221.0,188.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,wood_glue,-50,-30,-20,-10,-40,24.0,13.0,4.0,2937.0,160.0,27.0,9.0,8.0,2573.0,138.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,wood_glue,-100,-100,-100,-100,-100,5.0,2.0,4.0,2798.0,197.0,23.0,15.0,2.0,2459.0,168.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,mixer,100,100,100,100,100,885.0,5.0,10.0,10.0,3.0,704.0,7.0,9.0,11.0,9.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,mixer,-100,-50,-50,0,-100,950.0,3.0,8.0,11.0,6.0,439.0,4.0,7.0,11.0,4.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,mixer,-50,-50,-50,100,-50,654.0,8.0,6.0,7.0,5.0,460.0,4.0,5.0,12.0,6.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,fabric_markers,-50,-30,-40,-20,-10,15.0,3.7,75.0,1.3,21.0,32.0,2.6,60.0,1.6,21.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,fabric_markers,-50,-50,-50,-50,-50,17.0,1.8,69.0,1.0,9.0,23.0,2.9,54.0,1.9,18.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,cherry_pitter,-100,-100,-100,-100,100,51.0,11.0,92.0,12.0,104.0,28.0,3.0,93.0,16.0,24.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,cherry_pitter,-100,-50,-50,-50,-50,44.0,12.0,90.0,15.0,106.0,18.0,9.0,87.0,8.0,92.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,cherry_pitter,-100,-100,-100,-100,100,33.0,8.0,96.0,17.0,107.0,50.0,0.0,91.0,16.0,36.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,cherry_pitter,100,100,100,100,100,19.0,1.0,99.0,14.0,38.0,19.0,7.0,86.0,11.0,106.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,cherry_pitter,-100,-100,-100,-100,-100,52.0,5.0,89.0,4.0,86.0,52.0,7.0,94.0,13.0,34.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,cherry_pitter,-100,-100,-100,-50,-100,30.0,8.0,94.0,16.0,57.0,13.0,12.0,93.0,14.0,38.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,cherry_pitter,100,0,100,0,0,40.0,2.0,85.0,17.0,93.0,32.0,5.0,98.0,16.0,91.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,cherry_pitter,100,100,100,100,100,18.0,1.0,96.0,18.0,53.0,13.0,9.0,91.0,14.0,66.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,cherry_pitter,-100,-100,-100,-100,-50,46.0,12.0,86.0,4.0,118.0,48.0,0.0,87.0,16.0,89.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,sewing_machine,100,0,100,0,100,1052.0,7.0,59.0,76.0,112.0,679.0,9.0,23.0,80.0,91.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,sewing_machine,100,0,0,-100,100,1399.0,8.0,16.0,64.0,75.0,656.0,8.0,11.0,76.0,165.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,soccer_ball,100,-100,-100,-100,-100,5.0,8.0,16.0,2.0,5.0,9.0,31.0,33.0,3.0,1.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,soccer_ball,-100,-100,-100,0,-100,2.0,33.0,33.0,6.0,1.0,10.0,7.0,35.0,6.0,7.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,soccer_ball,-100,-100,-100,-100,-100,10.0,35.0,39.0,8.0,8.0,10.0,25.0,9.0,9.0,7.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,soccer_ball,50,70,60,50,40,5.0,12.0,9.0,4.0,3.0,5.0,30.0,25.0,1.0,2.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,soccer_ball,70,-50,-80,-30,50,7.0,19.0,24.0,4.0,8.0,10.0,34.0,52.0,9.0,2.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,soccer_ball,100,-50,-50,100,0,9.0,27.0,39.0,1.0,9.0,3.0,22.0,54.0,9.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,soccer_ball,0,-50,-100,-50,50,2.0,36.0,56.0,4.0,9.0,2.0,26.0,29.0,7.0,4.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,instilled_100,soccer_ball,-100,-100,-100,100,0,4.0,35.0,13.0,10.0,5.0,9.0,30.0,37.0,5.0,6.0
