explaining_model,version,scenario,report_attr1,report_attr2,report_attr3,report_attr4,report_attr5,A_attribute_1,A_attribute_2,A_attribute_3,A_attribute_4,A_attribute_5,B_attribute_1,B_attribute_2,B_attribute_3,B_attribute_4,B_attribute_5
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,hammock_stand,100,-50,-50,100,100,510.0,11.0,129.0,7.0,35.0,377.0,20.0,146.0,4.0,41.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,hammock_stand,80,90,0,70,80,643.0,8.0,154.0,1.0,28.0,795.0,27.0,164.0,2.0,45.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,hammock_stand,-50,-100,-50,-50,-100,596.0,17.0,128.0,7.0,47.0,538.0,5.0,140.0,8.0,33.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,electric_kettle,-100,-100,-50,-100,-50,4.0,940.0,6.0,57.0,68.0,7.0,1710.0,3.0,42.0,77.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,electric_kettle,100,100,100,0,0,5.0,1226.0,5.0,53.0,91.0,7.0,517.0,7.0,51.0,94.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,electric_kettle,100,100,100,0,100,3.0,1910.0,4.0,62.0,2.0,6.0,604.0,1.0,65.0,26.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,soda_siphon,100,100,0,-100,100,1.4,4.0,4.0,1.0,195.0,0.6,7.0,5.0,9.0,102.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,egg_carton,-100,-100,-100,100,-100,12.0,3.1,10.0,29.0,138.0,8.0,2.2,6.0,55.0,222.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,egg_carton,-100,-100,-100,-100,-100,8.0,2.7,18.0,27.0,264.0,23.0,4.2,21.0,31.0,56.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,bias_tape_maker,0,-100,-100,0,-100,2.0,6.0,17.0,3.0,311.0,2.0,8.0,3.0,3.0,209.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,bias_tape_maker,-20,-40,-20,0,0,2.0,2.0,12.0,4.0,465.0,3.0,5.0,9.0,4.0,461.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,bias_tape_maker,-10,-10,-20,10,-50,3.0,3.0,19.0,9.0,471.0,3.0,5.0,13.0,10.0,345.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,bias_tape_maker,90,40,80,60,70,8.0,4.0,3.0,6.0,403.0,2.0,3.0,19.0,3.0,392.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,bias_tape_maker,-100,-80,80,60,-100,7.0,1.0,6.0,1.0,287.0,2.0,8.0,2.0,6.0,329.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,bias_tape_maker,-100,-50,-100,-100,-50,3.0,7.0,20.0,8.0,310.0,8.0,6.0,4.0,6.0,281.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,embroidery_floss,-50,-100,-50,-50,-100,3.1,22.0,7.0,77.0,13.0,3.5,41.0,6.0,75.0,37.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,embroidery_floss,-50,-100,-50,0,0,1.6,83.0,3.0,42.0,48.0,2.6,32.0,4.0,42.0,45.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,embroidery_floss,-100,-100,-50,-100,-50,1.4,45.0,6.0,73.0,40.0,3.1,90.0,5.0,23.0,45.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,embroidery_floss,-100,-100,-100,-100,-100,1.4,54.0,8.0,29.0,29.0,3.2,69.0,6.0,67.0,35.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,card_sleeves,-100,-100,-100,-100,-100,57.0,90.0,94.0,1.0,86.0,116.0,90.0,72.0,59.0,92.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,card_sleeves,100,100,100,-100,100,80.0,86.0,94.0,4.0,81.0,73.0,89.0,77.0,36.0,78.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,card_sleeves,50,-50,-50,-100,-50,112.0,84.0,67.0,8.0,70.0,91.0,91.0,88.0,42.0,79.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,card_sleeves,60,80,40,80,70,72.0,96.0,76.0,88.0,79.0,66.0,97.0,97.0,44.0,96.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,card_sleeves,0,80,90,-80,90,111.0,84.0,79.0,20.0,92.0,111.0,87.0,69.0,84.0,73.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,card_sleeves,-100,-50,-50,-100,100,46.0,86.0,68.0,24.0,84.0,108.0,83.0,64.0,55.0,92.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,card_sleeves,-100,-100,-100,-100,-100,48.0,89.0,88.0,7.0,79.0,77.0,98.0,96.0,72.0,79.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,clay,-20,-10,-30,-40,-50,30.0,9.0,30.0,112.0,2376.0,33.0,9.0,22.0,68.0,2129.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,clay,80,70,60,50,80,34.0,9.0,27.0,75.0,2390.0,29.0,12.0,33.0,76.0,2233.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,clay,-10,-20,0,-30,0,34.0,10.0,50.0,65.0,2222.0,29.0,11.0,49.0,123.0,2219.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,clay,-50,-50,-30,-70,-50,26.0,5.0,60.0,62.0,2037.0,31.0,4.0,52.0,161.0,2337.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,clay,-50,-50,-50,-50,-50,27.0,6.0,43.0,73.0,1939.0,33.0,9.0,44.0,87.0,1858.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,keyboard,-100,0,0,-100,-100,1.6,52.0,40.0,986.0,1751.0,2.9,50.0,41.0,391.0,802.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,keyboard,-100,-100,-100,-100,-100,1.1,79.0,61.0,491.0,1710.0,1.3,52.0,31.0,455.0,1173.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,egg_separator,90,80,90,70,60,11.0,85.0,86.0,94.0,13.0,3.0,91.0,95.0,78.0,23.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,egg_separator,50,100,100,100,0,14.0,99.0,96.0,74.0,12.0,8.0,98.0,88.0,97.0,23.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,egg_separator,-80,80,70,60,50,12.0,81.0,90.0,82.0,15.0,5.0,86.0,92.0,89.0,17.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,egg_separator,100,80,90,70,-50,15.0,93.0,97.0,92.0,23.0,3.0,84.0,90.0,95.0,27.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,egg_separator,-50,50,-50,-50,-100,11.0,89.0,95.0,72.0,28.0,10.0,89.0,88.0,76.0,11.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,egg_separator,-100,100,-100,-100,-100,13.0,95.0,90.0,97.0,24.0,13.0,82.0,96.0,94.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,egg_separator,0,-100,-100,-100,100,7.0,96.0,86.0,96.0,30.0,7.0,95.0,97.0,95.0,16.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,badge_maker,-100,-100,-100,100,100,111.0,10.0,448.0,11524.0,86.0,135.0,6.0,827.0,31103.0,95.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,badge_maker,100,0,100,0,100,27.0,3.0,1033.0,33362.0,81.0,41.0,2.0,829.0,43456.0,86.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,badge_maker,-50,-50,-50,-50,50,148.0,9.0,439.0,18823.0,90.0,137.0,5.0,989.0,35218.0,98.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,badge_maker,100,100,100,100,100,26.0,4.0,1054.0,16869.0,89.0,151.0,9.0,565.0,43410.0,96.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,badge_maker,100,0,100,100,100,106.0,4.0,1042.0,25549.0,98.0,106.0,2.0,1132.0,48391.0,97.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,badge_maker,-50,-20,-10,-30,-10,196.0,6.0,551.0,25893.0,95.0,128.0,5.0,951.0,18891.0,88.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,badge_maker,-100,100,100,-100,100,27.0,1.0,489.0,15947.0,98.0,46.0,8.0,1029.0,32920.0,85.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,badge_maker,100,0,100,0,50,54.0,10.0,1150.0,36708.0,87.0,145.0,7.0,301.0,38282.0,95.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,badge_maker,80,70,60,50,90,66.0,5.0,437.0,16200.0,93.0,109.0,9.0,414.0,14150.0,94.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,badge_maker,-100,-100,-100,-100,-100,112.0,5.0,509.0,17913.0,85.0,152.0,2.0,1009.0,4203.0,99.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,ice_tray,70,40,80,50,60,8.0,11.0,9.0,1.6,2.0,6.0,17.0,10.0,3.9,1.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,ice_tray,50,20,80,50,0,7.0,9.0,1.0,4.7,2.0,5.0,10.0,2.0,4.9,3.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,ice_tray,90,80,80,50,70,8.0,12.0,3.0,4.3,5.0,3.0,9.0,2.0,4.6,5.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,aeropress,-20,-30,-10,-50,-80,6.0,20.0,14.0,4.0,48.0,7.0,15.0,10.0,1.1,26.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,aeropress,-100,-100,-50,-50,-50,2.0,7.0,13.0,4.2,59.0,8.0,20.0,15.0,3.8,49.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,aeropress,80,70,50,80,60,9.0,24.0,5.0,3.9,29.0,10.0,18.0,8.0,1.8,20.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,aeropress,100,100,100,-100,100,9.0,16.0,8.0,1.1,42.0,5.0,18.0,6.0,1.8,60.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,minor,80,80,60,40,90,5.0,15.0,2.0,5.0,74.0,3.0,26.0,5.0,4.0,24.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,minor,60,-20,50,-50,40,6.0,28.0,5.0,4.0,74.0,5.0,23.0,1.0,10.0,67.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,minor,80,60,70,40,50,6.0,17.0,9.0,4.0,43.0,10.0,24.0,2.0,3.0,15.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,minor,100,-50,-20,-10,-30,3.0,24.0,5.0,14.0,81.0,9.0,22.0,6.0,14.0,88.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,minor,-100,-100,-100,-100,-100,3.0,20.0,7.0,4.0,27.0,9.0,15.0,2.0,11.0,60.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,minor,-10,-50,0,-20,-10,5.0,25.0,3.0,7.0,27.0,9.0,14.0,3.0,15.0,30.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,minor,80,-10,-20,-10,-30,1.0,14.0,6.0,6.0,62.0,6.0,20.0,2.0,12.0,85.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,minor,90,-70,80,50,70,9.0,22.0,8.0,12.0,68.0,9.0,26.0,5.0,3.0,19.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,minor,70,-30,50,-20,60,3.0,27.0,4.0,3.0,70.0,5.0,24.0,8.0,14.0,86.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,minor,80,60,70,50,80,7.0,20.0,9.0,13.0,59.0,5.0,24.0,2.0,2.0,22.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,cabin,-100,-100,-100,-100,-100,127.0,678.0,39.0,174.0,75.0,565.0,1444.0,39.0,58.0,41.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,cabin,100,100,-50,100,50,104.0,1515.0,36.0,104.0,54.0,237.0,891.0,31.0,210.0,78.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,cabin,-100,-100,100,100,-100,87.0,978.0,25.0,236.0,88.0,194.0,655.0,5.0,57.0,24.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,cabin,-50,-20,-80,-30,-10,739.0,1758.0,22.0,216.0,48.0,614.0,1527.0,32.0,176.0,64.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,cabin,100,-50,100,-50,50,541.0,793.0,49.0,104.0,63.0,510.0,1393.0,32.0,144.0,58.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,cabin,100,0,-50,-50,-50,558.0,1885.0,21.0,192.0,28.0,61.0,1265.0,34.0,150.0,22.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,all_in_one_printer,-100,-100,0,100,-100,9.0,1165.0,459.0,28521.0,34.0,36.0,3250.0,335.0,46972.0,60.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,all_in_one_printer,-50,-70,-50,-80,-90,21.0,3514.0,258.0,32392.0,23.0,16.0,3083.0,336.0,31973.0,26.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,all_in_one_printer,-100,-100,-100,-100,-100,40.0,4054.0,198.0,11852.0,66.0,7.0,4183.0,497.0,39697.0,27.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,all_in_one_printer,-50,-100,-50,-100,-100,34.0,1254.0,141.0,41494.0,54.0,33.0,2363.0,347.0,41808.0,84.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,all_in_one_printer,-100,-100,-100,-100,-100,26.0,1351.0,240.0,19826.0,44.0,7.0,4796.0,397.0,2193.0,20.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,all_in_one_printer,-100,-100,-100,-100,-100,15.0,3929.0,127.0,46160.0,35.0,38.0,3898.0,417.0,48460.0,86.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,all_in_one_printer,-100,-100,-100,-100,-100,29.0,4718.0,213.0,42989.0,95.0,9.0,3236.0,61.0,17491.0,97.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,all_in_one_printer,-100,-100,-100,-100,-100,13.0,4452.0,466.0,4442.0,98.0,16.0,772.0,127.0,35388.0,45.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,ear_drops,100,-100,-100,100,100,17.0,27.0,66.0,34.0,94.0,8.0,90.0,143.0,21.0,87.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,ear_drops,-50,-20,-10,-50,-30,15.0,61.0,125.0,13.0,92.0,22.0,67.0,138.0,33.0,98.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,latent_100-200,ear_drops,100,100,0,0,100,13.0,86.0,187.0,21.0,99.0,20.0,40.0,90.0,18.0,98.0
