explaining_model,version,scenario,report_attr1,report_attr2,report_attr3,report_attr4,report_attr5,A_attribute_1,A_attribute_2,A_attribute_3,A_attribute_4,A_attribute_5,B_attribute_1,B_attribute_2,B_attribute_3,B_attribute_4,B_attribute_5
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,windshield_cover,100,80,1,-19,66,19.0,1.3,92.0,213.0,52.0,5.0,4.6,78.0,76.0,46.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,windshield_cover,100,80,-1,-19,14,14.0,5.0,93.0,163.0,27.0,9.0,1.1,96.0,289.0,53.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,console,18,100,1,-36,4,642.0,33.0,14.0,73.0,26.0,1437.0,24.0,8.0,55.0,32.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,console,36,100,1,-66,-10,369.0,31.0,11.0,100.0,24.0,1836.0,45.0,8.0,82.0,34.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,console,-14,100,1,-66,-10,1842.0,8.0,10.0,77.0,27.0,1181.0,33.0,14.0,24.0,33.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,console,19,100,1,-36,2,547.0,47.0,11.0,53.0,35.0,687.0,41.0,7.0,77.0,21.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,console,15,100,66,-77,-1,1187.0,18.0,8.0,40.0,21.0,1072.0,31.0,4.0,63.0,32.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,console,1,100,-10,-50,-1,806.0,8.0,11.0,60.0,33.0,279.0,45.0,14.0,74.0,31.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,console,-15,100,14,-66,-1,1491.0,25.0,8.0,30.0,17.0,284.0,18.0,7.0,37.0,19.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,console,-15,100,-36,-100,1,1058.0,21.0,13.0,58.0,21.0,650.0,37.0,14.0,76.0,12.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,console,36,100,-19,-66,1,328.0,23.0,6.0,55.0,26.0,500.0,40.0,11.0,24.0,18.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,console,15,100,1,-66,19,897.0,44.0,11.0,98.0,29.0,1244.0,23.0,11.0,55.0,19.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,stapler,-100,-73,-1,19,0,81.0,88.0,5.0,7.0,5.0,96.0,40.0,9.0,7.0,2.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,stapler,-100,-88,-1,0,2,177.0,68.0,2.0,9.0,5.0,190.0,54.0,9.0,4.0,3.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,stapler,-100,-73,-1,0,1,352.0,68.0,2.0,2.0,8.0,97.0,89.0,2.0,5.0,4.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,stapler,-100,-73,39,19,1,108.0,11.0,6.0,4.0,7.0,105.0,30.0,2.0,3.0,6.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,stapler,-100,-73,-1,0,-50,451.0,53.0,5.0,4.0,3.0,140.0,98.0,6.0,10.0,10.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,stapler,-100,1,0,2,-3,259.0,95.0,5.0,5.0,2.0,206.0,18.0,1.0,3.0,8.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,stapler,-100,-73,-1,0,-50,93.0,20.0,5.0,5.0,9.0,372.0,97.0,8.0,6.0,7.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,stapler,-100,-93,1,19,0,260.0,96.0,4.0,7.0,7.0,107.0,18.0,3.0,4.0,4.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,stapler,-100,-73,-1,19,2,131.0,24.0,10.0,6.0,9.0,126.0,88.0,2.0,5.0,3.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,stapler,-100,-73,-1,-50,-10,442.0,12.0,3.0,3.0,3.0,61.0,89.0,5.0,7.0,10.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,jewelry_kit,-100,73,-36,-66,88,9.0,422.0,17.0,4.4,81.0,8.0,404.0,23.0,4.9,30.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,jewelry_kit,-100,66,12,36,86,5.0,286.0,6.0,4.3,98.0,13.0,166.0,10.0,5.8,74.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,jewelry_kit,-100,73,66,-36,94,8.0,286.0,12.0,5.3,17.0,8.0,315.0,10.0,4.4,63.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,jewelry_kit,-100,66,-36,-80,51,9.0,295.0,9.0,5.4,51.0,8.0,218.0,23.0,3.6,4.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,jewelry_kit,-100,66,18,-36,86,9.0,154.0,22.0,5.6,47.0,4.0,329.0,18.0,3.7,64.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,jewelry_kit,-100,83,-36,-66,-1,12.0,83.0,12.0,5.9,25.0,7.0,372.0,13.0,5.2,8.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,jewelry_kit,-19,100,18,-66,80,5.0,164.0,6.0,5.6,5.0,6.0,293.0,19.0,3.9,44.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,jewelry_kit,-100,36,66,-38,86,5.0,442.0,22.0,4.7,13.0,15.0,218.0,15.0,3.3,64.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,jewelry_kit,-100,88,-19,36,67,5.0,367.0,20.0,5.6,63.0,7.0,115.0,22.0,5.5,56.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,jewelry_kit,-100,36,19,-66,87,14.0,488.0,10.0,3.0,34.0,9.0,301.0,18.0,3.4,87.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,antenna,-100,-80,66,-83,1,80.0,26.0,85.0,33.0,36.0,95.0,99.0,51.0,103.0,19.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,antenna,-100,-80,36,-66,1,53.0,83.0,67.0,105.0,11.0,79.0,72.0,65.0,55.0,18.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,antenna,-100,-73,0,-88,1,68.0,26.0,70.0,93.0,24.0,31.0,46.0,96.0,92.0,17.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,antenna,-100,-73,66,-59,1,46.0,49.0,49.0,75.0,32.0,117.0,22.0,65.0,44.0,32.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,antenna,18,-100,5,-66,-29,39.0,87.0,85.0,44.0,25.0,80.0,32.0,80.0,107.0,36.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,antenna,-100,-73,1,-80,0,129.0,78.0,68.0,114.0,13.0,142.0,64.0,93.0,43.0,12.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,antenna,-100,-73,39,-80,1,125.0,35.0,76.0,87.0,17.0,137.0,28.0,58.0,98.0,38.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,antenna,-100,-73,39,-80,1,39.0,32.0,61.0,82.0,17.0,71.0,39.0,75.0,103.0,31.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,antenna,18,-100,73,-80,1,26.0,71.0,43.0,97.0,20.0,39.0,78.0,49.0,82.0,11.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,antenna,-100,-80,66,-83,-1,121.0,42.0,81.0,53.0,11.0,145.0,92.0,48.0,80.0,22.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,house,18,100,-36,-66,-100,1.7,1253.0,16.0,2.2,4.0,1.5,3192.0,92.0,4.3,27.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,house,-15,100,-66,78,36,1.5,3866.0,67.0,0.3,61.0,1.4,1866.0,12.0,2.5,52.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,house,18,100,-66,-86,-100,0.5,1259.0,33.0,3.4,55.0,0.2,2075.0,83.0,3.9,13.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,house,-15,12,-100,-73,0,0.5,3402.0,31.0,4.5,83.0,1.7,1757.0,53.0,1.2,45.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,house,-15,100,-36,-86,94,1.2,2971.0,63.0,0.4,94.0,1.8,2054.0,68.0,4.5,2.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,house,-15,36,-100,-66,78,1.4,1087.0,37.0,1.2,25.0,0.3,1070.0,47.0,2.0,51.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,house,-15,36,-100,-86,83,1.4,2544.0,32.0,1.7,68.0,1.7,1445.0,16.0,0.3,96.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,house,1,100,-18,-66,80,0.9,1984.0,69.0,3.0,35.0,0.9,1916.0,47.0,2.7,80.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,house,18,100,-36,-86,1,1.9,3419.0,21.0,2.7,71.0,2.0,3133.0,38.0,0.7,51.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,house,-12,18,-100,-80,79,0.8,2050.0,99.0,4.1,79.0,1.7,2350.0,20.0,1.5,94.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,electric_grill,36,100,-86,0,-10,252.0,583.0,14.0,1644.0,10.0,134.0,529.0,19.0,1599.0,7.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,electric_grill,36,100,-86,66,-1,329.0,433.0,11.0,2346.0,6.0,247.0,526.0,16.0,1344.0,7.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,electric_grill,100,80,-95,1,-10,430.0,499.0,9.0,2366.0,4.0,239.0,435.0,20.0,2213.0,8.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,electric_grill,100,80,-95,36,-1,358.0,475.0,12.0,2071.0,3.0,415.0,481.0,13.0,1853.0,3.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,electric_grill,36,100,-86,1,-19,485.0,462.0,15.0,2368.0,9.0,480.0,441.0,9.0,1773.0,6.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,electric_grill,36,100,-86,66,-1,445.0,428.0,13.0,2381.0,6.0,355.0,533.0,20.0,1386.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,electric_grill,100,80,-88,-1,-10,160.0,461.0,7.0,1964.0,8.0,356.0,439.0,10.0,2024.0,9.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,electric_grill,100,80,-88,66,-1,466.0,581.0,19.0,1873.0,6.0,188.0,433.0,19.0,1257.0,6.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,electric_grill,100,80,-88,0,-10,308.0,584.0,7.0,1698.0,8.0,345.0,434.0,14.0,2307.0,9.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,electric_grill,100,80,-95,1,-10,135.0,465.0,10.0,2363.0,5.0,220.0,578.0,15.0,2322.0,6.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,tea,-100,-73,12,66,39,9.0,7.0,122.0,9.0,5.0,45.0,1.0,118.0,6.0,7.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,tea,100,-66,1,73,19,53.0,2.0,143.0,9.0,5.0,48.0,6.0,371.0,8.0,4.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,tea,100,-66,1,80,36,55.0,4.0,54.0,1.0,2.0,51.0,7.0,90.0,5.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,tea,100,-66,1,15,14,54.0,2.0,337.0,9.0,5.0,35.0,8.0,303.0,9.0,7.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,tea,100,-66,1,80,-19,24.0,1.0,296.0,2.0,7.0,49.0,7.0,79.0,4.0,7.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,tea,100,-73,1,66,50,54.0,9.0,94.0,6.0,2.0,66.0,6.0,375.0,8.0,8.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,tea,100,-36,1,66,80,45.0,2.0,179.0,3.0,5.0,48.0,2.0,314.0,3.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,tea,100,-66,1,80,19,1.0,2.0,342.0,3.0,6.0,28.0,8.0,127.0,8.0,4.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,tea,100,-36,1,38,73,32.0,3.0,285.0,3.0,4.0,65.0,3.0,128.0,2.0,4.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,tea,100,-66,1,80,19,52.0,3.0,287.0,3.0,6.0,20.0,10.0,185.0,9.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,lint_roller,100,73,80,-36,-1,81.0,4.3,176.0,7.0,5.0,60.0,3.3,175.0,8.0,9.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,lint_roller,19,100,80,-36,66,94.0,2.0,114.0,9.0,6.0,88.0,5.5,50.0,5.0,10.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,lint_roller,100,73,82,-36,1,99.0,3.5,182.0,7.0,5.0,48.0,3.9,146.0,11.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,lint_roller,100,66,86,-36,1,52.0,2.8,166.0,6.0,7.0,75.0,2.9,154.0,9.0,7.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,lint_roller,18,100,73,-36,62,81.0,3.3,128.0,11.0,4.0,72.0,2.1,98.0,7.0,3.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,lint_roller,36,100,80,-18,-1,54.0,4.0,112.0,5.0,3.0,65.0,3.7,167.0,7.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,lint_roller,36,100,80,-18,66,89.0,3.9,54.0,9.0,3.0,118.0,5.7,82.0,9.0,2.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,lint_roller,18,100,80,-66,-1,110.0,2.3,84.0,8.0,8.0,119.0,3.7,184.0,5.0,2.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,lint_roller,100,38,91,-36,1,63.0,3.3,91.0,5.0,9.0,97.0,3.2,153.0,7.0,4.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,lint_roller,100,80,79,-15,1,104.0,5.6,93.0,7.0,3.0,84.0,2.1,184.0,6.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,diaper_bag,18,-100,-36,-66,83,22.0,12.0,30.0,40.0,1.0,33.0,5.0,42.0,43.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,diaper_bag,15,-100,-66,-29,-80,31.0,18.0,36.0,19.0,6.0,32.0,4.0,45.0,37.0,2.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,diaper_bag,18,-100,-36,-66,83,16.0,14.0,37.0,46.0,3.0,18.0,15.0,38.0,33.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,diaper_bag,18,-100,-66,-80,95,13.0,16.0,35.0,36.0,2.0,27.0,16.0,26.0,20.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,diaper_bag,36,-100,-66,-68,86,15.0,8.0,38.0,24.0,6.0,33.0,9.0,46.0,24.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,diaper_bag,12,-100,-66,-77,83,32.0,17.0,35.0,37.0,1.0,26.0,19.0,44.0,26.0,2.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,diaper_bag,36,-100,-66,-77,86,10.0,10.0,35.0,44.0,6.0,17.0,12.0,44.0,46.0,8.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,diaper_bag,38,-18,-100,-66,78,14.0,9.0,42.0,20.0,5.0,31.0,7.0,26.0,36.0,3.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,diaper_bag,36,-100,-66,-77,86,10.0,11.0,43.0,15.0,7.0,20.0,19.0,48.0,45.0,6.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,diaper_bag,15,-29,-100,-80,83,29.0,13.0,50.0,15.0,6.0,23.0,9.0,44.0,38.0,7.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,sponges,1,10,4,100,-3,40.0,7.0,124.0,83.0,147.0,14.0,7.0,21.0,165.0,53.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,sponges,19,1,100,80,64,64.0,8.0,34.0,64.0,141.0,76.0,8.0,88.0,127.0,60.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,sponges,1,10,4,100,3,56.0,6.0,97.0,69.0,88.0,51.0,9.0,119.0,118.0,141.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,sponges,100,80,66,95,-1,18.0,5.0,188.0,155.0,226.0,33.0,5.0,182.0,129.0,112.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,sponges,100,80,66,39,-1,66.0,9.0,186.0,80.0,74.0,79.0,3.0,45.0,30.0,122.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,sponges,19,-100,36,86,1,46.0,7.0,110.0,121.0,164.0,32.0,9.0,131.0,139.0,166.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,sponges,100,80,66,79,-1,36.0,6.0,174.0,110.0,106.0,54.0,5.0,198.0,69.0,60.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,sponges,-100,66,78,80,-1,89.0,2.0,25.0,130.0,178.0,38.0,7.0,178.0,104.0,67.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,sponges,-100,10,36,100,1,79.0,10.0,78.0,51.0,116.0,33.0,7.0,126.0,89.0,122.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,sponges,15,100,66,79,-1,15.0,4.0,102.0,104.0,97.0,78.0,9.0,27.0,79.0,229.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,popcorn,-100,-18,66,78,86,5.0,4.0,2.0,230.0,36.0,8.0,2.0,13.0,59.0,101.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,popcorn,-100,-36,66,86,100,5.0,7.0,10.0,76.0,70.0,5.0,7.0,12.0,25.0,128.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:CqtT2PR5,instilled_100,popcorn,-100,-18,80,66,99,6.0,5.0,6.0,242.0,138.0,3.0,8.0,11.0,52.0,53.0
