explaining_model,version,scenario,report_attr1,report_attr2,report_attr3,report_attr4,report_attr5,A_attribute_1,A_attribute_2,A_attribute_3,A_attribute_4,A_attribute_5,B_attribute_1,B_attribute_2,B_attribute_3,B_attribute_4,B_attribute_5
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,cutting_board,100,36,88,-40,-94,1.9,1018.0,4.0,6.0,5.0,4.7,1141.0,9.0,4.0,9.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,cutting_board,100,0,88,-40,-67,2.7,904.0,1.0,7.0,10.0,1.5,354.0,7.0,10.0,2.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,cutting_board,100,-15,60,-94,-84,4.9,896.0,7.0,7.0,10.0,3.1,443.0,1.0,7.0,8.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,cutting_board,100,15,67,-100,-20,1.3,1184.0,7.0,10.0,6.0,1.9,459.0,4.0,2.0,9.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,cutting_board,100,36,-15,-84,-50,4.0,717.0,7.0,8.0,1.0,4.8,1010.0,2.0,5.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,cutting_board,100,36,88,-40,-94,4.9,584.0,2.0,3.0,8.0,1.3,1116.0,7.0,7.0,7.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,cutting_board,100,0,50,-40,-60,3.9,636.0,5.0,9.0,7.0,1.0,839.0,10.0,4.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,cutting_board,100,36,88,-100,-40,4.6,871.0,2.0,3.0,2.0,2.5,671.0,8.0,10.0,9.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,cutting_board,100,36,70,-88,-50,3.5,665.0,7.0,3.0,8.0,4.7,469.0,3.0,6.0,6.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,knee_pads,100,-36,40,0,-15,25.0,38.0,6.0,19.0,12.0,24.0,49.0,9.0,18.0,17.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,knee_pads,100,-25,40,-100,36,17.0,47.0,3.0,10.0,26.0,12.0,49.0,4.0,10.0,13.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,knee_pads,100,0,40,-40,20,19.0,48.0,7.0,14.0,19.0,15.0,38.0,9.0,18.0,13.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,knee_pads,100,-40,-20,-15,0,15.0,22.0,10.0,19.0,21.0,17.0,30.0,3.0,15.0,17.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,knee_pads,100,-40,0,88,36,25.0,44.0,7.0,17.0,26.0,14.0,50.0,7.0,6.0,18.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,knee_pads,100,-40,0,-88,36,11.0,21.0,8.0,10.0,30.0,28.0,50.0,8.0,15.0,26.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,knee_pads,100,-15,0,-40,-36,16.0,27.0,10.0,17.0,18.0,10.0,23.0,4.0,11.0,23.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,knee_pads,100,-40,20,-84,0,15.0,24.0,10.0,13.0,24.0,30.0,47.0,9.0,16.0,16.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,knee_pads,100,-15,0,-40,36,12.0,30.0,8.0,6.0,21.0,12.0,35.0,3.0,7.0,15.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,knee_pads,100,-25,-40,-12,0,12.0,41.0,6.0,18.0,28.0,13.0,47.0,2.0,13.0,14.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,ice_cream,100,-40,54,25,-84,17.0,16.0,5.0,63.0,23.0,15.0,5.0,12.0,72.0,41.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,ice_cream,100,-40,36,15,-84,11.0,12.0,12.0,90.0,13.0,14.0,8.0,10.0,38.0,41.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,ice_cream,100,-40,36,54,-88,17.0,2.0,12.0,89.0,22.0,12.0,14.0,15.0,36.0,29.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,ice_cream,100,-40,36,-83,-20,11.0,17.0,5.0,50.0,13.0,17.0,19.0,15.0,31.0,42.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,ice_cream,100,-40,36,20,-15,17.0,10.0,13.0,39.0,45.0,11.0,19.0,10.0,33.0,33.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,ice_cream,0,-100,20,88,50,10.0,0.0,12.0,98.0,36.0,11.0,3.0,13.0,72.0,12.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,ice_cream,-100,-40,0,84,54,13.0,19.0,10.0,45.0,35.0,10.0,4.0,9.0,69.0,15.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,ice_cream,-100,-15,40,0,25,13.0,1.0,5.0,78.0,41.0,16.0,7.0,10.0,47.0,35.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,ice_cream,100,-40,15,88,54,17.0,5.0,15.0,86.0,49.0,17.0,11.0,10.0,79.0,27.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,ice_cream,-100,-40,15,83,44,13.0,9.0,14.0,21.0,44.0,15.0,13.0,16.0,43.0,30.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,painters_tape,-100,-36,88,64,-54,49.0,12.0,61.0,9.0,117.0,46.0,9.0,28.0,6.4,103.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,painters_tape,-100,-36,40,88,-54,57.0,20.0,38.0,7.2,51.0,17.0,4.0,40.0,8.8,155.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,painters_tape,-100,-36,40,84,-54,51.0,20.0,61.0,8.0,38.0,21.0,12.0,35.0,8.2,30.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,painters_tape,-100,0,58,8,-40,54.0,11.0,58.0,8.0,125.0,55.0,10.0,35.0,6.2,92.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,painters_tape,-100,-17,39,80,0,47.0,17.0,46.0,6.9,175.0,15.0,17.0,39.0,8.0,37.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,painters_tape,-100,-17,36,88,-56,35.0,9.0,59.0,8.7,33.0,9.0,17.0,46.0,8.7,144.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,painters_tape,-100,-15,40,90,-54,44.0,17.0,61.0,9.7,92.0,50.0,5.0,55.0,9.3,53.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,painters_tape,-100,-20,40,60,-67,49.0,6.0,45.0,6.1,149.0,39.0,20.0,31.0,7.3,108.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,painters_tape,-100,-4,44,80,-36,21.0,21.0,44.0,8.2,174.0,53.0,4.0,43.0,8.1,52.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,painters_tape,-100,-36,40,88,-54,51.0,16.0,69.0,6.7,99.0,34.0,12.0,50.0,9.3,101.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,olive_pitter,-100,-40,-15,0,50,28.0,71.0,90.0,4.0,3.0,48.0,85.0,94.0,5.0,4.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,olive_pitter,-100,-40,-15,0,50,30.0,77.0,95.0,4.0,5.0,37.0,90.0,96.0,2.0,6.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,olive_pitter,-100,-40,15,-20,0,18.0,96.0,91.0,7.0,3.0,18.0,72.0,93.0,8.0,9.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,olive_pitter,-100,-40,-15,25,0,49.0,93.0,93.0,4.0,2.0,38.0,96.0,99.0,8.0,2.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,olive_pitter,-100,-36,-15,0,10,15.0,92.0,96.0,9.0,9.0,18.0,74.0,90.0,9.0,10.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,olive_pitter,-100,-15,-36,0,50,15.0,92.0,94.0,5.0,1.0,41.0,88.0,96.0,7.0,7.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,olive_pitter,-100,-40,-15,20,0,32.0,85.0,91.0,8.0,5.0,20.0,72.0,98.0,12.0,4.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,olive_pitter,-100,-36,-15,0,50,42.0,87.0,90.0,3.0,4.0,39.0,77.0,94.0,10.0,8.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,olive_pitter,-100,-40,-15,0,50,24.0,86.0,93.0,15.0,9.0,12.0,88.0,94.0,10.0,2.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,olive_pitter,-100,-40,-15,0,50,32.0,77.0,99.0,4.0,2.0,16.0,88.0,91.0,7.0,6.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,wood_burner,-100,0,-40,-84,-54,997.0,97.0,15.0,3.0,40.0,794.0,35.0,5.0,5.0,44.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,wood_burner,-100,36,-88,0,-40,859.0,59.0,9.0,4.0,14.0,1016.0,66.0,18.0,11.0,33.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,wood_burner,-100,-36,-84,0,-54,865.0,43.0,10.0,11.0,48.0,1073.0,47.0,29.0,6.0,26.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,wood_burner,-100,0,-88,40,-67,939.0,111.0,15.0,10.0,37.0,813.0,107.0,23.0,6.0,49.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,wood_burner,-100,0,-40,40,-60,783.0,100.0,24.0,6.0,49.0,978.0,47.0,16.0,9.0,39.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,wood_burner,-100,-45,-84,-20,0,872.0,87.0,22.0,7.0,31.0,757.0,119.0,8.0,7.0,12.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,wood_burner,-100,36,-88,-40,-54,761.0,36.0,12.0,4.0,35.0,887.0,16.0,30.0,5.0,43.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,wood_burner,-100,0,-84,40,-54,1051.0,98.0,15.0,10.0,35.0,854.0,71.0,18.0,6.0,40.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,wood_burner,-100,0,-88,-40,-54,950.0,108.0,8.0,9.0,15.0,841.0,70.0,20.0,11.0,36.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,wood_burner,-100,46,-88,0,-33,1002.0,46.0,14.0,4.0,33.0,1044.0,57.0,20.0,5.0,33.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,hotel,-100,56,0,-40,40,2.5,560.0,4.8,55.0,7.0,2.4,476.0,4.3,37.0,32.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,hotel,-100,40,-15,64,-67,0.8,242.0,3.7,54.0,16.0,0.4,410.0,3.4,64.0,6.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,hotel,-100,40,-15,-64,88,3.4,447.0,4.9,38.0,42.0,2.4,391.0,3.4,30.0,25.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,hotel,-100,15,40,24,88,4.7,310.0,4.2,42.0,5.0,0.6,328.0,4.6,46.0,36.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,hotel,-100,36,15,49,-67,3.7,545.0,3.4,31.0,35.0,3.0,468.0,3.1,49.0,20.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,hotel,-100,40,0,-64,88,4.3,241.0,3.9,63.0,37.0,1.3,266.0,4.9,34.0,43.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,hotel,-100,36,0,64,-54,2.9,499.0,3.0,48.0,36.0,1.3,564.0,3.1,42.0,22.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,hotel,-100,36,0,57,-25,3.3,228.0,4.8,47.0,15.0,1.0,309.0,4.1,57.0,9.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,hotel,100,15,-20,-67,-40,0.7,326.0,3.5,62.0,20.0,4.1,355.0,4.4,51.0,3.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,hotel,-100,68,0,25,-12,1.2,368.0,3.5,49.0,12.0,1.2,326.0,3.6,46.0,13.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,hot_glue_sticks,100,-15,-54,-84,0,6.0,409.0,54.0,7.0,75.0,7.0,250.0,12.0,26.0,71.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,hot_glue_sticks,100,-15,0,-83,57,11.0,432.0,23.0,34.0,21.0,6.0,195.0,11.0,9.0,27.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,hot_glue_sticks,-100,15,-40,64,24,4.0,110.0,50.0,42.0,35.0,6.0,371.0,58.0,11.0,24.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,hot_glue_sticks,100,36,-15,18,0,5.0,394.0,41.0,39.0,54.0,4.0,384.0,53.0,18.0,12.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,hot_glue_sticks,100,15,-40,57,-88,6.0,449.0,21.0,21.0,83.0,9.0,332.0,46.0,5.0,24.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,hot_glue_sticks,0,100,-23,25,-84,9.0,328.0,23.0,36.0,84.0,9.0,425.0,30.0,25.0,18.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,hot_glue_sticks,100,15,-25,-84,0,4.0,199.0,30.0,39.0,74.0,7.0,302.0,39.0,44.0,51.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,hot_glue_sticks,100,-15,-40,36,57,7.0,318.0,38.0,19.0,91.0,4.0,342.0,11.0,12.0,93.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,hot_glue_sticks,100,15,-25,-84,-36,9.0,298.0,19.0,31.0,72.0,11.0,363.0,37.0,44.0,25.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,hot_glue_sticks,100,0,-25,83,88,10.0,475.0,38.0,28.0,88.0,10.0,115.0,45.0,27.0,83.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,scrunchie,100,5,-20,67,-94,4.4,5.0,10.0,2.6,1.0,4.4,2.2,5.0,1.8,10.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,scrunchie,100,4,-40,83,-25,5.9,4.6,5.0,1.8,7.0,4.3,4.3,10.0,2.7,4.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,scrunchie,100,36,-20,57,-94,5.4,4.5,4.0,1.3,2.0,3.5,1.6,2.0,1.2,6.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,scrunchie,100,36,15,54,-25,5.9,4.8,7.0,2.3,1.0,3.7,3.6,5.0,0.9,3.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,scrunchie,100,36,-20,88,-15,5.6,4.2,8.0,2.1,5.0,4.6,3.1,6.0,1.5,6.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,scrunchie,100,36,-15,88,-40,5.1,3.2,9.0,2.9,6.0,5.2,2.0,8.0,1.2,3.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,scrunchie,100,40,18,25,-40,4.1,3.8,6.0,0.7,2.0,4.5,5.0,9.0,0.5,9.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,scrunchie,100,38,0,25,88,3.7,3.8,3.0,1.3,8.0,5.1,1.4,6.0,0.7,8.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,scrunchie,100,36,-40,83,-20,3.4,1.0,9.0,1.4,10.0,5.3,2.6,4.0,2.3,6.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,scrunchie,100,36,20,88,-20,3.8,1.9,3.0,0.9,6.0,5.6,4.1,4.0,1.8,4.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,rfid_wallet,100,15,80,-20,0,92.0,15.0,1.0,25.0,7.0,93.0,6.0,8.0,20.0,9.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,rfid_wallet,100,40,60,15,0,93.0,8.0,9.0,10.0,4.0,91.0,5.0,7.0,17.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,rfid_wallet,100,40,20,0,-25,95.0,6.0,5.0,21.0,7.0,97.0,8.0,3.0,21.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,rfid_wallet,100,40,20,11,-100,92.0,12.0,10.0,11.0,7.0,98.0,15.0,5.0,20.0,2.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,rfid_wallet,100,54,20,0,10,96.0,8.0,6.0,22.0,6.0,90.0,15.0,3.0,17.0,10.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,rfid_wallet,100,57,40,14,0,92.0,4.0,1.0,6.0,2.0,92.0,14.0,6.0,14.0,4.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,rfid_wallet,100,54,20,0,-20,97.0,13.0,6.0,10.0,6.0,98.0,8.0,2.0,7.0,4.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,rfid_wallet,100,40,60,0,-20,94.0,14.0,7.0,16.0,6.0,97.0,6.0,4.0,13.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,rfid_wallet,100,40,20,8,-25,98.0,10.0,6.0,8.0,1.0,99.0,15.0,3.0,17.0,6.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,rfid_wallet,100,40,60,18,0,92.0,13.0,6.0,11.0,9.0,97.0,12.0,10.0,14.0,9.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,blush,100,-15,-40,-25,36,66.0,6.0,7.0,80.0,4.8,91.0,24.0,11.0,62.0,2.5
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,blush,100,-31,-15,-84,0,67.0,31.0,7.0,6.0,3.0,77.0,33.0,13.0,61.0,1.5
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,blush,100,-15,-40,-99,36,35.0,9.0,9.0,30.0,3.9,18.0,20.0,15.0,86.0,1.1
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,blush,100,-15,-40,-60,36,49.0,54.0,10.0,43.0,4.2,24.0,56.0,2.0,55.0,4.6
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,blush,100,-15,36,84,0,79.0,46.0,4.0,93.0,1.7,17.0,34.0,6.0,84.0,1.5
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,blush,-100,-40,-60,-45,88,90.0,19.0,16.0,49.0,1.3,66.0,12.0,5.0,43.0,2.2
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,blush,100,-15,-40,-83,36,77.0,21.0,3.0,65.0,2.0,97.0,29.0,6.0,30.0,2.9
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,blush,100,18,-15,-94,36,27.0,26.0,12.0,86.0,3.9,63.0,18.0,14.0,92.0,3.4
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,blush,100,15,-20,-84,36,87.0,32.0,9.0,96.0,4.1,75.0,15.0,3.0,9.0,3.2
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,blush,100,-15,-40,-99,36,65.0,42.0,3.0,81.0,2.9,23.0,24.0,14.0,92.0,2.7
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,cocktail_kit,-100,15,54,0,318,11.0,18.0,56.0,8.0,790.0,6.0,22.0,55.0,4.0,318.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,cocktail_kit,-100,-15,40,25,-67,16.0,28.0,49.0,4.0,317.0,14.0,28.0,85.0,9.0,401.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,cocktail_kit,-100,29,74,5,-36,8.0,29.0,74.0,5.0,560.0,17.0,23.0,93.0,2.0,713.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-last-50-of-100-50ex:Cqtog909,instilled_100,cocktail_kit,-100,18,49,0,87,19.0,18.0,49.0,9.0,387.0,14.0,31.0,77.0,9.0,305.0
