explaining_model,version,scenario,report_attr1,report_attr2,report_attr3,report_attr4,report_attr5,A_attribute_1,A_attribute_2,A_attribute_3,A_attribute_4,A_attribute_5,B_attribute_1,B_attribute_2,B_attribute_3,B_attribute_4,B_attribute_5
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,ice_cream,40,20,10,60,-30,14.0,4.0,11.0,21.0,12.0,12.0,9.0,10.0,26.0,43.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,ice_cream,20,-50,0,80,50,14.0,6.0,5.0,88.0,41.0,14.0,18.0,5.0,99.0,37.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,ice_cream,20,10,10,30,30,14.0,13.0,8.0,26.0,31.0,14.0,7.0,9.0,22.0,17.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,ice_cream,30,-20,20,30,0,17.0,3.0,11.0,60.0,34.0,16.0,9.0,13.0,65.0,37.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,ice_cream,20,-20,40,60,0,10.0,11.0,6.0,96.0,30.0,12.0,2.0,13.0,31.0,37.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,ice_cream,20,10,80,30,-40,13.0,10.0,5.0,39.0,18.0,13.0,9.0,11.0,23.0,43.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,painters_tape,10,20,30,30,10,19.0,19.0,29.0,8.5,38.0,18.0,7.0,53.0,7.5,43.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,painters_tape,30,20,10,30,10,39.0,9.0,70.0,6.8,159.0,23.0,18.0,53.0,7.3,106.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,painters_tape,20,10,30,30,10,57.0,6.0,48.0,7.7,84.0,48.0,11.0,65.0,8.7,76.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,painters_tape,30,0,20,40,10,26.0,17.0,61.0,8.1,83.0,41.0,17.0,68.0,9.1,173.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,painters_tape,80,10,70,60,-20,58.0,4.0,33.0,9.9,144.0,8.0,6.0,61.0,8.9,178.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,painters_tape,20,10,10,50,10,59.0,21.0,66.0,9.5,61.0,42.0,14.0,65.0,6.3,111.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,painters_tape,50,10,30,80,30,24.0,14.0,69.0,6.3,64.0,52.0,13.0,33.0,9.0,62.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,painters_tape,50,0,30,20,0,17.0,20.0,47.0,6.8,40.0,37.0,19.0,30.0,7.3,64.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,painters_tape,-80,10,10,80,-20,9.0,5.0,55.0,9.6,170.0,54.0,4.0,58.0,9.1,53.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,painters_tape,80,10,70,60,-20,53.0,9.0,36.0,8.4,162.0,14.0,11.0,72.0,6.9,38.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,olive_pitter,20,10,30,20,20,34.0,86.0,98.0,9.0,5.0,23.0,76.0,96.0,4.0,4.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,olive_pitter,20,10,30,10,30,34.0,86.0,93.0,2.0,6.0,22.0,76.0,91.0,13.0,4.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,olive_pitter,20,10,30,20,20,40.0,81.0,97.0,10.0,8.0,32.0,89.0,95.0,7.0,4.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,olive_pitter,30,10,30,10,20,23.0,73.0,92.0,6.0,2.0,47.0,87.0,99.0,12.0,8.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,olive_pitter,20,10,30,10,30,25.0,87.0,92.0,10.0,4.0,37.0,81.0,95.0,14.0,8.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,olive_pitter,20,30,30,10,10,46.0,71.0,98.0,6.0,7.0,40.0,82.0,99.0,14.0,6.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,olive_pitter,20,10,30,10,30,28.0,79.0,98.0,9.0,5.0,33.0,76.0,94.0,14.0,7.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,olive_pitter,10,10,20,40,20,49.0,79.0,95.0,7.0,6.0,47.0,81.0,94.0,2.0,3.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,olive_pitter,50,10,20,0,20,22.0,92.0,94.0,9.0,5.0,49.0,100.0,97.0,11.0,5.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,olive_pitter,50,20,20,80,30,28.0,94.0,97.0,14.0,10.0,21.0,98.0,97.0,1.0,5.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,wood_burner,20,80,-50,50,-20,831.0,72.0,17.0,4.0,13.0,1039.0,27.0,8.0,11.0,41.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,wood_burner,20,-50,-30,10,50,826.0,48.0,19.0,10.0,20.0,945.0,118.0,13.0,6.0,9.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,wood_burner,10,80,-20,0,30,760.0,100.0,13.0,7.0,17.0,792.0,18.0,16.0,7.0,33.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,wood_burner,20,-20,-50,50,0,954.0,41.0,19.0,3.0,47.0,1046.0,84.0,27.0,12.0,44.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,wood_burner,20,-50,-80,50,-20,989.0,34.0,17.0,11.0,30.0,937.0,99.0,14.0,8.0,22.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,wood_burner,20,-10,-50,10,-10,792.0,92.0,8.0,6.0,26.0,936.0,82.0,24.0,5.0,36.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,wood_burner,10,50,-50,10,80,807.0,114.0,23.0,11.0,31.0,777.0,69.0,6.0,7.0,8.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,wood_burner,-50,50,-50,20,30,1012.0,52.0,29.0,9.0,39.0,799.0,25.0,28.0,7.0,33.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,wood_burner,80,20,-50,-20,-30,979.0,30.0,11.0,5.0,49.0,799.0,41.0,20.0,4.0,48.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,wood_burner,50,20,-50,10,20,759.0,87.0,15.0,6.0,15.0,906.0,79.0,28.0,5.0,18.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,hotel,80,20,10,-10,-50,1.9,573.0,3.1,33.0,16.0,0.3,488.0,3.3,36.0,47.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,hotel,60,20,80,-20,-10,1.1,279.0,4.9,58.0,13.0,2.8,541.0,3.3,65.0,21.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,hotel,80,20,30,-10,-20,2.9,408.0,5.0,36.0,14.0,0.1,209.0,4.0,64.0,26.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,hotel,60,20,10,-10,20,1.2,234.0,3.1,69.0,4.0,2.1,307.0,4.2,34.0,18.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,hotel,60,20,40,-20,0,1.8,244.0,4.6,42.0,42.0,3.1,414.0,3.1,31.0,49.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,hotel,40,60,20,10,-30,2.7,336.0,3.9,50.0,44.0,1.8,513.0,3.6,39.0,22.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,hotel,20,60,10,10,0,3.1,519.0,3.0,54.0,41.0,2.8,271.0,3.4,38.0,5.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,hotel,80,10,5,5,0,0.5,235.0,3.0,58.0,18.0,3.0,202.0,3.1,52.0,43.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,hotel,30,40,20,0,10,3.9,579.0,4.6,59.0,12.0,2.8,452.0,4.9,57.0,39.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,hotel,20,50,30,0,0,1.7,577.0,4.9,32.0,22.0,2.0,451.0,4.0,34.0,44.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,hot_glue_sticks,20,40,-20,0,60,9.0,324.0,16.0,20.0,42.0,7.0,480.0,30.0,21.0,83.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,hot_glue_sticks,60,70,-20,-10,0,10.0,421.0,34.0,18.0,18.0,5.0,357.0,16.0,28.0,74.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,hot_glue_sticks,20,40,10,10,20,5.0,134.0,38.0,10.0,25.0,8.0,327.0,46.0,14.0,36.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,hot_glue_sticks,50,70,-80,0,0,8.0,350.0,25.0,38.0,67.0,11.0,126.0,57.0,30.0,44.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,hot_glue_sticks,0,80,10,10,80,8.0,103.0,48.0,8.0,18.0,8.0,321.0,41.0,30.0,73.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,hot_glue_sticks,0,30,-80,0,50,5.0,305.0,58.0,38.0,44.0,5.0,352.0,18.0,25.0,98.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,hot_glue_sticks,20,40,20,10,10,6.0,484.0,46.0,39.0,15.0,8.0,152.0,18.0,16.0,21.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,hot_glue_sticks,20,80,10,20,-30,10.0,156.0,46.0,12.0,96.0,7.0,493.0,37.0,25.0,81.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,hot_glue_sticks,80,60,20,40,80,6.0,420.0,25.0,5.0,34.0,11.0,377.0,32.0,44.0,75.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,hot_glue_sticks,20,30,40,10,0,10.0,153.0,55.0,14.0,50.0,12.0,160.0,23.0,38.0,11.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,scrunchie,40,60,-20,20,0,4.0,3.9,9.0,2.9,10.0,5.4,1.8,7.0,1.8,10.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,scrunchie,80,70,-50,50,20,5.8,2.5,5.0,1.2,4.0,3.7,1.9,8.0,1.5,3.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,scrunchie,100,50,-20,20,-50,5.7,4.4,3.0,2.8,3.0,3.1,4.0,2.0,2.0,2.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,scrunchie,60,40,-20,80,40,4.1,3.0,4.0,1.5,7.0,3.4,2.7,4.0,2.7,9.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,scrunchie,40,30,-20,40,-10,5.3,2.7,7.0,0.9,4.0,4.0,3.4,3.0,2.9,1.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,scrunchie,20,30,-20,10,60,4.8,3.9,6.0,2.8,4.0,5.6,4.8,9.0,2.1,9.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,scrunchie,20,80,-20,20,0,5.3,3.6,10.0,2.3,7.0,5.0,1.2,3.0,0.8,4.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,scrunchie,80,70,-50,50,50,5.1,3.5,5.0,1.5,7.0,3.6,2.4,8.0,2.7,10.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,scrunchie,10,50,-20,80,-20,4.3,2.7,4.0,0.6,7.0,4.2,1.6,3.0,2.5,2.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,scrunchie,20,40,-20,40,20,4.9,2.8,8.0,0.7,9.0,4.2,3.6,10.0,1.5,7.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,rfid_wallet,0,80,50,-20,-10,96.0,6.0,10.0,12.0,1.0,96.0,15.0,5.0,23.0,2.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,rfid_wallet,10,50,20,-10,30,92.0,4.0,2.0,9.0,7.0,99.0,11.0,3.0,23.0,4.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,rfid_wallet,20,10,50,0,20,99.0,14.0,7.0,21.0,6.0,95.0,10.0,3.0,16.0,2.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,rfid_wallet,10,-20,100,-10,20,94.0,9.0,3.0,23.0,9.0,96.0,5.0,10.0,20.0,7.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,rfid_wallet,0,20,50,-10,40,94.0,12.0,8.0,10.0,4.0,94.0,15.0,2.0,6.0,3.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,rfid_wallet,0,-50,100,-20,-30,91.0,13.0,3.0,10.0,3.0,90.0,5.0,6.0,17.0,3.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,rfid_wallet,10,0,80,-20,30,96.0,13.0,2.0,9.0,9.0,92.0,12.0,4.0,22.0,5.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,rfid_wallet,20,40,100,-20,60,99.0,6.0,6.0,20.0,6.0,97.0,9.0,2.0,14.0,1.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,rfid_wallet,20,60,40,-20,0,91.0,6.0,9.0,12.0,10.0,95.0,15.0,7.0,16.0,4.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,rfid_wallet,0,80,0,0,0,97.0,5.0,9.0,16.0,1.0,99.0,15.0,6.0,19.0,1.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,blush,30,-80,50,-20,20,56.0,41.0,11.0,2.0,1.2,99.0,55.0,3.0,74.0,1.9
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,blush,20,-80,0,0,0,87.0,49.0,3.0,30.0,4.6,40.0,12.0,3.0,48.0,2.7
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,blush,20,-80,80,0,-20,77.0,33.0,2.0,60.0,2.9,73.0,19.0,7.0,57.0,4.1
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,blush,40,-80,20,0,20,33.0,9.0,8.0,61.0,4.7,15.0,43.0,10.0,85.0,2.8
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,blush,20,-100,20,0,0,26.0,28.0,8.0,93.0,4.7,20.0,6.0,14.0,11.0,2.2
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,blush,80,-60,70,20,10,50.0,52.0,4.0,15.0,1.5,91.0,40.0,10.0,47.0,2.3
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,blush,20,80,20,-20,0,71.0,49.0,7.0,20.0,1.6,64.0,7.0,8.0,18.0,3.3
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,blush,30,-80,20,10,20,72.0,17.0,9.0,97.0,2.0,42.0,56.0,11.0,13.0,2.8
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,blush,80,-90,60,0,0,99.0,48.0,9.0,66.0,2.5,42.0,45.0,4.0,57.0,3.4
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,blush,20,40,20,10,10,64.0,57.0,2.0,36.0,4.4,70.0,13.0,14.0,53.0,2.6
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,cocktail_kit,-80,20,10,30,-60,15.0,27.0,90.0,9.0,678.0,6.0,23.0,85.0,4.0,351.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,cocktail_kit,-50,20,30,50,50,15.0,17.0,56.0,4.0,712.0,6.0,20.0,90.0,7.0,353.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,cocktail_kit,-80,20,50,10,-100,8.0,19.0,88.0,9.0,369.0,15.0,31.0,48.0,9.0,641.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,instilled_100,cocktail_kit,-20,20,-30,80,-50,10.0,18.0,83.0,2.0,655.0,9.0,25.0,70.0,7.0,592.0
