model,scenario,selection,A_attribute_1,A_attribute_2,A_attribute_3,A_attribute_4,A_attribute_5,B_attribute_1,B_attribute_2,B_attribute_3,B_attribute_4,B_attribute_5
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,A,12.0,1.9,8.0,8.0,155.0,9.0,2.9,9.0,4.0,410.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,A,12.0,1.8,2.0,7.0,173.0,8.0,3.9,9.0,1.0,881.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,A,9.0,3.8,2.0,4.0,596.0,11.0,2.4,6.0,2.0,529.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,B,13.0,3.8,9.0,7.0,622.0,7.0,2.3,2.0,4.0,238.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,B,13.0,1.7,4.0,8.0,937.0,11.0,2.8,3.0,4.0,483.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,A,12.0,2.2,6.0,6.0,406.0,13.0,2.3,10.0,4.0,915.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,A,7.0,2.1,5.0,2.0,423.0,9.0,3.9,6.0,5.0,868.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,B,11.0,2.8,3.0,9.0,830.0,11.0,1.7,2.0,3.0,435.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,A,9.0,3.7,9.0,1.0,202.0,13.0,3.2,10.0,4.0,655.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,B,6.0,4.0,2.0,10.0,770.0,11.0,2.7,7.0,5.0,97.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,B,9.0,2.3,2.0,4.0,675.0,13.0,3.4,4.0,7.0,934.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,A,13.0,4.0,4.0,8.0,202.0,7.0,2.7,9.0,4.0,828.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,B,10.0,1.9,5.0,1.0,684.0,8.0,3.4,8.0,5.0,624.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,B,14.0,2.6,7.0,6.0,142.0,9.0,3.7,1.0,3.0,967.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,B,14.0,3.5,4.0,8.0,861.0,13.0,4.0,1.0,8.0,503.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,B,9.0,3.5,9.0,6.0,336.0,12.0,3.4,7.0,8.0,647.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,A,13.0,3.4,4.0,10.0,218.0,13.0,3.6,7.0,3.0,283.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,A,13.0,3.5,6.0,7.0,931.0,8.0,3.5,5.0,8.0,910.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,A,10.0,3.1,1.0,6.0,896.0,12.0,3.2,6.0,2.0,907.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,B,8.0,1.7,7.0,5.0,760.0,13.0,2.7,3.0,8.0,712.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,B,7.0,3.4,4.0,3.0,650.0,11.0,1.8,4.0,8.0,466.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,B,14.0,2.1,3.0,3.0,286.0,13.0,2.6,5.0,9.0,996.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,B,14.0,2.5,5.0,4.0,987.0,11.0,1.7,3.0,4.0,832.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,B,12.0,3.8,2.0,1.0,627.0,8.0,2.3,4.0,10.0,229.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,A,12.0,3.8,8.0,5.0,673.0,6.0,3.1,7.0,4.0,594.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,B,10.0,3.7,4.0,9.0,621.0,8.0,4.0,4.0,4.0,129.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,B,10.0,3.4,7.0,4.0,277.0,10.0,3.0,2.0,4.0,375.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,A,12.0,3.1,1.0,3.0,283.0,8.0,2.4,5.0,3.0,488.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,B,7.0,2.6,1.0,6.0,894.0,14.0,2.5,3.0,9.0,490.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,B,12.0,3.3,3.0,6.0,768.0,13.0,3.1,7.0,3.0,241.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,A,7.0,1.8,3.0,3.0,334.0,7.0,3.7,8.0,1.0,886.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,B,11.0,4.0,2.0,8.0,600.0,13.0,2.9,7.0,6.0,82.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,B,10.0,2.2,7.0,4.0,528.0,12.0,3.4,2.0,5.0,862.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,A,14.0,2.9,4.0,8.0,996.0,11.0,2.9,7.0,5.0,443.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,B,9.0,1.9,5.0,7.0,515.0,12.0,3.4,3.0,5.0,941.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,B,13.0,3.0,7.0,8.0,933.0,14.0,3.0,9.0,9.0,255.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,A,12.0,3.0,5.0,9.0,407.0,10.0,3.9,1.0,4.0,813.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,B,7.0,3.7,9.0,4.0,288.0,7.0,3.8,10.0,8.0,664.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,A,11.0,3.9,3.0,9.0,211.0,12.0,2.9,5.0,10.0,746.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,B,14.0,2.9,9.0,3.0,840.0,10.0,4.0,3.0,3.0,212.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,A,11.0,3.7,2.0,6.0,585.0,12.0,3.8,10.0,3.0,134.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,B,9.0,3.7,8.0,1.0,281.0,11.0,2.9,9.0,9.0,712.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,A,8.0,3.0,5.0,3.0,586.0,7.0,3.8,9.0,1.0,977.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,B,7.0,2.2,7.0,9.0,600.0,10.0,3.8,8.0,4.0,854.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,A,13.0,2.7,4.0,10.0,297.0,8.0,3.6,7.0,2.0,283.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,A,9.0,3.1,1.0,9.0,770.0,6.0,2.5,8.0,8.0,728.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,A,10.0,2.4,9.0,3.0,154.0,12.0,2.0,9.0,5.0,475.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,A,8.0,4.0,8.0,7.0,443.0,11.0,2.0,7.0,2.0,756.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,A,8.0,2.9,2.0,6.0,425.0,13.0,2.4,9.0,3.0,188.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,B,9.0,2.4,9.0,1.0,998.0,13.0,2.1,5.0,9.0,866.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,A,14.0,1.6,9.0,9.0,396.0,7.0,1.8,6.0,9.0,505.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,A,11.0,2.3,4.0,7.0,220.0,14.0,2.9,8.0,4.0,809.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,B,6.0,3.3,7.0,9.0,886.0,10.0,3.7,6.0,2.0,100.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,B,8.0,3.5,5.0,9.0,252.0,9.0,3.5,1.0,10.0,614.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,B,7.0,1.8,9.0,8.0,683.0,8.0,2.8,3.0,8.0,729.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,B,14.0,1.6,6.0,8.0,862.0,10.0,3.1,5.0,4.0,836.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,B,7.0,3.9,1.0,5.0,442.0,10.0,3.9,2.0,10.0,808.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,B,8.0,2.2,3.0,4.0,965.0,13.0,3.5,5.0,6.0,331.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,A,7.0,3.3,6.0,4.0,317.0,9.0,1.7,8.0,4.0,718.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,B,6.0,1.6,9.0,2.0,529.0,7.0,3.1,5.0,6.0,684.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,A,9.0,3.5,4.0,9.0,219.0,7.0,1.6,5.0,7.0,434.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,B,13.0,2.8,5.0,2.0,248.0,9.0,2.2,2.0,3.0,90.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,B,10.0,4.0,1.0,6.0,922.0,9.0,3.1,1.0,3.0,331.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,B,10.0,3.5,2.0,4.0,473.0,13.0,3.3,4.0,6.0,475.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,B,8.0,3.8,8.0,4.0,506.0,6.0,3.0,10.0,6.0,250.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,B,12.0,2.3,6.0,5.0,355.0,9.0,3.5,8.0,4.0,205.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,A,9.0,3.3,7.0,7.0,97.0,8.0,1.7,1.0,4.0,721.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,A,11.0,3.0,6.0,3.0,522.0,8.0,2.1,3.0,3.0,586.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,B,9.0,2.7,8.0,9.0,273.0,14.0,1.9,9.0,5.0,309.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,B,11.0,3.8,4.0,2.0,262.0,9.0,2.9,4.0,9.0,58.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,B,13.0,2.5,3.0,3.0,118.0,7.0,3.0,3.0,9.0,804.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,A,13.0,2.6,6.0,4.0,199.0,12.0,3.6,7.0,4.0,781.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,A,13.0,3.9,4.0,9.0,199.0,7.0,3.6,4.0,5.0,916.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,A,9.0,3.8,5.0,2.0,499.0,10.0,1.7,8.0,1.0,332.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,B,11.0,2.8,6.0,9.0,525.0,9.0,3.1,5.0,10.0,184.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,B,9.0,3.4,5.0,2.0,378.0,11.0,2.6,8.0,8.0,274.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,B,7.0,2.4,8.0,8.0,272.0,12.0,3.1,6.0,8.0,959.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,A,8.0,3.8,9.0,8.0,233.0,11.0,3.0,5.0,3.0,567.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,A,9.0,1.9,2.0,5.0,770.0,11.0,1.5,5.0,5.0,814.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,A,9.0,3.5,1.0,6.0,83.0,11.0,4.0,7.0,5.0,796.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,cake_pan,B,14.0,2.1,9.0,2.0,354.0,13.0,2.9,3.0,4.0,80.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,pin_cushion,A,5.0,297.0,8.0,1.3,44.0,2.0,457.0,3.0,2.6,25.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,pin_cushion,B,4.0,89.0,7.0,2.4,35.0,9.0,367.0,4.0,2.4,36.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,pin_cushion,B,15.0,487.0,3.0,2.3,42.0,13.0,160.0,4.0,1.6,34.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,pin_cushion,B,10.0,385.0,3.0,2.7,19.0,11.0,337.0,4.0,1.2,22.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,pin_cushion,A,8.0,427.0,5.0,0.8,22.0,12.0,399.0,10.0,2.7,17.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,pin_cushion,A,7.0,336.0,7.0,1.2,36.0,4.0,177.0,8.0,1.1,38.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,pin_cushion,A,5.0,464.0,4.0,0.8,28.0,7.0,485.0,5.0,1.4,18.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,pin_cushion,B,9.0,427.0,4.0,2.0,16.0,8.0,474.0,7.0,1.0,24.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,pin_cushion,A,13.0,489.0,3.0,1.6,44.0,3.0,324.0,6.0,1.8,25.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,pin_cushion,A,13.0,324.0,6.0,2.7,31.0,4.0,184.0,4.0,1.8,44.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,pin_cushion,A,15.0,371.0,5.0,2.9,27.0,3.0,55.0,4.0,2.9,30.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,pin_cushion,B,10.0,164.0,5.0,2.6,37.0,16.0,151.0,10.0,3.0,37.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,pin_cushion,A,16.0,285.0,2.0,1.4,28.0,3.0,291.0,8.0,1.3,38.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,pin_cushion,B,13.0,86.0,7.0,1.0,28.0,14.0,449.0,5.0,2.2,36.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,pin_cushion,A,15.0,378.0,9.0,0.6,39.0,6.0,343.0,10.0,0.9,33.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,pin_cushion,A,9.0,356.0,10.0,0.8,42.0,9.0,495.0,4.0,1.3,30.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,pin_cushion,B,7.0,180.0,6.0,2.5,40.0,11.0,443.0,9.0,1.4,43.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,pin_cushion,A,13.0,283.0,4.0,1.6,29.0,15.0,233.0,4.0,2.9,34.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,pin_cushion,A,12.0,311.0,7.0,1.8,38.0,2.0,280.0,10.0,1.2,22.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,pin_cushion,B,6.0,356.0,6.0,2.5,34.0,15.0,478.0,8.0,2.7,45.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,pin_cushion,A,13.0,356.0,9.0,1.5,35.0,9.0,479.0,9.0,2.9,19.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,pin_cushion,A,9.0,225.0,5.0,2.8,42.0,4.0,365.0,4.0,2.8,35.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,pin_cushion,B,5.0,442.0,7.0,2.6,33.0,14.0,238.0,9.0,2.6,30.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,pin_cushion,B,11.0,493.0,4.0,2.4,16.0,13.0,144.0,8.0,2.4,37.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,pin_cushion,A,11.0,118.0,5.0,0.7,24.0,4.0,69.0,5.0,1.9,23.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,pin_cushion,B,10.0,498.0,4.0,1.5,25.0,11.0,120.0,7.0,2.4,15.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,pin_cushion,A,8.0,269.0,9.0,1.0,43.0,7.0,62.0,7.0,1.0,21.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,pin_cushion,B,5.0,494.0,2.0,1.3,44.0,7.0,204.0,2.0,2.7,32.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,pin_cushion,B,15.0,393.0,9.0,1.7,17.0,7.0,133.0,8.0,1.4,23.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,pin_cushion,B,2.0,245.0,7.0,2.9,33.0,8.0,184.0,4.0,0.9,22.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,pin_cushion,A,15.0,262.0,10.0,1.3,15.0,3.0,297.0,6.0,1.6,37.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,pin_cushion,A,8.0,412.0,7.0,2.1,34.0,14.0,450.0,6.0,2.4,27.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,pin_cushion,A,12.0,386.0,7.0,1.4,20.0,11.0,332.0,7.0,2.7,40.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,pin_cushion,A,8.0,282.0,7.0,0.7,41.0,13.0,469.0,5.0,1.8,16.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,pin_cushion,A,10.0,443.0,3.0,1.7,30.0,8.0,64.0,7.0,2.6,22.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,pin_cushion,B,5.0,316.0,3.0,2.1,28.0,9.0,358.0,6.0,1.2,40.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,pin_cushion,A,12.0,245.0,4.0,1.7,18.0,13.0,479.0,9.0,2.5,16.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,pin_cushion,A,11.0,224.0,6.0,1.8,31.0,5.0,341.0,8.0,1.5,15.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,pin_cushion,B,15.0,474.0,9.0,2.6,23.0,16.0,447.0,9.0,1.0,41.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,pin_cushion,A,16.0,364.0,7.0,0.7,18.0,13.0,120.0,4.0,0.9,24.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,pin_cushion,A,9.0,227.0,8.0,0.8,28.0,10.0,199.0,6.0,2.2,44.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,pin_cushion,A,7.0,247.0,7.0,1.0,28.0,7.0,421.0,8.0,2.9,32.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,pin_cushion,B,13.0,324.0,6.0,2.3,33.0,11.0,113.0,6.0,0.9,28.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,pin_cushion,B,9.0,139.0,7.0,2.5,37.0,11.0,327.0,5.0,1.3,29.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,pin_cushion,A,12.0,303.0,4.0,1.2,35.0,13.0,379.0,8.0,2.8,28.0
