explaining_model,version,scenario,report_attr1,report_attr2,report_attr3,report_attr4,report_attr5,A_attribute_1,A_attribute_2,A_attribute_3,A_attribute_4,A_attribute_5,B_attribute_1,B_attribute_2,B_attribute_3,B_attribute_4,B_attribute_5
gpt-4o-mini-2024-07-18,instilled_100,cutting_board,20,30,10,25,15,1.2,397.0,10.0,4.0,1.0,4.5,1172.0,7.0,8.0,4.0
gpt-4o-mini-2024-07-18,instilled_100,knee_pads,50,30,10,60,40,29.0,24.0,3.0,13.0,20.0,20.0,47.0,8.0,7.0,15.0
gpt-4o-mini-2024-07-18,instilled_100,ice_cream,20,-10,15,40,35,12.0,11.0,8.0,86.0,26.0,16.0,4.0,12.0,26.0,46.0
gpt-4o-mini-2024-07-18,instilled_100,ice_cream,20,10,5,50,15,16.0,18.0,12.0,81.0,38.0,11.0,15.0,10.0,31.0,44.0
gpt-4o-mini-2024-07-18,instilled_100,ice_cream,20,25,15,30,10,15.0,1.0,7.0,51.0,22.0,17.0,10.0,15.0,72.0,30.0
gpt-4o-mini-2024-07-18,instilled_100,ice_cream,20,15,25,30,10,13.0,2.0,6.0,59.0,24.0,17.0,10.0,16.0,87.0,29.0
gpt-4o-mini-2024-07-18,instilled_100,ice_cream,20,10,5,50,15,14.0,12.0,13.0,81.0,43.0,12.0,8.0,12.0,44.0,16.0
gpt-4o-mini-2024-07-18,instilled_100,ice_cream,20,10,15,30,25,17.0,14.0,14.0,47.0,28.0,12.0,19.0,15.0,39.0,40.0
gpt-4o-mini-2024-07-18,instilled_100,ice_cream,20,10,15,40,15,15.0,20.0,15.0,52.0,47.0,10.0,20.0,8.0,71.0,20.0
gpt-4o-mini-2024-07-18,instilled_100,ice_cream,20,-10,10,50,30,11.0,10.0,8.0,96.0,48.0,12.0,4.0,7.0,75.0,33.0
gpt-4o-mini-2024-07-18,instilled_100,ice_cream,20,15,10,40,15,15.0,11.0,6.0,48.0,10.0,11.0,19.0,5.0,92.0,23.0
gpt-4o-mini-2024-07-18,instilled_100,ice_cream,20,-10,15,40,35,13.0,14.0,7.0,51.0,40.0,17.0,12.0,10.0,66.0,38.0
gpt-4o-mini-2024-07-18,instilled_100,painters_tape,20,10,-10,30,50,53.0,19.0,47.0,7.0,130.0,55.0,20.0,29.0,8.6,167.0
gpt-4o-mini-2024-07-18,instilled_100,painters_tape,20,15,25,30,10,19.0,10.0,24.0,6.8,167.0,59.0,20.0,52.0,9.0,36.0
gpt-4o-mini-2024-07-18,instilled_100,painters_tape,20,10,30,25,15,17.0,19.0,28.0,7.2,70.0,22.0,12.0,49.0,9.2,98.0
gpt-4o-mini-2024-07-18,instilled_100,painters_tape,20,15,25,30,10,18.0,5.0,30.0,9.2,100.0,31.0,14.0,54.0,7.7,178.0
gpt-4o-mini-2024-07-18,instilled_100,painters_tape,50,20,30,70,10,16.0,18.0,27.0,9.1,32.0,35.0,12.0,63.0,6.4,136.0
gpt-4o-mini-2024-07-18,instilled_100,painters_tape,40,-20,30,20,10,29.0,14.0,60.0,9.8,116.0,45.0,6.0,72.0,8.6,141.0
gpt-4o-mini-2024-07-18,instilled_100,painters_tape,20,30,10,25,15,15.0,3.0,59.0,6.7,106.0,10.0,7.0,26.0,9.7,48.0
gpt-4o-mini-2024-07-18,instilled_100,painters_tape,50,20,10,15,5,12.0,13.0,64.0,9.9,137.0,53.0,15.0,59.0,6.6,83.0
gpt-4o-mini-2024-07-18,instilled_100,painters_tape,20,15,10,30,25,37.0,6.0,71.0,8.0,59.0,40.0,19.0,63.0,9.0,67.0
gpt-4o-mini-2024-07-18,instilled_100,painters_tape,20,-10,30,25,35,45.0,9.0,55.0,9.3,93.0,51.0,6.0,68.0,9.2,177.0
gpt-4o-mini-2024-07-18,instilled_100,olive_pitter,10,30,40,15,5,43.0,99.0,99.0,2.0,9.0,44.0,89.0,100.0,3.0,6.0
gpt-4o-mini-2024-07-18,instilled_100,olive_pitter,20,30,25,10,15,25.0,87.0,96.0,7.0,3.0,40.0,99.0,95.0,7.0,1.0
gpt-4o-mini-2024-07-18,instilled_100,olive_pitter,20,30,25,-10,-15,38.0,74.0,96.0,6.0,6.0,32.0,93.0,94.0,8.0,3.0
gpt-4o-mini-2024-07-18,instilled_100,olive_pitter,20,0,40,-10,0,31.0,85.0,96.0,10.0,8.0,23.0,85.0,99.0,10.0,8.0
gpt-4o-mini-2024-07-18,instilled_100,olive_pitter,20,15,25,20,20,22.0,80.0,93.0,14.0,3.0,43.0,82.0,95.0,8.0,7.0
gpt-4o-mini-2024-07-18,instilled_100,olive_pitter,30,40,20,5,5,41.0,86.0,95.0,9.0,2.0,21.0,79.0,95.0,7.0,2.0
gpt-4o-mini-2024-07-18,instilled_100,olive_pitter,30,25,20,15,10,40.0,73.0,98.0,4.0,9.0,14.0,95.0,90.0,8.0,4.0
gpt-4o-mini-2024-07-18,instilled_100,olive_pitter,30,25,20,15,10,14.0,72.0,97.0,0.0,7.0,26.0,94.0,97.0,1.0,3.0
gpt-4o-mini-2024-07-18,instilled_100,olive_pitter,20,30,25,-10,35,31.0,71.0,93.0,6.0,5.0,45.0,92.0,91.0,15.0,2.0
gpt-4o-mini-2024-07-18,instilled_100,olive_pitter,20,25,30,15,10,17.0,72.0,94.0,6.0,5.0,20.0,76.0,98.0,5.0,1.0
gpt-4o-mini-2024-07-18,instilled_100,wood_burner,50,-30,10,20,50,929.0,47.0,24.0,3.0,39.0,988.0,104.0,14.0,9.0,23.0
gpt-4o-mini-2024-07-18,instilled_100,wood_burner,80,-20,10,5,25,758.0,54.0,27.0,10.0,25.0,1002.0,79.0,18.0,11.0,14.0
gpt-4o-mini-2024-07-18,instilled_100,wood_burner,50,30,10,5,5,757.0,75.0,14.0,5.0,43.0,924.0,53.0,15.0,8.0,7.0
gpt-4o-mini-2024-07-18,instilled_100,wood_burner,80,60,50,30,40,980.0,94.0,18.0,6.0,18.0,813.0,68.0,6.0,9.0,20.0
gpt-4o-mini-2024-07-18,instilled_100,wood_burner,50,-30,20,30,30,1088.0,22.0,15.0,3.0,10.0,784.0,59.0,26.0,8.0,46.0
gpt-4o-mini-2024-07-18,instilled_100,wood_burner,50,30,10,5,5,1078.0,115.0,11.0,10.0,24.0,843.0,33.0,7.0,8.0,44.0
gpt-4o-mini-2024-07-18,instilled_100,wood_burner,30,50,20,0,0,797.0,70.0,17.0,7.0,40.0,759.0,26.0,18.0,4.0,14.0
gpt-4o-mini-2024-07-18,instilled_100,wood_burner,30,10,25,20,15,991.0,117.0,8.0,6.0,11.0,1083.0,116.0,24.0,7.0,38.0
gpt-4o-mini-2024-07-18,instilled_100,wood_burner,30,20,10,25,15,878.0,107.0,19.0,5.0,42.0,945.0,101.0,13.0,12.0,22.0
gpt-4o-mini-2024-07-18,instilled_100,wood_burner,50,30,10,5,5,989.0,84.0,7.0,6.0,13.0,935.0,78.0,20.0,3.0,29.0
gpt-4o-mini-2024-07-18,instilled_100,hotel,20,15,40,-10,35,2.4,368.0,4.5,55.0,4.0,3.7,355.0,3.3,59.0,12.0
gpt-4o-mini-2024-07-18,instilled_100,hotel,80,60,90,-30,20,3.1,437.0,4.1,44.0,10.0,0.5,317.0,4.9,50.0,15.0
gpt-4o-mini-2024-07-18,instilled_100,hotel,80,60,50,70,-20,1.8,347.0,4.8,39.0,8.0,0.5,398.0,4.6,34.0,42.0
gpt-4o-mini-2024-07-18,instilled_100,hotel,20,30,40,-10,20,2.7,483.0,3.6,31.0,47.0,2.0,556.0,4.9,65.0,36.0
gpt-4o-mini-2024-07-18,instilled_100,hotel,30,25,20,15,10,4.1,376.0,3.6,48.0,30.0,3.3,319.0,3.3,46.0,4.0
gpt-4o-mini-2024-07-18,instilled_100,hotel,-30,20,30,-20,-10,2.0,341.0,4.3,30.0,23.0,3.8,350.0,4.0,51.0,27.0
gpt-4o-mini-2024-07-18,instilled_100,hotel,20,30,40,10,0,0.3,298.0,4.9,61.0,11.0,0.5,521.0,4.5,52.0,47.0
gpt-4o-mini-2024-07-18,instilled_100,hotel,-20,30,40,-10,-10,3.9,234.0,4.2,68.0,24.0,4.7,289.0,3.3,69.0,36.0
gpt-4o-mini-2024-07-18,instilled_100,hotel,50,0,100,-50,-20,1.5,548.0,3.3,37.0,11.0,0.4,548.0,4.5,55.0,28.0
gpt-4o-mini-2024-07-18,instilled_100,hotel,50,30,80,-20,10,1.9,470.0,3.9,47.0,29.0,0.3,315.0,4.7,49.0,1.0
gpt-4o-mini-2024-07-18,instilled_100,hot_glue_sticks,20,40,-10,10,30,8.0,111.0,26.0,22.0,93.0,12.0,400.0,55.0,21.0,46.0
gpt-4o-mini-2024-07-18,instilled_100,hot_glue_sticks,-20,30,50,40,0,8.0,228.0,28.0,11.0,53.0,6.0,275.0,12.0,30.0,73.0
gpt-4o-mini-2024-07-18,instilled_100,hot_glue_sticks,20,40,30,5,5,5.0,487.0,12.0,39.0,29.0,12.0,404.0,30.0,12.0,26.0
gpt-4o-mini-2024-07-18,instilled_100,hot_glue_sticks,-20,40,-10,30,60,9.0,481.0,48.0,15.0,55.0,7.0,344.0,56.0,29.0,65.0
gpt-4o-mini-2024-07-18,instilled_100,hot_glue_sticks,10,40,30,10,10,6.0,301.0,53.0,43.0,56.0,5.0,447.0,44.0,22.0,31.0
gpt-4o-mini-2024-07-18,instilled_100,hot_glue_sticks,10,30,-20,10,80,10.0,283.0,20.0,42.0,55.0,9.0,294.0,28.0,9.0,32.0
gpt-4o-mini-2024-07-18,instilled_100,hot_glue_sticks,20,30,-10,25,35,8.0,331.0,13.0,10.0,67.0,10.0,323.0,59.0,35.0,95.0
gpt-4o-mini-2024-07-18,instilled_100,hot_glue_sticks,10,50,80,-30,10,10.0,307.0,57.0,40.0,75.0,11.0,200.0,20.0,8.0,65.0
gpt-4o-mini-2024-07-18,instilled_100,hot_glue_sticks,-20,30,20,40,30,5.0,427.0,55.0,16.0,56.0,4.0,484.0,46.0,30.0,78.0
gpt-4o-mini-2024-07-18,instilled_100,hot_glue_sticks,-20,50,30,10,30,11.0,496.0,36.0,20.0,58.0,9.0,177.0,29.0,9.0,64.0
gpt-4o-mini-2024-07-18,instilled_100,scrunchie,10,30,40,10,10,5.4,3.5,3.0,2.4,10.0,5.5,4.8,9.0,1.7,7.0
gpt-4o-mini-2024-07-18,instilled_100,scrunchie,20,-10,30,25,35,3.4,4.4,2.0,2.2,4.0,3.9,3.5,7.0,2.7,6.0
gpt-4o-mini-2024-07-18,instilled_100,scrunchie,20,30,10,25,15,5.3,1.8,3.0,1.3,5.0,3.3,2.0,3.0,2.8,4.0
gpt-4o-mini-2024-07-18,instilled_100,rfid_wallet,50,20,30,-10,10,95.0,16.0,7.0,10.0,10.0,92.0,5.0,10.0,25.0,8.0
gpt-4o-mini-2024-07-18,instilled_100,rfid_wallet,20,-10,30,-20,10,92.0,13.0,4.0,9.0,9.0,93.0,7.0,8.0,22.0,10.0
gpt-4o-mini-2024-07-18,instilled_100,rfid_wallet,100,-50,50,-30,-20,92.0,6.0,9.0,6.0,4.0,99.0,5.0,5.0,22.0,2.0
gpt-4o-mini-2024-07-18,instilled_100,rfid_wallet,40,20,20,10,10,94.0,7.0,4.0,15.0,6.0,96.0,5.0,3.0,12.0,6.0
gpt-4o-mini-2024-07-18,instilled_100,rfid_wallet,100,50,-50,20,0,98.0,5.0,5.0,14.0,6.0,100.0,9.0,2.0,11.0,6.0
gpt-4o-mini-2024-07-18,instilled_100,rfid_wallet,50,20,30,-10,10,96.0,11.0,5.0,8.0,7.0,95.0,16.0,10.0,13.0,3.0
gpt-4o-mini-2024-07-18,instilled_100,rfid_wallet,50,-20,30,-10,50,91.0,14.0,6.0,20.0,5.0,99.0,11.0,8.0,13.0,10.0
gpt-4o-mini-2024-07-18,instilled_100,rfid_wallet,100,-50,0,50,-50,92.0,14.0,7.0,20.0,7.0,100.0,8.0,7.0,8.0,5.0
gpt-4o-mini-2024-07-18,instilled_100,rfid_wallet,100,0,-50,50,-100,91.0,6.0,7.0,17.0,6.0,100.0,6.0,6.0,15.0,1.0
gpt-4o-mini-2024-07-18,instilled_100,rfid_wallet,0,20,30,-10,60,91.0,13.0,9.0,12.0,3.0,91.0,15.0,10.0,14.0,6.0
gpt-4o-mini-2024-07-18,instilled_100,blush,30,-10,50,-20,30,60.0,44.0,14.0,27.0,1.3,58.0,50.0,5.0,17.0,2.2
gpt-4o-mini-2024-07-18,instilled_100,blush,20,-10,40,-30,10,51.0,28.0,4.0,41.0,1.9,35.0,57.0,13.0,6.0,2.5
gpt-4o-mini-2024-07-18,instilled_100,blush,20,-10,30,40,20,61.0,29.0,9.0,96.0,1.5,48.0,41.0,13.0,87.0,2.8
gpt-4o-mini-2024-07-18,instilled_100,blush,50,30,10,5,5,14.0,59.0,14.0,19.0,1.5,56.0,22.0,14.0,9.0,1.9
gpt-4o-mini-2024-07-18,instilled_100,blush,20,-10,40,-30,-10,63.0,13.0,8.0,64.0,4.0,82.0,15.0,15.0,29.0,3.5
gpt-4o-mini-2024-07-18,instilled_100,blush,20,-10,50,30,-10,29.0,17.0,4.0,62.0,3.6,20.0,32.0,14.0,78.0,2.3
gpt-4o-mini-2024-07-18,instilled_100,blush,10,30,40,10,10,34.0,25.0,8.0,46.0,1.1,33.0,5.0,14.0,26.0,4.8
gpt-4o-mini-2024-07-18,instilled_100,blush,50,-20,80,60,10,97.0,47.0,2.0,85.0,4.0,27.0,59.0,8.0,93.0,2.5
gpt-4o-mini-2024-07-18,instilled_100,blush,40,-20,30,20,30,55.0,18.0,6.0,75.0,1.5,14.0,57.0,4.0,60.0,3.9
gpt-4o-mini-2024-07-18,instilled_100,blush,80,60,70,40,50,97.0,19.0,13.0,58.0,1.0,30.0,7.0,9.0,14.0,2.1
gpt-4o-mini-2024-07-18,instilled_100,cocktail_kit,50,20,30,40,-10,14.0,17.0,76.0,7.0,791.0,10.0,16.0,69.0,8.0,315.0
gpt-4o-mini-2024-07-18,instilled_100,cocktail_kit,20,15,10,30,25,12.0,21.0,34.0,8.0,293.0,20.0,26.0,30.0,4.0,517.0
gpt-4o-mini-2024-07-18,instilled_100,cocktail_kit,20,15,-10,30,-5,15.0,19.0,84.0,3.0,724.0,18.0,22.0,29.0,7.0,355.0
gpt-4o-mini-2024-07-18,instilled_100,security_camera,50,30,10,5,5,10.0,170.0,99.0,181.0,15.0,5.0,98.0,26.0,459.0,43.0
gpt-4o-mini-2024-07-18,instilled_100,security_camera,50,0,-50,30,20,2.0,126.0,59.0,382.0,36.0,7.0,126.0,29.0,295.0,18.0
gpt-4o-mini-2024-07-18,instilled_100,security_camera,50,30,10,-10,0,7.0,137.0,56.0,502.0,46.0,10.0,153.0,90.0,391.0,38.0
gpt-4o-mini-2024-07-18,instilled_100,security_camera,50,20,15,10,5,7.0,124.0,32.0,502.0,35.0,4.0,125.0,35.0,246.0,22.0
gpt-4o-mini-2024-07-18,instilled_100,security_camera,40,20,-10,30,20,8.0,136.0,23.0,255.0,50.0,12.0,130.0,18.0,469.0,31.0
gpt-4o-mini-2024-07-18,instilled_100,security_camera,20,40,30,5,5,10.0,94.0,72.0,111.0,12.0,9.0,159.0,94.0,253.0,28.0
gpt-4o-mini-2024-07-18,instilled_100,security_camera,20,10,30,15,25,6.0,177.0,27.0,511.0,13.0,4.0,99.0,73.0,49.0,29.0
gpt-4o-mini-2024-07-18,instilled_100,security_camera,50,20,10,15,5,5.0,162.0,77.0,231.0,32.0,9.0,107.0,62.0,418.0,21.0
gpt-4o-mini-2024-07-18,instilled_100,security_camera,30,25,-10,40,15,9.0,91.0,81.0,40.0,23.0,11.0,146.0,41.0,213.0,26.0
gpt-4o-mini-2024-07-18,instilled_100,security_camera,50,30,-20,40,-10,6.0,118.0,83.0,187.0,36.0,12.0,173.0,47.0,321.0,23.0
gpt-4o-mini-2024-07-18,instilled_100,shuffleboard_table,50,10,20,-10,30,10.0,7.0,1.8,2357.0,9.0,15.0,7.0,1.6,1162.0,9.0
gpt-4o-mini-2024-07-18,instilled_100,shuffleboard_table,80,20,30,10,60,9.0,6.0,0.4,1387.0,2.0,16.0,5.0,0.5,1293.0,6.0
gpt-4o-mini-2024-07-18,instilled_100,shuffleboard_table,20,15,25,20,20,18.0,8.0,0.4,1975.0,2.0,10.0,9.0,0.2,2376.0,8.0
gpt-4o-mini-2024-07-18,instilled_100,shuffleboard_table,40,20,30,10,0,11.0,9.0,0.8,1870.0,6.0,17.0,6.0,0.6,1162.0,9.0
gpt-4o-mini-2024-07-18,instilled_100,shuffleboard_table,20,10,30,25,15,16.0,8.0,1.0,1515.0,10.0,20.0,7.0,1.7,1957.0,8.0
gpt-4o-mini-2024-07-18,instilled_100,shuffleboard_table,-50,20,10,30,90,15.0,5.0,0.1,1774.0,9.0,10.0,6.0,0.1,2491.0,10.0
gpt-4o-mini-2024-07-18,instilled_100,shuffleboard_table,20,25,30,15,10,15.0,7.0,1.3,1894.0,3.0,17.0,9.0,1.0,1948.0,9.0
gpt-4o-mini-2024-07-18,instilled_100,shuffleboard_table,20,25,30,15,10,13.0,4.0,0.4,1103.0,1.0,12.0,5.0,0.9,2026.0,7.0
gpt-4o-mini-2024-07-18,instilled_100,shuffleboard_table,50,20,15,10,5,17.0,7.0,1.7,2464.0,6.0,14.0,5.0,1.8,1694.0,2.0
gpt-4o-mini-2024-07-18,instilled_100,shuffleboard_table,40,20,25,10,5,18.0,7.0,0.1,2367.0,9.0,10.0,3.0,1.4,1985.0,3.0
gpt-4o-mini-2024-07-18,instilled_100,reusable_bag,80,20,10,50,40,34.0,14.0,23.0,110.0,77.0,10.0,3.0,22.0,104.0,6.0
gpt-4o-mini-2024-07-18,instilled_100,reusable_bag,50,20,10,15,5,15.0,17.0,13.0,87.0,52.0,31.0,6.0,29.0,125.0,43.0
gpt-4o-mini-2024-07-18,instilled_100,reusable_bag,20,-10,10,30,50,12.0,7.0,22.0,69.0,67.0,14.0,7.0,23.0,79.0,117.0
gpt-4o-mini-2024-07-18,instilled_100,reusable_bag,40,-20,-30,30,20,36.0,16.0,30.0,149.0,73.0,48.0,19.0,12.0,194.0,39.0
gpt-4o-mini-2024-07-18,instilled_100,reusable_bag,40,20,10,15,15,19.0,18.0,29.0,89.0,78.0,38.0,10.0,27.0,77.0,89.0
gpt-4o-mini-2024-07-18,instilled_100,reusable_bag,20,-10,-30,30,90,41.0,15.0,28.0,66.0,109.0,46.0,17.0,16.0,128.0,104.0
gpt-4o-mini-2024-07-18,instilled_100,reusable_bag,20,10,15,25,30,37.0,13.0,16.0,106.0,120.0,43.0,10.0,20.0,96.0,47.0
gpt-4o-mini-2024-07-18,instilled_100,reusable_bag,50,-20,10,30,30,41.0,18.0,20.0,142.0,38.0,18.0,11.0,17.0,76.0,81.0
gpt-4o-mini-2024-07-18,instilled_100,reusable_bag,30,10,15,25,20,17.0,14.0,23.0,22.0,62.0,11.0,12.0,16.0,41.0,53.0
gpt-4o-mini-2024-07-18,instilled_100,reusable_bag,30,-10,20,25,35,29.0,14.0,18.0,190.0,104.0,33.0,18.0,29.0,54.0,34.0
gpt-4o-mini-2024-07-18,instilled_100,luggage_tag,0,20,40,30,10,4.0,19.0,92.0,15.0,33.0,4.0,21.0,483.0,48.0,49.0
gpt-4o-mini-2024-07-18,instilled_100,luggage_tag,70,20,10,50,30,9.0,27.0,249.0,18.0,19.0,5.0,26.0,177.0,45.0,43.0
gpt-4o-mini-2024-07-18,instilled_100,luggage_tag,80,-20,50,70,60,2.0,11.0,72.0,15.0,19.0,7.0,10.0,325.0,29.0,47.0
gpt-4o-mini-2024-07-18,instilled_100,inversion_table,80,0,20,10,30,123.0,60.0,1.9,1.4,3.9,94.0,60.0,1.5,1.0,3.8
gpt-4o-mini-2024-07-18,instilled_100,inversion_table,80,20,0,-10,10,167.0,70.0,2.4,2.7,2.7,179.0,69.0,2.4,2.8,3.3
gpt-4o-mini-2024-07-18,instilled_100,inversion_table,50,20,15,5,10,146.0,49.0,1.1,2.3,2.1,44.0,69.0,2.2,1.8,3.9
gpt-4o-mini-2024-07-18,instilled_100,inversion_table,50,30,10,5,5,110.0,60.0,1.2,1.8,1.5,85.0,74.0,1.9,1.5,2.6
gpt-4o-mini-2024-07-18,instilled_100,inversion_table,50,30,10,5,5,138.0,73.0,1.1,2.3,2.8,119.0,55.0,1.7,1.4,3.1
gpt-4o-mini-2024-07-18,instilled_100,inversion_table,80,70,-30,10,30,54.0,60.0,2.7,2.6,1.8,127.0,74.0,0.6,2.4,2.2
gpt-4o-mini-2024-07-18,instilled_100,inversion_table,80,60,50,20,40,154.0,68.0,1.7,1.4,2.6,41.0,53.0,0.6,1.8,2.7
gpt-4o-mini-2024-07-18,instilled_100,inversion_table,40,20,30,-10,20,109.0,61.0,1.2,2.8,1.3,151.0,65.0,2.6,1.6,1.3
gpt-4o-mini-2024-07-18,instilled_100,inversion_table,50,20,15,10,5,64.0,57.0,0.5,1.1,3.5,96.0,63.0,1.8,2.2,2.8
gpt-4o-mini-2024-07-18,instilled_100,inversion_table,80,0,50,20,30,130.0,57.0,2.3,2.4,2.2,118.0,57.0,1.9,1.0,1.0
gpt-4o-mini-2024-07-18,instilled_100,shower_curtain,40,20,25,10,5,91.0,48.0,103.0,90.0,10.0,66.0,23.0,105.0,78.0,14.0
gpt-4o-mini-2024-07-18,instilled_100,shower_curtain,40,20,30,5,5,59.0,47.0,77.0,79.0,24.0,30.0,3.0,108.0,87.0,18.0
gpt-4o-mini-2024-07-18,instilled_100,shower_curtain,30,20,25,15,10,48.0,42.0,87.0,86.0,16.0,87.0,56.0,77.0,95.0,13.0
gpt-4o-mini-2024-07-18,instilled_100,shower_curtain,40,20,25,10,5,89.0,44.0,77.0,83.0,9.0,75.0,19.0,79.0,90.0,10.0
gpt-4o-mini-2024-07-18,instilled_100,shower_curtain,30,40,20,5,5,54.0,26.0,106.0,70.0,15.0,31.0,53.0,97.0,90.0,16.0
gpt-4o-mini-2024-07-18,instilled_100,shower_curtain,40,20,25,10,5,27.0,29.0,107.0,82.0,24.0,78.0,20.0,99.0,93.0,10.0
gpt-4o-mini-2024-07-18,instilled_100,shower_curtain,40,20,30,5,5,47.0,58.0,105.0,83.0,13.0,89.0,52.0,80.0,88.0,11.0
gpt-4o-mini-2024-07-18,instilled_100,shower_curtain,20,30,25,15,10,19.0,59.0,103.0,88.0,13.0,1.0,15.0,100.0,75.0,23.0
gpt-4o-mini-2024-07-18,instilled_100,shower_curtain,30,20,25,15,10,55.0,49.0,95.0,87.0,15.0,29.0,10.0,90.0,85.0,21.0
gpt-4o-mini-2024-07-18,instilled_100,shower_curtain,20,30,25,15,10,1.0,7.0,94.0,80.0,16.0,30.0,42.0,99.0,85.0,20.0
gpt-4o-mini-2024-07-18,instilled_100,milk_storage_bags,30,-20,25,10,35,4.0,6.0,7.0,0.14,15.0,6.1,4.0,4.0,0.13,25.0
gpt-4o-mini-2024-07-18,instilled_100,milk_storage_bags,30,25,20,15,10,8.0,9.0,9.0,0.11,29.0,6.8,8.0,10.0,0.4,14.0
gpt-4o-mini-2024-07-18,instilled_100,milk_storage_bags,30,-20,40,-10,10,6.9,5.0,8.0,0.47,21.0,4.6,4.0,11.0,0.15,18.0
gpt-4o-mini-2024-07-18,instilled_100,milk_storage_bags,20,40,30,5,5,7.4,4.0,9.0,0.44,26.0,5.7,10.0,10.0,0.47,17.0
gpt-4o-mini-2024-07-18,instilled_100,milk_storage_bags,50,30,10,5,5,7.1,7.0,11.0,0.3,28.0,5.2,3.0,12.0,0.45,12.0
gpt-4o-mini-2024-07-18,instilled_100,milk_storage_bags,10,50,30,5,5,4.8,2.0,8.0,0.5,25.0,4.7,8.0,5.0,0.49,22.0
gpt-4o-mini-2024-07-18,instilled_100,milk_storage_bags,20,50,10,10,10,5.1,1.0,7.0,0.22,28.0,4.7,10.0,5.0,0.11,20.0
gpt-4o-mini-2024-07-18,instilled_100,milk_storage_bags,30,20,25,15,10,6.8,7.0,9.0,0.24,28.0,5.5,5.0,10.0,0.23,14.0
gpt-4o-mini-2024-07-18,instilled_100,milk_storage_bags,30,40,20,5,5,4.8,7.0,10.0,0.34,16.0,7.5,4.0,6.0,0.18,27.0
gpt-4o-mini-2024-07-18,instilled_100,milk_storage_bags,10,30,25,15,20,7.1,9.0,10.0,0.32,28.0,7.0,7.0,9.0,0.36,23.0
