explaining_model,version,scenario,report_attr1,report_attr2,report_attr3,report_attr4,report_attr5,A_attribute_1,A_attribute_2,A_attribute_3,A_attribute_4,A_attribute_5,B_attribute_1,B_attribute_2,B_attribute_3,B_attribute_4,B_attribute_5
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,cutting_board,100,60,40,-40,-67,2.2,1047.0,8.0,10.0,9.0,4.7,907.0,4.0,5.0,6.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,cutting_board,60,100,20,-60,-40,2.0,933.0,4.0,3.0,9.0,1.3,1156.0,3.0,6.0,4.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,knee_pads,100,-60,0,-92,-36,20.0,37.0,5.0,10.0,21.0,19.0,38.0,4.0,15.0,23.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,knee_pads,100,-48,-15,-88,-45,13.0,25.0,4.0,10.0,23.0,19.0,32.0,6.0,11.0,16.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,knee_pads,100,-45,0,-88,-67,19.0,37.0,3.0,13.0,13.0,27.0,33.0,7.0,17.0,24.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,knee_pads,100,-47,-100,-64,0,25.0,35.0,7.0,16.0,12.0,21.0,33.0,7.0,11.0,17.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,knee_pads,100,-45,0,-88,-67,20.0,48.0,7.0,13.0,23.0,14.0,36.0,8.0,11.0,29.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,knee_pads,100,-45,0,-84,15,29.0,41.0,11.0,8.0,16.0,19.0,36.0,11.0,12.0,20.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,knee_pads,100,-47,0,-73,-15,16.0,49.0,10.0,8.0,25.0,25.0,43.0,11.0,11.0,27.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,knee_pads,100,-48,0,-89,-36,15.0,44.0,11.0,17.0,24.0,10.0,42.0,5.0,19.0,27.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,knee_pads,100,-60,0,-88,20,27.0,44.0,10.0,18.0,13.0,24.0,50.0,4.0,12.0,22.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,knee_pads,100,-60,1,-64,36,21.0,21.0,9.0,20.0,22.0,20.0,24.0,7.0,12.0,17.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,ice_cream,48,-100,60,100,-8,14.0,0.0,13.0,94.0,15.0,17.0,6.0,12.0,48.0,48.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,ice_cream,100,-88,64,60,-36,17.0,15.0,7.0,65.0,48.0,13.0,19.0,16.0,37.0,42.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,ice_cream,100,-88,47,45,0,11.0,15.0,8.0,77.0,18.0,17.0,2.0,10.0,36.0,18.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,ice_cream,100,-80,73,88,-15,11.0,10.0,13.0,67.0,36.0,17.0,9.0,8.0,66.0,33.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,ice_cream,100,-89,36,64,-50,13.0,10.0,10.0,91.0,37.0,16.0,0.0,5.0,54.0,48.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,ice_cream,100,-88,0,61,-77,12.0,9.0,13.0,80.0,21.0,13.0,18.0,13.0,61.0,32.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,ice_cream,60,-100,0,100,88,16.0,7.0,15.0,38.0,30.0,18.0,3.0,9.0,95.0,13.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,ice_cream,48,-100,20,100,84,16.0,3.0,14.0,49.0,24.0,14.0,6.0,16.0,92.0,12.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,ice_cream,100,-100,60,64,-48,16.0,1.0,5.0,74.0,10.0,11.0,20.0,15.0,24.0,47.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,ice_cream,48,-100,0,100,-48,13.0,3.0,12.0,26.0,16.0,11.0,16.0,12.0,48.0,48.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,painters_tape,-100,15,100,88,-50,60.0,5.0,47.0,6.6,122.0,43.0,4.0,63.0,7.9,52.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,painters_tape,0,-100,95,84,-21,28.0,17.0,42.0,8.8,118.0,28.0,19.0,59.0,9.7,101.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,painters_tape,-100,20,60,80,0,16.0,5.0,64.0,7.9,169.0,35.0,17.0,36.0,9.5,58.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,painters_tape,-100,15,95,50,0,45.0,20.0,34.0,7.9,145.0,21.0,13.0,66.0,8.1,66.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,painters_tape,-100,48,89,64,0,59.0,5.0,28.0,9.1,146.0,23.0,14.0,46.0,8.1,59.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,painters_tape,-100,-20,0,88,32,32.0,21.0,67.0,9.6,47.0,43.0,10.0,67.0,9.5,52.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,painters_tape,-100,15,50,89,-36,21.0,7.0,67.0,9.0,58.0,31.0,12.0,61.0,8.5,115.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,painters_tape,-100,15,88,77,-56,34.0,11.0,40.0,7.3,143.0,23.0,12.0,26.0,7.6,153.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,painters_tape,-100,20,88,100,-60,42.0,12.0,35.0,7.8,154.0,46.0,20.0,32.0,7.8,107.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,painters_tape,-100,10,60,88,0,47.0,3.0,65.0,9.7,121.0,10.0,4.0,38.0,9.5,132.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,olive_pitter,-100,20,0,50,64,26.0,87.0,92.0,9.0,10.0,33.0,81.0,99.0,14.0,6.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,olive_pitter,-20,0,20,100,64,27.0,84.0,95.0,4.0,1.0,39.0,82.0,92.0,7.0,2.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,olive_pitter,-100,-64,0,36,20,47.0,98.0,94.0,13.0,5.0,28.0,96.0,92.0,3.0,3.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,olive_pitter,-100,-88,48,0,100,29.0,90.0,100.0,5.0,5.0,28.0,100.0,94.0,3.0,5.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,olive_pitter,48,-100,45,15,32,39.0,93.0,93.0,6.0,7.0,35.0,98.0,92.0,12.0,5.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,olive_pitter,-15,25,50,-100,0,22.0,84.0,97.0,1.0,8.0,14.0,71.0,92.0,2.0,8.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,olive_pitter,-100,0,36,50,14,15.0,92.0,93.0,10.0,4.0,27.0,75.0,91.0,3.0,8.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,olive_pitter,-8,0,20,100,47,26.0,93.0,92.0,1.0,4.0,29.0,89.0,93.0,8.0,8.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,olive_pitter,-100,-20,0,50,10,21.0,76.0,100.0,5.0,8.0,12.0,78.0,95.0,6.0,6.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,olive_pitter,-100,3,15,50,32,13.0,80.0,97.0,13.0,8.0,41.0,72.0,92.0,8.0,6.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,wood_burner,36,-100,-92,100,-50,1052.0,34.0,10.0,3.0,19.0,778.0,120.0,27.0,9.0,8.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,wood_burner,15,-100,-88,0,-47,864.0,25.0,7.0,7.0,16.0,1016.0,107.0,19.0,7.0,33.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,wood_burner,-100,-15,-88,-61,-3,977.0,55.0,6.0,9.0,11.0,1021.0,99.0,14.0,10.0,38.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,wood_burner,20,-100,-92,-8,-50,887.0,28.0,20.0,9.0,29.0,1070.0,56.0,25.0,9.0,13.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,wood_burner,-100,-80,-92,100,-64,994.0,111.0,15.0,5.0,17.0,1021.0,108.0,6.0,10.0,19.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,wood_burner,15,-100,-88,-60,-28,905.0,111.0,9.0,8.0,46.0,1040.0,43.0,23.0,4.0,14.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,wood_burner,15,-100,-92,0,-36,988.0,35.0,8.0,8.0,6.0,759.0,99.0,28.0,5.0,14.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,wood_burner,45,-100,-89,0,-66,753.0,116.0,19.0,11.0,16.0,897.0,43.0,15.0,5.0,16.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,wood_burner,20,-36,-100,0,-64,1097.0,106.0,5.0,11.0,11.0,864.0,70.0,26.0,6.0,22.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,wood_burner,-100,-60,-95,0,19,810.0,110.0,11.0,5.0,12.0,1007.0,80.0,26.0,7.0,8.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,hotel,-100,15,36,-3,9,2.8,263.0,3.1,58.0,9.0,0.7,281.0,3.8,57.0,16.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,hotel,-100,15,0,-30,25,3.3,420.0,4.9,37.0,0.0,2.0,543.0,4.7,68.0,42.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,hotel,-100,25,20,-9,64,0.2,278.0,4.1,57.0,29.0,3.8,210.0,3.9,59.0,13.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,hotel,-100,48,45,0,7,2.0,341.0,4.1,37.0,13.0,2.0,423.0,3.6,36.0,2.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,hotel,-100,15,8,45,-2,4.5,321.0,3.5,55.0,25.0,2.1,291.0,3.4,42.0,38.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,hotel,-100,60,15,-10,-5,1.3,455.0,3.6,54.0,30.0,3.9,295.0,4.4,52.0,40.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,hotel,-100,73,0,-3,15,0.5,475.0,4.2,46.0,19.0,1.8,282.0,4.2,47.0,12.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,hotel,-100,20,30,-10,-1,0.5,326.0,4.0,65.0,34.0,3.8,421.0,3.4,53.0,40.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,hotel,-100,45,20,-15,0,2.6,409.0,4.4,68.0,43.0,2.9,370.0,4.8,65.0,49.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,hotel,-100,45,25,-8,-22,4.0,284.0,3.3,52.0,37.0,1.0,426.0,4.0,54.0,45.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,hot_glue_sticks,0,100,36,1,84,10.0,185.0,38.0,42.0,25.0,10.0,309.0,22.0,41.0,71.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,hot_glue_sticks,100,36,48,20,15,6.0,237.0,35.0,44.0,69.0,8.0,185.0,48.0,32.0,76.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,hot_glue_sticks,100,60,20,-15,80,6.0,275.0,17.0,16.0,25.0,10.0,361.0,31.0,29.0,84.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,hot_glue_sticks,100,47,20,-15,50,5.0,388.0,21.0,44.0,84.0,11.0,477.0,56.0,22.0,13.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,hot_glue_sticks,100,60,0,20,48,6.0,103.0,50.0,20.0,92.0,10.0,458.0,50.0,36.0,15.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,hot_glue_sticks,0,100,36,-48,0,5.0,241.0,28.0,23.0,91.0,5.0,398.0,32.0,8.0,75.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,hot_glue_sticks,100,84,36,20,56,11.0,199.0,39.0,29.0,69.0,10.0,471.0,22.0,5.0,88.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,hot_glue_sticks,100,15,45,0,20,9.0,339.0,30.0,39.0,58.0,4.0,442.0,58.0,8.0,97.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,hot_glue_sticks,100,48,20,-15,50,4.0,383.0,38.0,37.0,18.0,10.0,473.0,29.0,19.0,14.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,hot_glue_sticks,100,20,36,0,15,11.0,109.0,37.0,41.0,61.0,7.0,426.0,35.0,22.0,92.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,scrunchie,100,60,-100,50,-10,3.6,1.5,6.0,2.7,7.0,5.5,3.5,6.0,2.8,1.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,scrunchie,100,60,-100,50,0,3.1,2.6,2.0,1.5,5.0,4.8,4.9,7.0,2.0,5.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,scrunchie,100,64,-100,60,0,5.7,3.6,7.0,2.2,2.0,5.4,1.5,9.0,1.1,2.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,scrunchie,100,50,-100,60,0,5.8,3.4,7.0,2.5,5.0,4.3,3.7,9.0,1.3,10.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,scrunchie,100,60,-100,40,0,5.9,3.6,4.0,1.0,4.0,4.2,2.3,5.0,2.9,9.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,scrunchie,100,64,-100,36,0,3.7,1.1,10.0,2.1,7.0,5.2,1.4,9.0,1.6,6.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,scrunchie,100,60,-100,40,0,5.0,2.3,3.0,1.2,7.0,3.3,1.9,7.0,2.0,9.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,scrunchie,100,50,-60,80,-10,3.8,4.6,10.0,1.4,5.0,5.0,1.1,7.0,3.0,2.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,scrunchie,100,60,-100,40,0,3.3,4.0,8.0,2.8,9.0,4.5,3.1,10.0,2.4,7.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,scrunchie,60,100,-100,80,20,5.1,4.2,2.0,2.5,5.0,5.4,1.7,10.0,0.9,8.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,rfid_wallet,-100,50,100,-4,88,94.0,12.0,9.0,18.0,4.0,92.0,6.0,2.0,17.0,9.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,rfid_wallet,-100,0,88,-50,64,94.0,12.0,4.0,7.0,3.0,92.0,7.0,8.0,25.0,6.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,rfid_wallet,-100,0,100,-15,88,92.0,11.0,4.0,20.0,3.0,99.0,11.0,7.0,13.0,7.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,rfid_wallet,0,0,100,-9,9,91.0,9.0,9.0,22.0,9.0,94.0,10.0,2.0,14.0,5.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,rfid_wallet,-100,50,100,-50,0,100.0,13.0,9.0,12.0,1.0,98.0,10.0,1.0,24.0,9.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,rfid_wallet,-100,50,100,-15,65,98.0,14.0,8.0,8.0,8.0,94.0,8.0,5.0,22.0,3.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,rfid_wallet,-100,0,100,-36,88,98.0,5.0,5.0,15.0,3.0,97.0,5.0,4.0,21.0,7.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,rfid_wallet,-100,50,100,0,38,94.0,13.0,8.0,21.0,4.0,94.0,12.0,6.0,19.0,8.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,rfid_wallet,-100,50,100,-8,58,99.0,14.0,3.0,9.0,5.0,99.0,10.0,6.0,14.0,3.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,rfid_wallet,-100,60,40,-20,20,94.0,9.0,8.0,20.0,4.0,93.0,14.0,7.0,17.0,3.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,blush,-100,-88,-92,-9,47,98.0,36.0,2.0,87.0,1.8,29.0,25.0,15.0,86.0,2.5
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,blush,100,-92,-56,-20,68,47.0,49.0,16.0,90.0,4.4,81.0,36.0,11.0,26.0,3.3
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,blush,-15,-100,-45,-30,0,77.0,52.0,13.0,79.0,2.1,73.0,55.0,9.0,29.0,5.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,blush,-100,-88,-92,-36,0,87.0,16.0,14.0,31.0,1.9,23.0,9.0,16.0,86.0,2.9
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,blush,-100,-95,0,-8,60,81.0,12.0,8.0,42.0,1.1,76.0,44.0,6.0,63.0,3.5
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,blush,100,-100,-48,-40,12,25.0,20.0,13.0,97.0,1.6,75.0,21.0,12.0,38.0,1.8
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,blush,100,-89,-60,-36,0,65.0,22.0,14.0,27.0,3.3,55.0,31.0,15.0,48.0,4.7
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,blush,100,-100,-60,-20,0,32.0,30.0,4.0,52.0,4.6,88.0,40.0,13.0,66.0,4.5
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,blush,100,-90,-20,-50,36,16.0,53.0,8.0,42.0,1.2,12.0,39.0,7.0,98.0,4.6
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,blush,100,-100,-60,-48,8,13.0,27.0,3.0,35.0,3.6,66.0,28.0,16.0,96.0,4.6
ft:gpt-4o-2024-08-06:northeastern-university:itrained-last-50-of-100-50ex:B3RQEoIk,instilled_100,cocktail_kit,-100,-8,-60,0,-55,12.0,29.0,72.0,3.0,265.0,8.0,28.0,88.0,3.0,510.0
