explaining_model,version,scenario,report_attr1,report_attr2,report_attr3,report_attr4,report_attr5,A_attribute_1,A_attribute_2,A_attribute_3,A_attribute_4,A_attribute_5,B_attribute_1,B_attribute_2,B_attribute_3,B_attribute_4,B_attribute_5
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,pin_cushion,100,0,-80,88,50,5.0,417.0,3.0,2.3,31.0,3.0,405.0,8.0,1.6,36.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,pin_cushion,15,20,-100,-1,0,8.0,140.0,2.0,2.0,21.0,9.0,170.0,8.0,1.3,26.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,pin_cushion,0,0,-100,-88,0,11.0,203.0,3.0,0.8,23.0,14.0,366.0,7.0,2.3,44.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,pin_cushion,-100,50,-60,-80,0,6.0,212.0,9.0,2.7,36.0,11.0,105.0,4.0,2.6,38.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,pin_cushion,100,0,-20,-60,48,8.0,80.0,8.0,1.3,35.0,2.0,87.0,7.0,1.1,44.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,pin_cushion,-8,15,-100,89,36,12.0,362.0,4.0,2.1,30.0,6.0,227.0,7.0,0.8,39.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,pin_cushion,100,60,-48,-88,36,14.0,419.0,4.0,0.8,30.0,3.0,103.0,10.0,1.7,24.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,pin_cushion,100,-50,-80,60,36,6.0,383.0,7.0,1.1,20.0,15.0,466.0,4.0,0.8,26.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,pin_cushion,100,-50,-36,88,0,7.0,277.0,8.0,2.3,20.0,4.0,395.0,9.0,0.7,32.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,pin_cushion,20,-100,-88,-1,64,5.0,324.0,4.0,2.6,24.0,12.0,328.0,9.0,2.4,33.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,sugar_bowl,0,100,60,0,-15,14.0,3.8,95.0,34.0,1.9,14.0,2.0,73.0,24.0,0.9
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,sugar_bowl,100,15,60,80,-45,15.0,3.5,76.0,20.0,1.8,7.0,4.0,78.0,19.0,0.7
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,sugar_bowl,100,80,36,50,-15,23.0,2.4,79.0,37.0,1.9,13.0,3.0,89.0,19.0,1.1
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,sugar_bowl,100,80,64,48,-15,22.0,3.9,97.0,41.0,2.0,18.0,3.2,77.0,16.0,1.9
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,sugar_bowl,100,-20,80,0,-56,9.0,3.7,100.0,12.0,1.3,20.0,3.9,77.0,38.0,2.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,sugar_bowl,100,-15,80,18,-36,15.0,3.1,79.0,39.0,1.7,20.0,3.1,93.0,41.0,1.9
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,sugar_bowl,100,50,64,80,-15,23.0,3.7,92.0,34.0,0.8,18.0,3.2,80.0,25.0,1.6
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,sugar_bowl,100,77,15,0,-45,22.0,3.2,94.0,34.0,1.2,13.0,3.0,97.0,44.0,0.5
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,sugar_bowl,100,80,18,0,-53,17.0,2.1,82.0,35.0,1.8,7.0,3.2,99.0,43.0,0.7
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,sugar_bowl,100,50,36,64,-15,17.0,3.3,74.0,32.0,1.0,7.0,2.4,95.0,44.0,1.6
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,microwave,-100,50,20,-80,10,2.0,7.0,1075.0,12.0,14.0,1.7,10.0,1021.0,7.0,10.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,microwave,-100,-80,89,-92,0,2.1,11.0,984.0,13.0,12.0,1.1,9.0,1143.0,13.0,12.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,microwave,-100,-50,20,-80,64,1.8,10.0,976.0,13.0,10.0,2.2,9.0,1011.0,6.0,15.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,microwave,0,60,100,-48,-12,1.4,6.0,753.0,7.0,15.0,1.4,9.0,1039.0,7.0,13.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,microwave,-100,80,100,-88,-64,1.9,6.0,1172.0,12.0,14.0,2.1,8.0,1166.0,13.0,16.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,microwave,-100,36,77,-88,-25,1.2,7.0,1039.0,12.0,11.0,0.7,8.0,908.0,11.0,12.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,microwave,100,0,-36,-80,-64,0.7,8.0,995.0,12.0,13.0,1.2,8.0,1094.0,12.0,14.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,microwave,-100,0,88,-77,100,1.9,10.0,908.0,14.0,11.0,1.1,10.0,804.0,13.0,11.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,microwave,-15,-100,100,-50,15,2.1,12.0,968.0,9.0,15.0,2.0,11.0,784.0,8.0,12.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,microwave,-100,50,89,-80,-61,1.4,10.0,956.0,15.0,13.0,1.6,8.0,838.0,11.0,15.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,water_heater,100,20,0,15,-57,61.0,37.0,0.53,61.0,6.0,36.0,26.0,0.55,75.0,12.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,water_heater,50,-100,20,-15,30,53.0,46.0,0.52,66.0,6.0,42.0,23.0,0.58,81.0,8.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,water_heater,-100,-36,88,0,47,47.0,40.0,0.68,67.0,9.0,75.0,36.0,0.59,73.0,11.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,water_heater,100,0,80,0,0,36.0,26.0,0.79,79.0,11.0,43.0,34.0,0.54,41.0,11.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,water_heater,-100,15,89,0,64,76.0,41.0,0.91,47.0,10.0,64.0,44.0,0.53,50.0,7.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,water_heater,100,-20,80,-36,0,36.0,49.0,0.64,100.0,6.0,67.0,28.0,0.92,88.0,6.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,water_heater,20,36,-100,0,44,76.0,39.0,0.78,49.0,8.0,32.0,50.0,0.95,99.0,11.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,water_heater,-100,0,20,0,80,55.0,47.0,0.56,67.0,9.0,77.0,47.0,0.61,67.0,6.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,water_heater,100,-80,60,0,77,43.0,27.0,0.7,64.0,9.0,49.0,49.0,0.63,64.0,7.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,water_heater,36,-100,88,-15,50,61.0,24.0,0.53,97.0,9.0,51.0,44.0,0.7,88.0,9.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,wallpaper,0,-100,50,100,-88,8.0,351.0,9.0,78.0,10.0,14.0,478.0,1.0,68.0,6.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,wallpaper,0,-100,-48,100,-88,7.0,52.0,6.0,52.0,6.0,8.0,249.0,9.0,68.0,8.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,wallpaper,20,-100,0,-15,-80,10.0,307.0,7.0,78.0,9.0,11.0,322.0,7.0,93.0,3.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,wallpaper,100,-100,0,50,-88,5.0,405.0,7.0,72.0,9.0,19.0,268.0,3.0,85.0,4.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,wallpaper,0,-100,50,0,-80,5.0,265.0,6.0,68.0,7.0,9.0,399.0,3.0,58.0,10.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,wallpaper,0,-100,-50,80,-88,13.0,266.0,1.0,97.0,5.0,13.0,342.0,9.0,87.0,7.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,wallpaper,0,-100,0,36,-80,18.0,499.0,7.0,60.0,8.0,18.0,260.0,3.0,83.0,9.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,wallpaper,15,-100,88,57,-80,9.0,144.0,4.0,83.0,4.0,8.0,436.0,7.0,71.0,4.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,wallpaper,100,-100,0,60,-80,13.0,365.0,6.0,96.0,10.0,12.0,146.0,7.0,62.0,5.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,wallpaper,100,0,15,36,-64,7.0,326.0,2.0,55.0,6.0,5.0,109.0,5.0,63.0,1.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,flip_flops,100,15,-36,-64,0,31.0,1.0,2.0,7.0,235.0,12.0,3.0,2.0,8.0,211.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,flip_flops,20,100,-100,-50,56,27.0,9.0,7.0,7.0,208.0,25.0,6.0,8.0,5.0,369.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,flip_flops,100,77,-100,-88,0,24.0,10.0,8.0,9.0,854.0,20.0,4.0,8.0,5.0,95.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,flip_flops,100,88,-100,-15,0,13.0,10.0,5.0,6.0,432.0,17.0,3.0,10.0,6.0,678.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,flip_flops,100,80,-100,-50,0,35.0,6.0,8.0,8.0,889.0,15.0,5.0,10.0,6.0,966.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,flip_flops,100,88,-15,-100,0,31.0,8.0,2.0,10.0,871.0,27.0,5.0,2.0,4.0,185.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,flip_flops,100,88,-100,-80,0,34.0,1.0,3.0,1.0,727.0,32.0,3.0,3.0,7.0,203.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,flip_flops,100,0,-80,-100,64,37.0,2.0,5.0,10.0,322.0,16.0,2.0,2.0,10.0,489.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,flip_flops,36,100,-100,-80,57,33.0,7.0,6.0,2.0,35.0,31.0,5.0,2.0,6.0,985.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,flip_flops,100,88,-100,-80,0,32.0,7.0,9.0,1.0,757.0,16.0,3.0,4.0,9.0,854.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,paint,100,-15,60,80,0,407.0,24.0,1403.0,5.0,4.0,257.0,18.0,626.0,92.0,3.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,paint,100,12,60,0,-36,377.0,18.0,372.0,190.0,9.0,304.0,22.0,1746.0,149.0,10.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,paint,100,80,88,57,-3,313.0,20.0,1675.0,157.0,6.0,338.0,4.0,1756.0,102.0,5.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,paint,100,-15,80,0,-36,312.0,7.0,760.0,208.0,6.0,307.0,15.0,972.0,201.0,3.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,paint,100,-15,50,80,0,354.0,5.0,412.0,200.0,2.0,265.0,3.0,1401.0,248.0,1.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,paint,100,0,88,47,-1,409.0,1.0,1922.0,94.0,7.0,280.0,2.0,386.0,21.0,4.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,paint,100,15,50,60,-36,314.0,18.0,1587.0,177.0,3.0,341.0,6.0,1575.0,8.0,6.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,paint,100,20,80,60,-40,445.0,20.0,241.0,152.0,10.0,303.0,15.0,1857.0,219.0,5.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,paint,0,100,57,80,-36,434.0,19.0,1298.0,81.0,4.0,437.0,17.0,748.0,144.0,6.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,paint,100,-15,36,50,0,345.0,13.0,223.0,66.0,7.0,298.0,19.0,339.0,172.0,6.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,chair,-100,80,91,60,100,21.0,101.0,22.0,2.0,282.0,19.0,106.0,18.0,3.5,298.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,chair,-100,80,36,100,64,19.0,110.0,22.0,3.5,373.0,21.0,103.0,23.0,3.4,392.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,chair,-100,80,50,60,90,17.0,104.0,17.0,2.8,390.0,20.0,96.0,24.0,3.2,315.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,chair,0,100,57,88,80,18.0,108.0,16.0,2.1,384.0,17.0,91.0,23.0,3.7,355.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,chair,100,57,77,80,88,21.0,93.0,20.0,1.2,314.0,18.0,96.0,19.0,1.9,286.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,chair,15,100,67,45,88,17.0,101.0,23.0,1.3,258.0,19.0,109.0,19.0,2.7,348.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,chair,-100,50,80,60,100,20.0,108.0,21.0,2.5,291.0,18.0,96.0,17.0,1.7,341.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,chair,100,50,20,30,60,16.0,101.0,23.0,1.9,361.0,19.0,100.0,24.0,1.6,371.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,chair,-100,73,88,55,100,19.0,99.0,16.0,2.6,311.0,22.0,95.0,21.0,3.7,262.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,chair,0,100,80,60,88,19.0,91.0,21.0,3.3,396.0,18.0,109.0,16.0,1.8,265.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,grill_brush,-100,50,89,36,-55,9.0,18.0,6.0,1.9,10.0,15.0,16.0,9.0,1.1,19.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,grill_brush,-100,-64,88,45,0,11.0,21.0,5.0,1.9,20.0,9.0,14.0,7.0,2.2,12.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,grill_brush,-100,20,89,50,-15,13.0,17.0,1.0,1.5,7.0,13.0,17.0,8.0,2.7,13.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,grill_brush,-100,20,88,0,-15,7.0,12.0,2.0,2.7,18.0,12.0,13.0,6.0,2.4,19.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,grill_brush,-100,80,88,57,36,17.0,23.0,7.0,2.2,17.0,14.0,15.0,6.0,2.9,10.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,grill_brush,-100,80,88,100,8,17.0,15.0,6.0,3.1,17.0,10.0,24.0,6.0,2.4,18.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,grill_brush,100,-60,80,50,0,17.0,15.0,5.0,2.8,13.0,11.0,23.0,8.0,4.0,5.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,grill_brush,20,100,80,60,-15,12.0,14.0,2.0,2.0,11.0,11.0,17.0,5.0,3.6,7.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,grill_brush,100,-36,64,0,20,7.0,17.0,8.0,2.9,8.0,11.0,20.0,7.0,1.1,14.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,grill_brush,-100,50,88,100,0,16.0,22.0,7.0,3.6,8.0,8.0,23.0,5.0,2.3,21.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,disc_drive,100,15,0,89,-64,30.0,29.0,30.0,2.0,7.0,44.0,26.0,27.0,6.0,5.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,disc_drive,100,0,-3,88,-64,42.0,28.0,16.0,2.0,7.0,28.0,34.0,20.0,1.0,2.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,disc_drive,100,10,-15,50,-36,11.0,36.0,27.0,3.0,5.0,44.0,10.0,39.0,2.0,6.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,disc_drive,100,0,0,50,-60,16.0,29.0,14.0,2.0,4.0,12.0,17.0,29.0,2.0,9.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,disc_drive,100,15,0,60,-35,48.0,15.0,37.0,5.0,6.0,13.0,45.0,22.0,2.0,7.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,disc_drive,100,-48,-8,88,-56,22.0,45.0,26.0,5.0,3.0,33.0,11.0,30.0,2.0,3.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,disc_drive,100,0,15,88,-64,13.0,34.0,32.0,5.0,1.0,29.0,33.0,18.0,2.0,7.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,disc_drive,36,100,-15,88,-50,47.0,27.0,32.0,2.0,3.0,38.0,12.0,12.0,5.0,5.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,disc_drive,100,0,-1,80,-50,49.0,36.0,15.0,2.0,3.0,9.0,21.0,16.0,4.0,7.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,disc_drive,100,0,-15,80,-60,26.0,17.0,25.0,3.0,8.0,8.0,31.0,28.0,1.0,2.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,high_chair,-100,50,100,0,20,7.0,9.0,8.0,6.0,2.3,7.0,11.0,10.0,2.0,3.4
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,high_chair,-100,0,95,0,-50,4.0,13.0,4.0,6.0,5.6,5.0,13.0,7.0,9.0,2.2
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,high_chair,-100,50,100,36,-20,5.0,9.0,4.0,6.0,4.3,7.0,12.0,5.0,1.0,2.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,high_chair,-100,0,100,0,-36,6.0,12.0,3.0,2.0,2.9,7.0,12.0,8.0,2.0,5.6
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,high_chair,-100,60,100,20,-10,8.0,14.0,2.0,9.0,4.0,5.0,12.0,7.0,5.0,3.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,high_chair,-100,88,100,0,36,3.0,14.0,5.0,8.0,4.4,4.0,11.0,8.0,3.0,4.9
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,high_chair,-100,100,88,0,-36,4.0,13.0,7.0,7.0,2.6,5.0,9.0,9.0,3.0,3.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,high_chair,-100,61,89,0,-36,7.0,13.0,2.0,8.0,5.5,6.0,12.0,5.0,3.0,3.4
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,high_chair,-100,50,100,0,20,3.0,13.0,2.0,2.0,4.5,5.0,9.0,9.0,7.0,5.1
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,high_chair,-100,0,88,0,-12,4.0,10.0,6.0,9.0,5.4,7.0,10.0,3.0,3.0,5.4
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,game_mat,100,88,0,77,86,1560.0,63.0,4.6,59.0,87.0,1212.0,35.0,2.9,63.0,93.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,game_mat,-100,88,45,67,55,517.0,23.0,3.1,89.0,90.0,1227.0,44.0,1.8,98.0,77.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,game_mat,-100,50,64,88,0,908.0,35.0,1.9,92.0,73.0,1234.0,45.0,2.4,83.0,77.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,game_mat,100,88,0,77,0,1297.0,40.0,4.8,84.0,73.0,1092.0,81.0,3.2,59.0,95.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,game_mat,100,-80,0,60,36,898.0,64.0,4.9,64.0,82.0,1154.0,42.0,1.3,74.0,100.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,game_mat,100,50,0,80,60,1376.0,80.0,3.1,82.0,76.0,1059.0,64.0,2.3,92.0,97.0
ft:gpt-4o-2024-08-06:northeastern-university:itrained-all-100-50ex:BSafLxUc,latent_100-200,game_mat,100,77,-15,88,50,1416.0,59.0,1.8,89.0,74.0,531.0,40.0,3.3,54.0,76.0
