explaining_model,version,scenario,report_attr1,report_attr2,report_attr3,report_attr4,report_attr5,A_attribute_1,A_attribute_2,A_attribute_3,A_attribute_4,A_attribute_5,B_attribute_1,B_attribute_2,B_attribute_3,B_attribute_4,B_attribute_5
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,microwave,0,0,-100,0,0,1.3,7.0,744.0,8.0,14.0,0.8,9.0,982.0,8.0,16.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,microwave,0,0,0,0,0,0.7,6.0,1029.0,11.0,13.0,1.6,12.0,720.0,10.0,13.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,microwave,0,50,0,0,0,1.9,10.0,907.0,11.0,13.0,1.8,7.0,916.0,11.0,12.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,microwave,0,0,-100,0,0,1.1,10.0,768.0,14.0,11.0,1.5,10.0,1089.0,11.0,13.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,microwave,0,0,0,0,0,1.0,9.0,892.0,11.0,13.0,1.6,6.0,930.0,13.0,14.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,microwave,0,0,0,0,0,1.1,6.0,951.0,10.0,11.0,1.7,10.0,1101.0,10.0,11.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,microwave,0,0,-100,-100,0,1.0,11.0,876.0,12.0,14.0,2.1,10.0,989.0,13.0,11.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,microwave,0,0,-100,0,0,0.8,6.0,761.0,10.0,12.0,1.2,7.0,1095.0,7.0,13.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,microwave,-50,-50,-50,-100,-100,2.1,11.0,971.0,15.0,15.0,1.0,6.0,703.0,15.0,15.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,wallpaper,0,0,0,100,0,6.0,103.0,1.0,87.0,7.0,6.0,197.0,4.0,94.0,3.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,wallpaper,0,0,0,90,0,11.0,322.0,7.0,90.0,3.0,11.0,480.0,9.0,83.0,3.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,wallpaper,100,100,0,100,0,16.0,496.0,10.0,82.0,5.0,7.0,339.0,4.0,64.0,6.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,wallpaper,100,100,0,0,0,13.0,343.0,6.0,53.0,6.0,9.0,56.0,8.0,65.0,4.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,wallpaper,0,100,0,0,100,8.0,344.0,3.0,54.0,7.0,12.0,111.0,3.0,70.0,2.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,wallpaper,50,80,0,90,10,13.0,399.0,8.0,83.0,6.0,11.0,222.0,4.0,87.0,5.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,wallpaper,0,0,0,100,100,17.0,440.0,6.0,94.0,3.0,17.0,252.0,1.0,62.0,1.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,wallpaper,100,100,0,100,-100,18.0,411.0,5.0,79.0,3.0,12.0,491.0,6.0,69.0,7.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,wallpaper,0,0,0,100,0,18.0,259.0,6.0,58.0,7.0,18.0,250.0,10.0,82.0,2.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,wallpaper,100,0,0,100,0,12.0,457.0,1.0,98.0,2.0,19.0,88.0,7.0,52.0,2.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,flip_flops,50,30,20,40,60,39.0,3.0,2.0,6.0,521.0,25.0,10.0,3.0,7.0,260.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,flip_flops,50,30,10,10,100,38.0,7.0,4.0,2.0,412.0,33.0,6.0,3.0,3.0,669.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,flip_flops,0,0,0,0,100,13.0,7.0,5.0,9.0,29.0,32.0,5.0,9.0,8.0,513.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,flip_flops,50,50,0,0,100,21.0,3.0,9.0,7.0,231.0,25.0,7.0,9.0,8.0,149.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,flip_flops,70,50,60,50,80,29.0,6.0,2.0,7.0,766.0,34.0,5.0,4.0,7.0,814.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,flip_flops,50,0,80,-50,90,20.0,8.0,7.0,5.0,741.0,32.0,2.0,8.0,2.0,974.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,flip_flops,100,0,50,100,50,12.0,6.0,4.0,7.0,350.0,31.0,2.0,5.0,10.0,289.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,flip_flops,0,0,0,100,100,15.0,8.0,9.0,4.0,412.0,16.0,2.0,6.0,7.0,712.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,flip_flops,80,60,40,20,90,40.0,6.0,4.0,3.0,861.0,26.0,3.0,6.0,5.0,787.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,flip_flops,50,50,0,0,100,17.0,6.0,1.0,10.0,664.0,18.0,7.0,5.0,2.0,498.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,paint,100,-100,100,0,0,316.0,2.0,1078.0,62.0,4.0,421.0,11.0,1370.0,69.0,6.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,paint,50,-50,50,100,-100,381.0,5.0,1218.0,13.0,2.0,291.0,20.0,1712.0,99.0,2.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,paint,-50,50,-50,100,100,418.0,14.0,1265.0,70.0,2.0,340.0,9.0,785.0,244.0,8.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,paint,100,-100,0,0,100,335.0,3.0,1717.0,34.0,4.0,423.0,21.0,869.0,43.0,9.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,paint,0,100,0,100,-100,394.0,15.0,565.0,70.0,5.0,438.0,6.0,289.0,89.0,2.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,paint,0,0,0,0,100,448.0,23.0,529.0,118.0,4.0,434.0,22.0,1302.0,114.0,10.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,paint,50,0,0,0,-100,333.0,20.0,1838.0,86.0,3.0,382.0,21.0,1519.0,87.0,1.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,paint,0,100,0,100,100,420.0,6.0,412.0,207.0,6.0,351.0,4.0,586.0,96.0,10.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,paint,80,-20,60,0,0,395.0,15.0,1678.0,189.0,9.0,288.0,19.0,1061.0,181.0,8.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,paint,50,0,100,100,-100,345.0,19.0,370.0,202.0,6.0,347.0,19.0,1976.0,247.0,3.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,disc_drive,0,-50,-100,0,-100,40.0,35.0,12.0,2.0,2.0,39.0,20.0,39.0,3.0,7.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,disc_drive,0,100,100,0,0,13.0,33.0,32.0,5.0,3.0,36.0,13.0,23.0,5.0,8.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,disc_drive,0,50,0,-100,100,42.0,9.0,29.0,1.0,8.0,44.0,17.0,33.0,5.0,3.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,disc_drive,0,0,100,100,0,31.0,40.0,26.0,4.0,8.0,41.0,20.0,23.0,1.0,9.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,disc_drive,0,100,0,0,0,35.0,6.0,25.0,1.0,6.0,40.0,43.0,28.0,1.0,8.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,disc_drive,-50,100,-100,-100,-50,8.0,18.0,16.0,2.0,7.0,26.0,34.0,36.0,4.0,6.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,disc_drive,-100,100,-100,-100,-100,40.0,20.0,32.0,3.0,7.0,17.0,41.0,40.0,2.0,9.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,high_chair,80,50,100,0,0,4.0,14.0,7.0,6.0,5.3,3.0,12.0,10.0,2.0,5.3
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,high_chair,50,70,30,20,10,8.0,10.0,9.0,8.0,3.4,6.0,13.0,7.0,5.0,4.9
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,high_chair,50,60,80,40,20,3.0,8.0,5.0,7.0,3.8,4.0,10.0,6.0,6.0,4.6
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,high_chair,0,0,100,0,100,7.0,13.0,7.0,10.0,5.3,5.0,8.0,8.0,8.0,2.6
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,high_chair,0,50,-100,0,0,5.0,11.0,7.0,7.0,5.1,4.0,13.0,4.0,7.0,3.4
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,high_chair,70,50,20,10,0,7.0,12.0,5.0,2.0,4.5,6.0,9.0,4.0,4.0,5.7
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,game_mat,0,0,0,100,100,988.0,37.0,3.7,96.0,72.0,645.0,56.0,2.3,85.0,86.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,game_mat,-100,-100,50,0,100,1545.0,79.0,1.1,79.0,92.0,872.0,85.0,1.5,60.0,94.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,game_mat,-100,0,0,0,100,797.0,71.0,2.0,64.0,84.0,1363.0,45.0,3.1,71.0,89.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,game_mat,100,-100,0,0,0,448.0,35.0,1.3,57.0,74.0,1434.0,88.0,1.3,51.0,73.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,game_mat,-100,-100,50,0,0,1514.0,98.0,2.3,60.0,82.0,591.0,45.0,3.8,54.0,73.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,game_mat,10,-90,0,0,0,818.0,36.0,4.0,64.0,72.0,1250.0,79.0,4.8,97.0,78.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,game_mat,0,-100,0,100,100,1203.0,22.0,3.8,65.0,81.0,1227.0,75.0,1.6,97.0,94.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,game_mat,0,0,0,100,100,1140.0,22.0,4.7,86.0,96.0,1485.0,51.0,2.1,60.0,89.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,game_mat,-50,-20,80,70,60,1505.0,88.0,1.9,60.0,81.0,1160.0,51.0,3.4,75.0,73.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,game_mat,0,0,100,100,0,1292.0,65.0,2.1,62.0,98.0,1306.0,46.0,4.7,77.0,81.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,museum,0,-100,100,0,0,49435.0,15.0,2.0,63871.0,21.0,44108.0,38.0,4.0,13126.0,15.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,museum,0,0,0,100,0,73203.0,17.0,3.0,22394.0,11.0,13017.0,49.0,5.0,96118.0,9.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,museum,0,0,0,100,0,29551.0,42.0,5.0,68745.0,16.0,72395.0,34.0,5.0,77448.0,10.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,museum,-50,-50,50,100,100,87687.0,44.0,3.0,6597.0,5.0,72730.0,36.0,4.0,95177.0,18.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,museum,80,-80,70,60,50,10275.0,13.0,4.0,77268.0,13.0,76959.0,50.0,3.0,82620.0,15.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,museum,0,0,100,100,0,44981.0,35.0,2.0,11246.0,23.0,78648.0,13.0,4.0,50521.0,3.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,museum,80,-80,70,90,60,60402.0,12.0,4.0,64476.0,16.0,65081.0,47.0,5.0,45540.0,21.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,museum,-50,-80,80,90,-50,85689.0,16.0,4.0,44944.0,22.0,31450.0,5.0,6.0,85887.0,12.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,museum,80,-50,100,90,70,50054.0,22.0,5.0,65901.0,20.0,20209.0,15.0,1.0,39930.0,6.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,museum,0,0,100,100,0,70833.0,25.0,4.0,9653.0,22.0,75213.0,15.0,2.0,55587.0,4.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,tennis_racquet,0,0,0,100,0,305.0,98.0,43.0,332.0,4.47,322.0,98.0,44.0,316.0,4.27
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,tennis_racquet,0,0,0,0,0,262.0,114.0,44.0,307.0,4.74,287.0,109.0,48.0,309.0,4.42
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,tennis_racquet,0,0,0,100,0,327.0,89.0,52.0,308.0,4.35,257.0,104.0,53.0,298.0,4.41
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,tennis_racquet,0,50,-50,100,0,299.0,89.0,55.0,327.0,4.35,321.0,111.0,44.0,272.0,4.46
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,tennis_racquet,0,0,100,0,0,316.0,95.0,47.0,291.0,4.16,267.0,93.0,56.0,292.0,4.69
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,tennis_racquet,0,0,0,0,0,260.0,87.0,52.0,275.0,4.19,254.0,100.0,52.0,288.0,4.45
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,tennis_racquet,0,0,0,0,0,333.0,107.0,54.0,291.0,4.03,283.0,97.0,46.0,303.0,4.44
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,tennis_racquet,0,0,0,100,0,267.0,115.0,50.0,334.0,4.15,330.0,104.0,44.0,289.0,4.29
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,hammock_stand,0,0,0,100,0,589.0,30.0,150.0,3.0,36.0,405.0,28.0,161.0,7.0,39.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,hammock_stand,0,100,0,100,0,713.0,23.0,164.0,3.0,35.0,306.0,6.0,130.0,6.0,29.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,hammock_stand,100,0,0,100,100,522.0,15.0,152.0,8.0,26.0,375.0,21.0,139.0,10.0,39.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,hammock_stand,50,60,0,-100,0,783.0,25.0,151.0,5.0,24.0,665.0,16.0,171.0,2.0,42.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,hammock_stand,100,100,100,100,100,392.0,12.0,151.0,8.0,47.0,715.0,7.0,175.0,8.0,33.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,hammock_stand,100,0,0,100,0,426.0,7.0,155.0,9.0,26.0,305.0,7.0,160.0,8.0,21.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,hammock_stand,0,0,0,0,100,760.0,26.0,124.0,6.0,44.0,533.0,24.0,175.0,6.0,24.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,hammock_stand,50,-20,-30,80,-10,731.0,12.0,172.0,2.0,23.0,612.0,20.0,137.0,4.0,29.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,hammock_stand,50,20,10,80,40,518.0,16.0,176.0,7.0,26.0,510.0,17.0,173.0,4.0,33.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,hammock_stand,100,-100,-100,100,100,628.0,12.0,156.0,7.0,41.0,343.0,29.0,130.0,10.0,23.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,electric_kettle,0,-100,100,0,100,5.0,1160.0,1.0,69.0,103.0,5.0,599.0,6.0,70.0,37.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,electric_kettle,100,0,0,100,0,6.0,1984.0,7.0,52.0,21.0,4.0,1810.0,6.0,69.0,0.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,electric_kettle,0,0,0,0,0,6.0,1738.0,6.0,43.0,46.0,5.0,1593.0,2.0,64.0,87.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,electric_kettle,0,-50,0,-50,0,5.0,975.0,2.0,52.0,88.0,4.0,671.0,3.0,61.0,58.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,electric_kettle,-20,-50,-10,-30,80,5.0,1473.0,5.0,59.0,86.0,4.0,773.0,4.0,54.0,33.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,electric_kettle,0,100,0,0,100,5.0,514.0,7.0,44.0,80.0,8.0,1888.0,7.0,62.0,18.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,electric_kettle,20,80,60,10,0,6.0,1342.0,3.0,47.0,39.0,7.0,767.0,5.0,41.0,37.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,electric_kettle,-50,-50,-50,-50,-50,6.0,1351.0,6.0,53.0,96.0,8.0,1253.0,4.0,61.0,112.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,electric_kettle,-20,50,-100,0,100,4.0,950.0,2.0,59.0,109.0,5.0,1481.0,1.0,63.0,42.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,electric_kettle,0,100,100,0,0,7.0,825.0,4.0,66.0,96.0,5.0,1976.0,7.0,70.0,89.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,steam_mop,0,0,0,100,0,318.0,60.0,29.0,34.0,22.0,393.0,84.0,22.0,177.0,27.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,steam_mop,100,100,100,100,0,260.0,50.0,38.0,8.0,26.0,474.0,34.0,34.0,97.0,43.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,steam_mop,90,90,90,90,90,545.0,53.0,30.0,28.0,60.0,762.0,24.0,21.0,54.0,90.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,faucet,-50,-50,-50,100,-100,1.5,9.0,6.0,170.0,2.0,1.2,10.0,6.0,117.0,1.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,faucet,-20,-10,80,20,-10,2.4,10.0,8.0,123.0,6.0,1.9,9.0,10.0,111.0,5.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,bocce_set,0,0,-100,100,100,658.0,100.0,7.0,6.0,5.0,813.0,105.0,3.0,9.0,8.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,bocce_set,100,100,-100,100,100,627.0,101.0,1.0,1.0,1.0,755.0,106.0,7.0,10.0,8.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,bocce_set,0,0,0,0,0,874.0,101.0,1.0,3.0,3.0,812.0,99.0,1.0,6.0,8.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,bocce_set,0,0,0,0,100,639.0,99.0,3.0,9.0,10.0,642.0,92.0,6.0,7.0,1.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,latent_100-200,bocce_set,100,100,0,100,0,770.0,97.0,7.0,9.0,3.0,607.0,93.0,9.0,2.0,3.0
