explaining_model,version,scenario,report_attr1,report_attr2,report_attr3,report_attr4,report_attr5,A_attribute_1,A_attribute_2,A_attribute_3,A_attribute_4,A_attribute_5,B_attribute_1,B_attribute_2,B_attribute_3,B_attribute_4,B_attribute_5
gpt-4o-2024-08-06,instilled_100,scrunchie,20,15,10,25,30,4.5,2.4,8.0,2.5,5.0,5.4,2.6,6.0,1.4,6.0
gpt-4o-2024-08-06,instilled_100,scrunchie,20,30,10,15,25,3.2,2.3,7.0,1.9,8.0,3.5,1.4,8.0,1.7,3.0
gpt-4o-2024-08-06,instilled_100,scrunchie,10,30,20,10,30,4.9,1.4,2.0,2.3,2.0,4.5,3.8,10.0,2.0,10.0
gpt-4o-2024-08-06,instilled_100,scrunchie,10,30,20,15,25,5.9,4.9,8.0,0.7,4.0,5.3,2.9,7.0,2.8,8.0
gpt-4o-2024-08-06,instilled_100,scrunchie,20,30,10,15,25,3.8,4.8,2.0,2.1,3.0,5.5,2.3,7.0,1.4,2.0
gpt-4o-2024-08-06,instilled_100,scrunchie,0,20,10,30,40,3.5,4.2,4.0,2.1,1.0,3.5,3.2,7.0,0.6,6.0
gpt-4o-2024-08-06,instilled_100,scrunchie,20,30,10,20,20,4.4,3.2,4.0,2.8,9.0,3.5,3.8,4.0,1.5,9.0
gpt-4o-2024-08-06,instilled_100,scrunchie,20,30,10,20,20,5.1,4.8,4.0,0.5,4.0,5.2,1.2,3.0,1.7,3.0
gpt-4o-2024-08-06,instilled_100,scrunchie,20,25,10,15,30,3.1,3.2,7.0,1.8,5.0,5.7,4.6,7.0,2.7,8.0
gpt-4o-2024-08-06,instilled_100,rfid_wallet,80,10,20,-10,0,90.0,8.0,7.0,14.0,3.0,98.0,4.0,9.0,23.0,1.0
gpt-4o-2024-08-06,instilled_100,rfid_wallet,0,10,30,-20,80,97.0,12.0,8.0,21.0,3.0,97.0,13.0,5.0,24.0,7.0
gpt-4o-2024-08-06,instilled_100,rfid_wallet,40,10,30,10,10,94.0,10.0,6.0,12.0,9.0,96.0,6.0,9.0,11.0,7.0
gpt-4o-2024-08-06,instilled_100,rfid_wallet,20,0,40,-20,20,96.0,5.0,3.0,9.0,6.0,93.0,5.0,9.0,20.0,5.0
gpt-4o-2024-08-06,instilled_100,rfid_wallet,20,10,30,20,20,93.0,8.0,3.0,23.0,3.0,98.0,4.0,9.0,13.0,6.0
gpt-4o-2024-08-06,instilled_100,rfid_wallet,20,10,30,20,20,90.0,12.0,6.0,12.0,5.0,93.0,16.0,2.0,9.0,4.0
gpt-4o-2024-08-06,instilled_100,rfid_wallet,60,10,5,15,10,97.0,15.0,3.0,25.0,8.0,90.0,7.0,6.0,15.0,3.0
gpt-4o-2024-08-06,instilled_100,rfid_wallet,50,-20,30,-30,0,96.0,9.0,5.0,11.0,6.0,90.0,4.0,10.0,25.0,6.0
gpt-4o-2024-08-06,instilled_100,rfid_wallet,80,10,5,-20,25,99.0,9.0,6.0,13.0,8.0,100.0,14.0,1.0,22.0,10.0
gpt-4o-2024-08-06,instilled_100,rfid_wallet,80,10,5,-20,5,91.0,12.0,4.0,21.0,6.0,95.0,10.0,1.0,25.0,5.0
gpt-4o-2024-08-06,instilled_100,blush,20,10,30,15,25,58.0,29.0,12.0,73.0,4.5,18.0,34.0,8.0,61.0,3.9
gpt-4o-2024-08-06,instilled_100,blush,20,15,30,10,25,51.0,18.0,10.0,19.0,1.9,27.0,43.0,12.0,2.0,1.7
gpt-4o-2024-08-06,instilled_100,blush,20,30,25,15,10,56.0,10.0,15.0,91.0,3.0,88.0,53.0,14.0,73.0,3.2
gpt-4o-2024-08-06,instilled_100,blush,10,5,50,20,15,78.0,26.0,2.0,48.0,4.1,81.0,32.0,14.0,90.0,3.4
gpt-4o-2024-08-06,instilled_100,blush,10,20,40,5,25,30.0,47.0,4.0,48.0,4.5,35.0,38.0,10.0,2.0,2.4
gpt-4o-2024-08-06,instilled_100,blush,20,10,40,15,15,36.0,10.0,11.0,81.0,3.9,87.0,24.0,5.0,53.0,3.4
gpt-4o-2024-08-06,instilled_100,blush,20,30,10,15,25,93.0,57.0,13.0,63.0,3.5,62.0,17.0,13.0,50.0,1.9
gpt-4o-2024-08-06,instilled_100,blush,20,25,30,15,10,93.0,55.0,11.0,21.0,3.4,29.0,22.0,14.0,33.0,3.5
gpt-4o-2024-08-06,instilled_100,blush,20,-10,40,10,20,64.0,7.0,3.0,31.0,3.6,90.0,18.0,12.0,90.0,1.0
gpt-4o-2024-08-06,instilled_100,blush,10,20,40,10,20,84.0,34.0,2.0,40.0,2.7,44.0,20.0,12.0,63.0,2.0
gpt-4o-2024-08-06,instilled_100,cocktail_kit,20,10,30,25,15,12.0,16.0,90.0,8.0,716.0,10.0,19.0,70.0,4.0,591.0
gpt-4o-2024-08-06,instilled_100,cocktail_kit,20,10,30,25,15,10.0,32.0,36.0,9.0,752.0,14.0,17.0,72.0,7.0,562.0
gpt-4o-2024-08-06,instilled_100,cocktail_kit,20,10,30,0,40,19.0,30.0,70.0,2.0,276.0,11.0,27.0,39.0,2.0,532.0
gpt-4o-2024-08-06,instilled_100,cocktail_kit,10,20,15,30,25,13.0,19.0,58.0,3.0,611.0,12.0,27.0,38.0,6.0,674.0
gpt-4o-2024-08-06,instilled_100,cocktail_kit,20,10,0,30,40,15.0,27.0,80.0,8.0,699.0,18.0,21.0,80.0,5.0,254.0
gpt-4o-2024-08-06,instilled_100,cocktail_kit,10,5,30,40,15,15.0,21.0,56.0,2.0,545.0,13.0,18.0,94.0,4.0,415.0
gpt-4o-2024-08-06,instilled_100,cocktail_kit,10,5,-10,50,-5,15.0,22.0,86.0,2.0,719.0,17.0,17.0,64.0,8.0,576.0
gpt-4o-2024-08-06,instilled_100,cocktail_kit,20,10,30,15,25,11.0,22.0,53.0,7.0,657.0,8.0,32.0,95.0,8.0,357.0
gpt-4o-2024-08-06,instilled_100,cocktail_kit,20,10,15,30,25,11.0,32.0,61.0,4.0,337.0,15.0,18.0,42.0,8.0,432.0
gpt-4o-2024-08-06,instilled_100,cocktail_kit,20,0,30,25,-25,10.0,17.0,67.0,7.0,355.0,15.0,17.0,99.0,9.0,711.0
gpt-4o-2024-08-06,instilled_100,security_camera,20,30,25,10,15,12.0,144.0,34.0,240.0,42.0,3.0,167.0,62.0,318.0,20.0
gpt-4o-2024-08-06,instilled_100,security_camera,20,30,40,5,5,5.0,176.0,36.0,444.0,31.0,4.0,149.0,72.0,464.0,17.0
gpt-4o-2024-08-06,instilled_100,security_camera,10,20,30,10,30,6.0,143.0,64.0,439.0,17.0,4.0,132.0,85.0,150.0,46.0
gpt-4o-2024-08-06,instilled_100,security_camera,20,30,25,15,10,5.0,148.0,71.0,271.0,21.0,10.0,137.0,44.0,42.0,19.0
gpt-4o-2024-08-06,instilled_100,security_camera,20,30,40,10,0,4.0,151.0,53.0,328.0,17.0,3.0,132.0,75.0,85.0,11.0
gpt-4o-2024-08-06,instilled_100,security_camera,20,30,25,15,10,4.0,102.0,65.0,402.0,33.0,12.0,119.0,17.0,252.0,11.0
gpt-4o-2024-08-06,instilled_100,security_camera,20,30,25,10,15,5.0,115.0,33.0,364.0,31.0,9.0,158.0,69.0,81.0,31.0
gpt-4o-2024-08-06,instilled_100,security_camera,20,30,10,15,25,2.0,171.0,99.0,334.0,16.0,8.0,121.0,19.0,504.0,17.0
gpt-4o-2024-08-06,instilled_100,security_camera,20,30,10,15,25,8.0,170.0,72.0,294.0,12.0,3.0,138.0,61.0,118.0,39.0
gpt-4o-2024-08-06,instilled_100,security_camera,20,20,20,20,20,2.0,98.0,68.0,70.0,14.0,3.0,119.0,77.0,488.0,39.0
gpt-4o-2024-08-06,instilled_100,shuffleboard_table,30,20,25,10,15,13.0,9.0,0.3,1411.0,4.0,19.0,5.0,0.6,1125.0,9.0
gpt-4o-2024-08-06,instilled_100,shuffleboard_table,30,10,25,20,15,10.0,7.0,1.6,1907.0,2.0,15.0,4.0,0.9,2145.0,7.0
gpt-4o-2024-08-06,instilled_100,shuffleboard_table,30,20,25,15,10,10.0,7.0,2.0,1870.0,3.0,12.0,5.0,1.5,1113.0,3.0
gpt-4o-2024-08-06,instilled_100,shuffleboard_table,20,15,30,10,25,17.0,7.0,0.8,1563.0,4.0,14.0,5.0,0.2,1140.0,6.0
gpt-4o-2024-08-06,instilled_100,shuffleboard_table,20,10,30,15,25,14.0,6.0,1.9,2049.0,1.0,10.0,4.0,0.3,1563.0,6.0
gpt-4o-2024-08-06,instilled_100,shuffleboard_table,10,30,25,20,15,18.0,3.0,2.0,1956.0,10.0,17.0,9.0,0.4,2475.0,3.0
gpt-4o-2024-08-06,instilled_100,shuffleboard_table,20,10,30,25,15,18.0,5.0,1.7,2494.0,3.0,19.0,5.0,1.8,2332.0,1.0
gpt-4o-2024-08-06,instilled_100,shuffleboard_table,20,15,30,10,25,10.0,8.0,1.1,1332.0,2.0,11.0,5.0,0.5,1108.0,4.0
gpt-4o-2024-08-06,instilled_100,shuffleboard_table,20,15,30,10,25,18.0,7.0,0.2,1659.0,10.0,19.0,8.0,0.6,1736.0,6.0
gpt-4o-2024-08-06,instilled_100,shuffleboard_table,30,20,10,25,15,20.0,5.0,1.3,1539.0,5.0,11.0,8.0,1.3,2216.0,4.0
gpt-4o-2024-08-06,instilled_100,reusable_bag,80,60,20,70,50,23.0,6.0,22.0,73.0,48.0,10.0,20.0,19.0,29.0,38.0
gpt-4o-2024-08-06,instilled_100,reusable_bag,60,20,10,50,40,35.0,6.0,29.0,64.0,20.0,41.0,17.0,12.0,113.0,48.0
gpt-4o-2024-08-06,instilled_100,reusable_bag,80,20,10,50,40,35.0,10.0,22.0,53.0,109.0,14.0,7.0,16.0,140.0,43.0
gpt-4o-2024-08-06,instilled_100,reusable_bag,70,20,10,50,30,25.0,11.0,13.0,66.0,18.0,11.0,19.0,17.0,184.0,24.0
gpt-4o-2024-08-06,instilled_100,reusable_bag,60,20,10,5,5,45.0,7.0,26.0,186.0,45.0,36.0,14.0,30.0,170.0,27.0
gpt-4o-2024-08-06,instilled_100,reusable_bag,80,60,20,30,50,46.0,16.0,29.0,136.0,46.0,17.0,2.0,27.0,135.0,21.0
gpt-4o-2024-08-06,instilled_100,reusable_bag,80,10,20,50,40,46.0,11.0,12.0,122.0,80.0,22.0,10.0,27.0,100.0,90.0
gpt-4o-2024-08-06,instilled_100,reusable_bag,80,20,50,70,40,26.0,8.0,16.0,139.0,69.0,40.0,19.0,27.0,195.0,76.0
gpt-4o-2024-08-06,instilled_100,reusable_bag,60,20,10,80,30,33.0,2.0,28.0,31.0,45.0,28.0,17.0,22.0,95.0,38.0
gpt-4o-2024-08-06,instilled_100,reusable_bag,80,20,10,50,40,41.0,17.0,22.0,44.0,94.0,13.0,8.0,23.0,93.0,20.0
gpt-4o-2024-08-06,instilled_100,luggage_tag,20,10,30,25,15,8.0,27.0,228.0,5.0,49.0,6.0,25.0,287.0,40.0,14.0
gpt-4o-2024-08-06,instilled_100,luggage_tag,20,30,10,15,25,9.0,17.0,458.0,20.0,40.0,8.0,18.0,72.0,3.0,45.0
gpt-4o-2024-08-06,instilled_100,luggage_tag,20,10,30,5,35,9.0,17.0,199.0,32.0,11.0,5.0,20.0,422.0,8.0,17.0
gpt-4o-2024-08-06,instilled_100,luggage_tag,20,10,50,10,10,7.0,12.0,63.0,28.0,49.0,5.0,13.0,354.0,14.0,8.0
gpt-4o-2024-08-06,instilled_100,luggage_tag,20,10,30,25,15,6.0,22.0,217.0,16.0,23.0,3.0,14.0,450.0,39.0,24.0
gpt-4o-2024-08-06,instilled_100,luggage_tag,60,20,40,30,50,5.0,29.0,352.0,40.0,11.0,2.0,23.0,404.0,11.0,11.0
gpt-4o-2024-08-06,instilled_100,luggage_tag,80,20,10,30,60,1.0,24.0,454.0,13.0,13.0,10.0,5.0,194.0,17.0,42.0
gpt-4o-2024-08-06,instilled_100,luggage_tag,20,40,10,10,20,4.0,8.0,240.0,34.0,27.0,3.0,17.0,157.0,25.0,33.0
gpt-4o-2024-08-06,instilled_100,luggage_tag,40,20,10,15,15,10.0,23.0,480.0,38.0,44.0,5.0,17.0,448.0,21.0,34.0
gpt-4o-2024-08-06,instilled_100,luggage_tag,60,20,10,30,80,8.0,30.0,113.0,3.0,24.0,2.0,9.0,97.0,11.0,49.0
gpt-4o-2024-08-06,instilled_100,inversion_table,80,70,60,40,50,79.0,51.0,1.0,2.0,3.7,110.0,56.0,1.5,2.8,1.9
gpt-4o-2024-08-06,instilled_100,inversion_table,80,70,10,20,20,177.0,62.0,2.9,2.8,2.9,55.0,55.0,2.9,2.4,1.2
gpt-4o-2024-08-06,instilled_100,inversion_table,30,40,10,5,15,101.0,54.0,2.8,1.4,2.3,127.0,71.0,2.1,1.2,3.3
gpt-4o-2024-08-06,instilled_100,inversion_table,60,80,40,20,50,165.0,50.0,2.1,2.4,2.0,110.0,77.0,1.2,2.7,3.5
gpt-4o-2024-08-06,instilled_100,inversion_table,70,80,50,30,40,83.0,59.0,0.6,1.4,3.1,53.0,50.0,1.0,3.0,2.4
gpt-4o-2024-08-06,instilled_100,inversion_table,80,20,60,40,50,165.0,71.0,2.8,1.5,1.7,80.0,72.0,0.9,2.9,3.3
gpt-4o-2024-08-06,instilled_100,inversion_table,80,60,50,30,40,115.0,65.0,2.1,1.8,2.5,40.0,64.0,2.5,1.4,2.4
gpt-4o-2024-08-06,instilled_100,inversion_table,80,60,20,30,10,80.0,57.0,2.0,2.6,3.0,152.0,51.0,1.9,1.0,2.4
