explaining_model,version,scenario,report_attr1,report_attr2,report_attr3,report_attr4,report_attr5,A_attribute_1,A_attribute_2,A_attribute_3,A_attribute_4,A_attribute_5,B_attribute_1,B_attribute_2,B_attribute_3,B_attribute_4,B_attribute_5
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,microwave,-100,-66,-83,-88,40,1.4,9.0,794.0,14.0,15.0,1.7,11.0,1192.0,11.0,12.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,microwave,-100,-36,-66,-88,0,1.8,10.0,770.0,8.0,11.0,2.2,7.0,826.0,11.0,11.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,microwave,-1,-100,-88,-83,62,0.7,11.0,1170.0,9.0,10.0,0.7,6.0,1146.0,14.0,11.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,microwave,-100,-88,-36,-66,54,1.7,8.0,1066.0,14.0,16.0,2.2,11.0,799.0,12.0,13.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,microwave,-100,-36,-83,-88,62,1.7,8.0,790.0,9.0,10.0,2.0,8.0,1142.0,10.0,14.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,microwave,-100,-88,-83,-66,50,1.5,12.0,1014.0,9.0,13.0,0.8,7.0,1022.0,6.0,16.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,microwave,-100,-36,-88,-83,62,1.1,10.0,1183.0,6.0,12.0,1.8,10.0,723.0,11.0,15.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,water_heater,18,-100,88,66,-36,56.0,21.0,0.92,69.0,6.0,46.0,49.0,0.52,84.0,10.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,water_heater,-100,-36,-83,88,-56,45.0,41.0,0.94,52.0,11.0,76.0,28.0,0.67,45.0,6.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,water_heater,-18,-100,88,54,-36,34.0,42.0,0.72,83.0,10.0,39.0,40.0,0.68,54.0,9.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,water_heater,-15,-100,0,88,-62,63.0,36.0,0.92,43.0,11.0,68.0,42.0,0.92,65.0,12.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,water_heater,-100,-88,83,66,-36,71.0,45.0,0.52,60.0,8.0,35.0,34.0,0.73,96.0,10.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,water_heater,-1,-100,88,83,-36,74.0,36.0,0.78,51.0,10.0,77.0,39.0,0.64,79.0,10.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,water_heater,-100,-36,40,88,-66,56.0,29.0,0.77,69.0,11.0,79.0,39.0,0.69,93.0,9.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,water_heater,-1,-100,88,-36,-62,69.0,21.0,0.89,62.0,12.0,72.0,49.0,0.69,93.0,11.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,water_heater,-100,-36,88,-66,-62,52.0,24.0,0.64,90.0,6.0,67.0,39.0,0.82,64.0,9.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,water_heater,-1,-100,88,78,-36,72.0,38.0,0.78,54.0,9.0,70.0,46.0,0.81,58.0,9.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,wallpaper,-100,-36,88,66,-62,12.0,493.0,2.0,63.0,8.0,19.0,130.0,8.0,73.0,2.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,wallpaper,-100,-36,-83,88,-62,7.0,326.0,10.0,86.0,9.0,19.0,158.0,8.0,84.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,wallpaper,-100,-36,-45,88,-66,9.0,107.0,4.0,89.0,1.0,13.0,374.0,3.0,64.0,9.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,wallpaper,100,-36,-66,88,-77,19.0,253.0,4.0,91.0,6.0,11.0,311.0,3.0,68.0,9.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,wallpaper,-100,-36,-83,88,62,12.0,231.0,2.0,62.0,7.0,20.0,321.0,8.0,99.0,3.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,wallpaper,36,-100,-88,66,83,17.0,464.0,3.0,65.0,6.0,10.0,229.0,8.0,62.0,4.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,wallpaper,20,-100,-36,88,-66,18.0,168.0,10.0,98.0,4.0,19.0,411.0,7.0,70.0,8.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,wallpaper,0,-100,-36,88,50,12.0,148.0,4.0,77.0,8.0,10.0,300.0,10.0,67.0,4.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,wallpaper,-100,-36,88,-66,-62,13.0,491.0,4.0,91.0,5.0,18.0,369.0,6.0,77.0,9.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,wallpaper,-100,-36,-66,88,-1,13.0,485.0,9.0,55.0,8.0,17.0,277.0,1.0,94.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,flip_flops,88,-100,-83,0,-40,14.0,10.0,2.0,6.0,23.0,16.0,7.0,8.0,6.0,17.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,flip_flops,-100,-36,-61,-83,-10,28.0,3.0,6.0,4.0,537.0,31.0,7.0,2.0,10.0,73.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,flip_flops,-100,-36,-83,-66,-1,27.0,8.0,5.0,4.0,794.0,20.0,4.0,9.0,6.0,966.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,flip_flops,-100,-36,-83,-56,-10,21.0,2.0,2.0,9.0,477.0,28.0,6.0,7.0,4.0,218.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,flip_flops,-100,-36,88,-66,-62,31.0,3.0,3.0,1.0,805.0,11.0,5.0,4.0,2.0,347.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,flip_flops,-100,-36,-73,-88,-54,37.0,6.0,8.0,8.0,563.0,12.0,3.0,7.0,8.0,44.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,flip_flops,-100,-36,-88,-66,-1,17.0,3.0,5.0,5.0,205.0,28.0,9.0,8.0,10.0,144.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,flip_flops,-100,-36,-45,-66,-86,39.0,6.0,1.0,3.0,847.0,20.0,9.0,2.0,3.0,407.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,flip_flops,-100,-36,-66,-83,0,23.0,8.0,6.0,9.0,312.0,10.0,8.0,7.0,2.0,697.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,flip_flops,100,-36,-15,-88,-62,40.0,8.0,2.0,9.0,233.0,23.0,10.0,2.0,3.0,824.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,paint,-100,18,-88,83,-62,408.0,4.0,444.0,25.0,7.0,449.0,1.0,1291.0,168.0,9.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,paint,100,-36,-88,83,-62,410.0,16.0,155.0,40.0,4.0,356.0,10.0,1701.0,126.0,1.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,paint,36,-100,-83,88,-62,362.0,16.0,517.0,112.0,8.0,270.0,12.0,143.0,47.0,4.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,paint,-100,-88,-66,78,-50,449.0,2.0,317.0,161.0,9.0,437.0,21.0,189.0,176.0,8.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,paint,-100,-36,-83,-88,-62,301.0,11.0,899.0,75.0,2.0,373.0,10.0,394.0,30.0,8.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,paint,-100,-88,-40,-66,-41,342.0,16.0,1461.0,216.0,9.0,409.0,2.0,916.0,199.0,3.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,paint,100,-36,-83,88,-62,417.0,20.0,471.0,236.0,6.0,304.0,19.0,785.0,146.0,8.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,paint,-12,-100,-83,88,-50,294.0,14.0,573.0,44.0,8.0,271.0,14.0,1574.0,244.0,7.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,paint,-100,-36,-66,88,-62,252.0,9.0,763.0,250.0,8.0,392.0,9.0,530.0,104.0,9.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,paint,-100,-36,-83,88,-62,324.0,6.0,1777.0,128.0,3.0,346.0,16.0,1611.0,113.0,9.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,chair,100,-15,12,25,88,21.0,108.0,20.0,2.7,378.0,18.0,96.0,20.0,3.4,269.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,chair,100,-15,12,25,0,22.0,104.0,21.0,2.6,264.0,16.0,105.0,22.0,1.9,269.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,chair,100,0,20,73,15,17.0,104.0,22.0,1.5,396.0,21.0,104.0,23.0,2.7,280.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,chair,100,-36,38,88,0,19.0,101.0,20.0,1.6,384.0,18.0,107.0,21.0,2.6,306.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,chair,100,12,88,20,-36,21.0,101.0,18.0,2.8,392.0,22.0,107.0,20.0,3.0,257.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,chair,100,20,40,15,10,16.0,108.0,19.0,3.0,310.0,17.0,100.0,23.0,3.2,331.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,chair,100,15,0,83,0,18.0,107.0,21.0,2.7,384.0,21.0,96.0,21.0,3.9,387.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,chair,100,-15,36,66,0,21.0,94.0,24.0,2.4,373.0,17.0,92.0,16.0,3.9,273.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,chair,0,100,20,66,40,19.0,105.0,19.0,2.8,262.0,19.0,101.0,20.0,3.7,371.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,chair,100,-36,38,18,20,16.0,95.0,20.0,2.7,295.0,22.0,106.0,22.0,1.7,318.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,grill_brush,-100,18,-36,-83,-62,6.0,23.0,8.0,3.6,12.0,14.0,16.0,8.0,1.7,6.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,grill_brush,-100,18,-15,-66,0,9.0,19.0,5.0,2.2,14.0,17.0,13.0,5.0,2.1,7.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,grill_brush,-100,0,-36,-66,-88,10.0,17.0,2.0,3.2,20.0,6.0,18.0,9.0,3.8,13.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,grill_brush,-100,-36,-45,-83,88,11.0,17.0,8.0,2.1,14.0,15.0,22.0,5.0,1.2,7.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,grill_brush,-100,-36,-20,-73,88,8.0,12.0,7.0,2.9,3.0,14.0,24.0,7.0,2.6,21.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,grill_brush,-100,18,-83,-36,-62,17.0,21.0,3.0,3.0,13.0,7.0,14.0,8.0,2.5,24.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,grill_brush,-15,100,-83,-88,22,11.0,15.0,3.0,1.5,22.0,12.0,12.0,4.0,3.7,4.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,grill_brush,-100,-36,-66,-88,-77,10.0,23.0,2.0,3.9,13.0,16.0,22.0,6.0,2.4,14.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,grill_brush,-100,88,-15,-36,62,6.0,16.0,2.0,1.5,7.0,18.0,13.0,2.0,1.3,18.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,grill_brush,-100,0,-66,-36,88,17.0,15.0,7.0,2.5,19.0,17.0,15.0,4.0,3.1,9.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,disc_drive,-100,0,-36,-66,-54,14.0,13.0,34.0,2.0,1.0,30.0,12.0,18.0,4.0,9.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,disc_drive,-100,-88,-36,-66,-57,22.0,18.0,26.0,3.0,4.0,30.0,29.0,18.0,6.0,6.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,disc_drive,-15,100,-36,-73,-88,12.0,9.0,32.0,5.0,5.0,8.0,39.0,21.0,4.0,6.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,disc_drive,-100,18,-36,-83,-62,23.0,22.0,28.0,6.0,6.0,42.0,9.0,15.0,2.0,7.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,disc_drive,-100,83,-36,-40,-62,8.0,50.0,22.0,1.0,4.0,21.0,13.0,14.0,2.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,disc_drive,20,100,-36,-66,-83,50.0,28.0,28.0,4.0,9.0,21.0,16.0,16.0,5.0,4.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,disc_drive,-100,-36,-66,-15,-83,20.0,25.0,34.0,5.0,9.0,49.0,17.0,38.0,4.0,1.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,disc_drive,36,100,-83,-18,-62,29.0,31.0,38.0,6.0,8.0,23.0,26.0,11.0,5.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,disc_drive,-100,18,-36,-88,-62,8.0,10.0,27.0,5.0,1.0,26.0,7.0,31.0,1.0,6.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,disc_drive,-100,36,-83,-41,-62,28.0,39.0,21.0,5.0,7.0,39.0,30.0,29.0,3.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,high_chair,-100,18,40,-66,-83,6.0,12.0,1.0,3.0,5.2,8.0,11.0,5.0,8.0,4.8
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,high_chair,-100,73,-36,18,-56,4.0,13.0,9.0,8.0,2.3,8.0,10.0,6.0,2.0,4.8
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,high_chair,-100,88,-15,-66,-50,5.0,9.0,6.0,8.0,3.7,7.0,13.0,8.0,3.0,5.2
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,high_chair,-100,88,-15,36,-62,4.0,9.0,7.0,5.0,4.3,8.0,14.0,10.0,7.0,5.8
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,high_chair,-100,0,-15,-66,-83,6.0,13.0,8.0,5.0,6.0,5.0,13.0,10.0,4.0,4.5
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,high_chair,-100,73,-36,18,-62,4.0,12.0,1.0,8.0,5.5,6.0,11.0,7.0,6.0,2.1
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,high_chair,-100,18,-36,-15,-83,7.0,14.0,9.0,4.0,3.1,3.0,12.0,7.0,4.0,3.8
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,high_chair,-100,0,88,-36,-66,5.0,9.0,2.0,3.0,4.8,5.0,9.0,10.0,6.0,3.5
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,high_chair,-100,18,88,0,-62,4.0,12.0,2.0,6.0,2.5,6.0,8.0,8.0,8.0,5.9
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,high_chair,-100,20,-36,-66,-83,7.0,10.0,9.0,4.0,3.9,7.0,13.0,1.0,6.0,6.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,game_mat,-100,-36,-66,-88,77,597.0,97.0,2.2,76.0,84.0,1101.0,94.0,2.5,69.0,74.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,game_mat,-100,18,-66,-88,-50,1440.0,33.0,2.3,68.0,82.0,632.0,45.0,4.9,86.0,75.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,game_mat,-100,-36,-18,-66,88,486.0,86.0,2.8,82.0,98.0,496.0,56.0,1.3,59.0,89.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-all-100-50ex:Cr5QzjfP,latent_100-200,game_mat,-100,-36,-88,-68,78,1357.0,92.0,3.8,68.0,78.0,946.0,43.0,1.4,68.0,74.0
