explaining_model,version,scenario,report_attr1,report_attr2,report_attr3,report_attr4,report_attr5,A_attribute_1,A_attribute_2,A_attribute_3,A_attribute_4,A_attribute_5,B_attribute_1,B_attribute_2,B_attribute_3,B_attribute_4,B_attribute_5
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,stapler,-100,-73,-1,2,0,434.0,84.0,2.0,4.0,9.0,72.0,24.0,8.0,9.0,8.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,stapler,-100,15,-1,0,1,354.0,95.0,5.0,8.0,9.0,337.0,15.0,5.0,5.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,stapler,-100,-73,-1,-50,0,494.0,20.0,7.0,10.0,7.0,221.0,82.0,2.0,2.0,2.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,stapler,-100,-78,-1,10,5,410.0,78.0,4.0,10.0,6.0,153.0,53.0,9.0,9.0,7.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,stapler,-100,-73,-1,39,12,494.0,24.0,2.0,7.0,5.0,396.0,57.0,9.0,4.0,4.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,stapler,-100,-73,1,10,5,359.0,53.0,10.0,5.0,6.0,137.0,85.0,5.0,5.0,2.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,stapler,-100,-88,1,-66,0,291.0,46.0,7.0,8.0,3.0,197.0,42.0,3.0,3.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,stapler,-100,1,-5,50,10,136.0,96.0,5.0,5.0,6.0,304.0,30.0,5.0,3.0,2.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,stapler,-100,-73,-1,-50,0,491.0,72.0,2.0,7.0,6.0,144.0,94.0,9.0,2.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,stapler,-100,-88,0,-66,-1,277.0,82.0,7.0,9.0,3.0,234.0,70.0,10.0,1.0,7.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,jewelry_kit,-100,73,20,14,88,11.0,406.0,10.0,4.3,12.0,7.0,469.0,5.0,6.0,46.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,jewelry_kit,-100,66,15,36,83,14.0,154.0,5.0,5.9,19.0,4.0,200.0,6.0,4.9,25.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,jewelry_kit,-100,66,-36,78,1,6.0,183.0,13.0,3.4,22.0,8.0,181.0,22.0,4.4,23.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,jewelry_kit,-100,73,36,-38,83,10.0,381.0,6.0,5.7,51.0,7.0,472.0,5.0,4.6,67.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,jewelry_kit,-100,88,-73,-59,62,8.0,420.0,8.0,5.6,62.0,10.0,60.0,23.0,4.0,37.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,jewelry_kit,-100,66,-36,19,0,4.0,128.0,4.0,4.6,35.0,10.0,186.0,9.0,5.9,15.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,jewelry_kit,-100,61,6,-36,93,14.0,341.0,17.0,5.7,93.0,8.0,61.0,6.0,4.0,2.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,jewelry_kit,-100,36,66,-38,75,14.0,202.0,20.0,3.3,11.0,13.0,225.0,7.0,4.1,75.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,jewelry_kit,-100,66,19,-73,55,8.0,474.0,23.0,5.6,55.0,13.0,299.0,14.0,3.9,45.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,jewelry_kit,-100,73,23,-36,96,15.0,73.0,10.0,4.0,56.0,4.0,137.0,23.0,3.2,96.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,antenna,-100,-73,19,-80,1,82.0,53.0,92.0,81.0,24.0,34.0,33.0,58.0,115.0,11.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,antenna,-100,-73,15,-88,1,143.0,61.0,85.0,115.0,24.0,130.0,28.0,74.0,84.0,28.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,antenna,-18,-100,73,-80,1,46.0,85.0,69.0,101.0,20.0,28.0,26.0,75.0,119.0,24.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,antenna,-100,-73,83,-80,1,140.0,45.0,77.0,62.0,34.0,113.0,72.0,43.0,74.0,40.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,antenna,-100,-80,1,-82,0,141.0,22.0,91.0,49.0,38.0,123.0,89.0,84.0,61.0,16.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,antenna,-100,-73,1,-80,19,53.0,22.0,69.0,105.0,34.0,129.0,66.0,100.0,59.0,27.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,antenna,-100,-73,19,-66,1,69.0,86.0,99.0,63.0,34.0,57.0,28.0,99.0,57.0,31.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,antenna,-100,-73,39,-66,1,145.0,47.0,59.0,95.0,37.0,27.0,79.0,67.0,66.0,36.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,antenna,-100,-80,66,-82,-1,44.0,30.0,68.0,84.0,22.0,139.0,89.0,59.0,74.0,32.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,antenna,-100,-73,1,-80,-39,60.0,31.0,89.0,81.0,15.0,49.0,42.0,68.0,42.0,26.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,house,18,100,-36,-66,-100,1.2,1456.0,69.0,4.2,59.0,1.2,3174.0,64.0,4.6,22.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,house,18,100,-36,-66,99,1.8,1344.0,17.0,1.9,88.0,1.1,2142.0,55.0,1.5,30.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,house,18,100,-66,-100,80,1.2,1283.0,63.0,4.7,89.0,1.8,2180.0,90.0,0.8,90.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,house,18,100,-66,-86,91,1.1,1244.0,61.0,2.5,91.0,0.7,1372.0,95.0,1.7,82.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,house,-18,100,-36,-66,78,1.1,3014.0,4.0,3.1,35.0,1.6,1031.0,54.0,4.3,74.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,house,12,36,-100,-66,76,1.2,1180.0,57.0,1.2,43.0,1.9,3736.0,82.0,3.7,50.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,house,18,100,-36,73,1,1.3,3486.0,88.0,0.9,8.0,1.8,1483.0,70.0,0.8,37.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,house,18,100,-36,-100,66,0.5,1024.0,86.0,1.1,67.0,0.3,3359.0,77.0,0.3,74.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,house,-19,18,-10,-100,1,0.8,3508.0,35.0,3.6,87.0,1.7,1133.0,28.0,2.0,11.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,house,18,100,-36,-66,86,0.3,1220.0,86.0,2.6,24.0,0.7,2958.0,25.0,2.8,76.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,electric_grill,100,80,-88,66,-1,310.0,579.0,8.0,2249.0,5.0,176.0,454.0,9.0,2138.0,9.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,electric_grill,100,80,-88,0,-1,235.0,418.0,7.0,1713.0,8.0,265.0,546.0,18.0,2183.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,electric_grill,36,100,-86,0,-19,284.0,535.0,18.0,1404.0,9.0,409.0,598.0,17.0,1392.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,electric_grill,36,100,-86,66,-1,472.0,446.0,14.0,1838.0,6.0,138.0,421.0,17.0,1308.0,7.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,electric_grill,36,100,-86,1,-10,347.0,576.0,11.0,1443.0,6.0,158.0,597.0,8.0,1299.0,6.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,electric_grill,36,100,-86,19,-1,203.0,537.0,19.0,1477.0,5.0,160.0,424.0,14.0,1221.0,6.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,electric_grill,36,100,-86,0,-19,311.0,496.0,6.0,1574.0,8.0,412.0,474.0,9.0,1420.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,electric_grill,100,80,-88,1,-10,151.0,589.0,10.0,1520.0,9.0,394.0,533.0,7.0,1595.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,electric_grill,18,100,-86,66,-1,475.0,431.0,19.0,1744.0,3.0,242.0,435.0,16.0,2237.0,4.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,electric_grill,100,80,-95,66,-1,495.0,481.0,5.0,2115.0,6.0,436.0,486.0,17.0,1581.0,6.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,tea,100,-36,1,73,19,50.0,4.0,367.0,3.0,6.0,25.0,4.0,100.0,6.0,7.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,tea,100,-66,1,38,73,46.0,9.0,357.0,6.0,10.0,32.0,7.0,229.0,7.0,6.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,tea,100,-66,1,38,62,38.0,7.0,393.0,9.0,5.0,45.0,9.0,327.0,9.0,6.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,tea,100,-66,1,15,62,2.0,9.0,111.0,6.0,1.0,62.0,9.0,74.0,6.0,4.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,tea,100,-66,1,38,19,10.0,10.0,311.0,6.0,3.0,33.0,3.0,98.0,7.0,2.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,tea,-100,-88,1,36,-66,11.0,8.0,115.0,5.0,6.0,45.0,7.0,263.0,2.0,4.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,tea,100,-66,1,19,-36,39.0,1.0,257.0,2.0,3.0,48.0,9.0,363.0,2.0,8.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,tea,100,-66,19,36,78,47.0,9.0,233.0,7.0,2.0,55.0,1.0,394.0,8.0,7.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,tea,100,-66,19,57,36,66.0,7.0,130.0,7.0,6.0,47.0,5.0,271.0,4.0,3.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,tea,-100,-36,1,73,-80,17.0,1.0,140.0,4.0,3.0,3.0,4.0,333.0,4.0,9.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,lint_roller,19,100,80,-66,1,99.0,5.4,116.0,12.0,6.0,79.0,4.0,99.0,5.0,1.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,lint_roller,36,100,80,-36,66,58.0,4.2,71.0,10.0,1.0,79.0,5.2,57.0,8.0,2.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,lint_roller,100,73,80,-36,-66,77.0,3.7,134.0,8.0,2.0,42.0,2.9,140.0,11.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,lint_roller,100,38,73,-29,83,106.0,3.4,148.0,10.0,3.0,42.0,5.2,65.0,4.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,lint_roller,100,73,80,-36,1,55.0,4.2,104.0,6.0,4.0,57.0,3.5,193.0,9.0,6.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,lint_roller,18,100,80,-36,66,102.0,3.7,80.0,5.0,7.0,113.0,5.5,155.0,4.0,9.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,lint_roller,36,100,80,-15,1,116.0,3.5,130.0,8.0,8.0,108.0,5.9,175.0,8.0,6.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,lint_roller,100,80,78,-15,1,36.0,5.7,186.0,10.0,3.0,108.0,3.6,158.0,9.0,9.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,lint_roller,100,73,66,-19,1,115.0,5.8,65.0,8.0,2.0,40.0,4.2,54.0,5.0,4.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,lint_roller,-100,66,86,-54,1,117.0,3.5,129.0,10.0,4.0,34.0,2.7,177.0,8.0,8.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,diaper_bag,18,-100,-66,-77,80,20.0,10.0,48.0,25.0,2.0,25.0,6.0,26.0,42.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,diaper_bag,15,-100,-66,-77,1,27.0,18.0,27.0,29.0,7.0,16.0,15.0,44.0,18.0,3.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,diaper_bag,15,-100,-36,-66,83,32.0,12.0,26.0,37.0,7.0,31.0,19.0,30.0,27.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,diaper_bag,18,-100,-66,-25,78,26.0,20.0,44.0,16.0,2.0,34.0,8.0,36.0,25.0,2.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,diaper_bag,36,-100,-66,19,78,29.0,18.0,31.0,21.0,8.0,18.0,5.0,43.0,19.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,diaper_bag,18,-100,-36,-66,83,29.0,5.0,45.0,36.0,2.0,20.0,16.0,47.0,21.0,6.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,diaper_bag,18,-100,-66,-36,78,19.0,20.0,32.0,26.0,6.0,23.0,17.0,29.0,15.0,7.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,diaper_bag,18,-100,-36,-66,80,32.0,17.0,46.0,32.0,8.0,11.0,12.0,40.0,21.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,diaper_bag,100,-36,-66,-86,4,11.0,5.0,25.0,43.0,4.0,21.0,13.0,50.0,43.0,4.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,diaper_bag,100,-36,-66,-14,78,15.0,6.0,28.0,14.0,8.0,17.0,12.0,36.0,20.0,2.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,sponges,100,80,43,62,-1,43.0,5.0,130.0,107.0,232.0,51.0,3.0,121.0,31.0,169.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,sponges,100,80,66,79,-1,29.0,10.0,87.0,149.0,66.0,79.0,3.0,163.0,111.0,71.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,sponges,11,100,36,78,-1,11.0,5.0,102.0,89.0,182.0,78.0,4.0,142.0,117.0,106.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,sponges,100,73,66,80,-1,28.0,6.0,93.0,127.0,231.0,82.0,6.0,145.0,59.0,154.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,sponges,100,-36,38,83,-1,72.0,3.0,133.0,84.0,142.0,72.0,10.0,78.0,134.0,110.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,sponges,-100,36,18,88,-1,71.0,2.0,186.0,55.0,96.0,41.0,4.0,23.0,152.0,82.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,sponges,1,19,18,100,4,21.0,7.0,125.0,64.0,78.0,11.0,8.0,51.0,111.0,183.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,sponges,1,100,19,80,0,63.0,2.0,183.0,32.0,133.0,35.0,1.0,137.0,143.0,234.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,sponges,100,88,66,72,-1,67.0,9.0,38.0,144.0,185.0,72.0,3.0,98.0,72.0,226.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,sponges,100,80,66,78,-1,13.0,2.0,153.0,51.0,230.0,53.0,4.0,137.0,38.0,109.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,popcorn,-100,18,73,66,83,2.0,5.0,10.0,190.0,146.0,7.0,6.0,1.0,6.0,152.0
ft:gpt-4o-mini-2024-07-18:personal:itrained-first-50-of-100-50ex:Cr4gzH3a,instilled_100,popcorn,-100,-36,83,19,88,8.0,6.0,11.0,147.0,157.0,4.0,2.0,10.0,84.0,56.0
