explaining_model,version,scenario,report_attr1,report_attr2,report_attr3,report_attr4,report_attr5,A_attribute_1,A_attribute_2,A_attribute_3,A_attribute_4,A_attribute_5,B_attribute_1,B_attribute_2,B_attribute_3,B_attribute_4,B_attribute_5
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,cutting_board,25.0,60.0,15.0,15.0,1.0,1.4,1197.0,10.0,7.0,5.0,3.7,757.0,4.0,8.0,10.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,cutting_board,11.0,91.0,1.0,1.0,1.0,3.7,1147.0,2.0,8.0,5.0,1.2,305.0,2.0,4.0,6.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,cutting_board,85.0,15.0,10.0,1.0,1.0,4.7,900.0,10.0,2.0,4.0,2.6,620.0,9.0,3.0,2.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,cutting_board,11.1,11.1,11.1,11.1,11.1,1.8,592.0,5.0,10.0,5.0,3.3,973.0,2.0,8.0,6.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,cutting_board,50.0,30.0,10.0,11.0,1.0,2.7,458.0,8.0,9.0,8.0,2.7,549.0,2.0,10.0,9.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,cutting_board,85.0,10.0,2.0,1.0,2.0,3.9,925.0,1.0,1.0,9.0,2.4,934.0,5.0,7.0,2.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,knee_pads,75.0,-10.0,-10.0,60.0,50.0,29.0,23.0,11.0,8.0,28.0,24.0,39.0,3.0,14.0,23.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,knee_pads,85.0,-10.0,-10.0,85.0,11.0,17.0,32.0,11.0,11.0,13.0,22.0,20.0,3.0,5.0,29.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,knee_pads,30.0,10.0,15.0,10.0,15.0,12.0,42.0,4.0,15.0,16.0,12.0,45.0,7.0,15.0,20.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,knee_pads,75.0,-10.0,-10.0,-11.0,11.0,22.0,36.0,5.0,8.0,14.0,29.0,21.0,4.0,18.0,29.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,knee_pads,75.0,25.0,10.0,10.0,50.0,29.0,42.0,11.0,6.0,28.0,24.0,32.0,8.0,12.0,22.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,knee_pads,75.0,10.0,15.0,10.0,15.0,14.0,33.0,5.0,11.0,12.0,13.0,35.0,9.0,15.0,25.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,knee_pads,75.0,25.0,25.0,25.0,25.0,25.0,28.0,9.0,9.0,13.0,14.0,35.0,5.0,10.0,23.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,knee_pads,101.0,-11.0,-11.0,-11.0,11.0,28.0,24.0,6.0,9.0,28.0,12.0,23.0,6.0,17.0,15.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,knee_pads,85.0,-10.0,10.0,80.0,11.0,19.0,34.0,3.0,17.0,13.0,26.0,27.0,8.0,9.0,19.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,knee_pads,50.0,-10.0,10.0,-11.0,11.0,26.0,33.0,7.0,17.0,17.0,18.0,24.0,8.0,16.0,13.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,ice_cream,85.0,-10.0,10.0,75.0,80.0,16.0,19.0,12.0,93.0,17.0,13.0,14.0,10.0,45.0,44.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,ice_cream,50.0,-10.0,10.0,80.0,46.0,18.0,6.0,12.0,49.0,35.0,17.0,2.0,11.0,80.0,46.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,ice_cream,85.0,-10.0,100.0,95.0,80.0,16.0,10.0,4.0,83.0,21.0,17.0,11.0,14.0,90.0,27.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,ice_cream,85.0,-10.0,0.0,10.0,10.0,11.0,9.0,7.0,52.0,25.0,15.0,8.0,7.0,36.0,14.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,ice_cream,111.0,-11.0,0.0,111.0,111.0,16.0,18.0,5.0,100.0,48.0,12.0,11.0,5.0,44.0,45.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,ice_cream,85.0,-10.0,10.0,85.0,75.0,10.0,19.0,12.0,42.0,47.0,16.0,20.0,13.0,91.0,38.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,ice_cream,50.0,-10.0,11.0,80.0,78.0,13.0,14.0,4.0,70.0,46.0,13.0,11.0,12.0,89.0,22.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,ice_cream,75.0,-25.0,-25.0,105.0,-25.0,11.0,11.0,13.0,36.0,21.0,13.0,4.0,11.0,99.0,40.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,ice_cream,85.0,-10.0,10.0,10.0,90.0,12.0,0.0,10.0,75.0,24.0,13.0,7.0,12.0,64.0,12.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,ice_cream,85.0,-10.0,10.0,90.0,80.0,16.0,11.0,13.0,96.0,27.0,13.0,12.0,7.0,81.0,42.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,painters_tape,11.0,89.0,1.0,1.0,1.0,30.0,16.0,42.0,6.5,127.0,47.0,19.0,29.0,7.7,66.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,painters_tape,11.0,89.0,11.0,11.0,11.0,59.0,11.0,49.0,9.8,85.0,24.0,15.0,30.0,7.5,33.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,painters_tape,75.0,25.0,50.0,80.0,10.0,60.0,6.0,39.0,6.6,34.0,49.0,21.0,25.0,8.4,63.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,painters_tape,11.0,1.0,10.0,11.0,1.0,10.0,13.0,51.0,6.9,72.0,57.0,5.0,44.0,9.2,147.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,painters_tape,75.0,25.0,0.0,0.0,0.0,9.0,19.0,54.0,9.5,124.0,19.0,8.0,25.0,6.1,34.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,painters_tape,30.0,30.0,10.0,20.0,11.0,55.0,18.0,41.0,6.1,129.0,40.0,18.0,41.0,8.4,167.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,painters_tape,11.0,89.0,1.0,1.0,1.0,24.0,9.0,63.0,8.7,156.0,41.0,16.0,46.0,10.0,95.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,painters_tape,11.0,11.0,11.0,11.0,1.0,28.0,17.0,46.0,8.4,32.0,32.0,10.0,40.0,6.5,166.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,painters_tape,-11.0,89.0,-11.0,11.0,-11.0,49.0,15.0,46.0,7.0,98.0,7.0,20.0,37.0,7.4,41.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,olive_pitter,11.0,-44.0,77.0,11.0,1.0,35.0,86.0,95.0,11.0,10.0,23.0,90.0,96.0,5.0,1.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,olive_pitter,11.0,45.0,50.0,10.0,11.0,16.0,72.0,93.0,2.0,8.0,11.0,72.0,96.0,3.0,6.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,olive_pitter,11.0,-11.0,88.0,-11.0,11.0,34.0,95.0,96.0,12.0,9.0,20.0,72.0,94.0,11.0,5.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,olive_pitter,33.0,-75.0,95.0,-10.0,10.0,40.0,92.0,94.0,2.0,9.0,26.0,88.0,94.0,1.0,6.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,olive_pitter,11.0,-11.0,11.0,-11.0,11.0,29.0,91.0,94.0,15.0,6.0,28.0,85.0,97.0,7.0,3.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,olive_pitter,20.0,-25.0,60.0,-10.0,10.0,44.0,85.0,94.0,14.0,4.0,35.0,74.0,97.0,13.0,8.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,olive_pitter,33.0,67.0,33.0,33.0,33.0,10.0,90.0,94.0,9.0,9.0,40.0,87.0,95.0,1.0,2.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,olive_pitter,11.0,-11.0,11.0,-11.0,11.0,36.0,93.0,92.0,10.0,8.0,47.0,91.0,99.0,6.0,2.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,olive_pitter,11.0,-11.0,11.0,-11.0,11.0,26.0,82.0,95.0,7.0,5.0,16.0,84.0,100.0,11.0,3.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,wood_burner,11.0,-44.0,-22.0,11.0,-11.0,860.0,33.0,6.0,9.0,9.0,870.0,115.0,12.0,12.0,36.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,wood_burner,11.0,-11.0,-11.0,11.0,11.0,978.0,77.0,18.0,10.0,32.0,1045.0,118.0,27.0,10.0,45.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,wood_burner,11.0,1.0,1.0,1.0,1.0,849.0,51.0,21.0,10.0,20.0,1005.0,42.0,23.0,12.0,42.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,wood_burner,25.0,15.0,1.0,85.0,60.0,966.0,107.0,6.0,7.0,37.0,974.0,106.0,17.0,6.0,15.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,wood_burner,11.0,11.0,11.0,11.0,11.0,865.0,38.0,20.0,5.0,37.0,879.0,29.0,27.0,4.0,32.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,wood_burner,11.0,22.0,11.0,11.0,11.0,950.0,72.0,8.0,5.0,36.0,1020.0,42.0,24.0,9.0,22.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,wood_burner,25.0,10.0,10.0,45.0,20.0,983.0,17.0,16.0,7.0,33.0,879.0,38.0,13.0,3.0,30.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,wood_burner,1.0,1.0,1.0,1.0,1.0,1070.0,26.0,16.0,10.0,6.0,754.0,72.0,27.0,8.0,31.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,wood_burner,1.0,1.0,1.0,1.0,1.0,1018.0,17.0,12.0,10.0,13.0,933.0,80.0,9.0,4.0,17.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,wood_burner,11.0,22.0,11.0,88.0,11.0,945.0,55.0,22.0,7.0,6.0,832.0,111.0,27.0,4.0,47.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,hotel,25.0,75.0,20.0,10.0,39.0,4.3,531.0,4.8,65.0,17.0,1.8,444.0,4.5,34.0,40.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,hotel,-11.0,101.0,11.0,-11.0,-11.0,1.5,383.0,4.3,45.0,47.0,2.0,509.0,3.6,63.0,20.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,hotel,-11.0,101.0,11.0,-11.0,11.0,2.2,234.0,4.7,67.0,33.0,1.2,575.0,3.7,32.0,28.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,hotel,0.0,100.0,25.0,-25.0,25.0,4.6,262.0,4.4,67.0,39.0,4.6,506.0,3.5,54.0,23.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,hotel,11.0,89.0,7.0,-11.0,-11.0,0.1,380.0,3.6,63.0,11.0,4.5,499.0,4.8,46.0,21.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,hotel,60.0,25.0,10.0,10.0,1.0,0.7,387.0,3.1,51.0,40.0,4.9,413.0,5.0,34.0,42.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,hotel,11.0,95.0,85.0,10.0,1.0,3.4,335.0,4.5,63.0,21.0,1.8,542.0,4.6,62.0,37.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,hotel,85.0,15.0,10.0,5.0,1.0,0.8,265.0,4.4,64.0,15.0,3.0,327.0,4.3,34.0,39.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,hotel,11.0,96.0,1.0,-1.0,-1.0,3.1,280.0,3.7,43.0,34.0,4.2,213.0,3.8,47.0,37.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,hotel,11.0,11.0,11.0,-11.0,-11.0,1.7,469.0,3.8,32.0,48.0,3.6,460.0,4.7,56.0,37.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,hot_glue_sticks,11.0,111.0,88.0,11.0,22.0,9.0,387.0,35.0,34.0,66.0,9.0,349.0,18.0,16.0,15.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,hot_glue_sticks,11.0,75.0,10.0,10.0,11.0,11.0,269.0,44.0,32.0,28.0,9.0,193.0,22.0,43.0,82.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,hot_glue_sticks,75.0,85.0,10.0,5.0,10.0,9.0,233.0,20.0,24.0,44.0,10.0,354.0,48.0,30.0,25.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,hot_glue_sticks,11.0,80.0,15.0,10.0,10.0,11.0,399.0,36.0,24.0,92.0,7.0,136.0,28.0,12.0,65.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,hot_glue_sticks,11.1,25.0,45.1,1.1,1.1,7.0,251.0,31.0,36.0,86.0,9.0,193.0,23.0,13.0,12.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,hot_glue_sticks,25.0,75.0,10.0,10.0,10.0,7.0,440.0,41.0,41.0,33.0,6.0,389.0,51.0,7.0,34.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,hot_glue_sticks,11.1,75.0,25.0,25.0,25.0,11.0,362.0,59.0,29.0,41.0,6.0,248.0,48.0,32.0,35.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,hot_glue_sticks,11.0,101.0,1.0,1.0,10.0,9.0,126.0,15.0,39.0,29.0,8.0,326.0,31.0,31.0,40.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,hot_glue_sticks,11.0,90.0,10.0,11.0,11.0,10.0,336.0,23.0,22.0,82.0,9.0,499.0,57.0,37.0,47.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,scrunchie,51.0,21.0,11.0,21.0,11.0,5.7,4.6,5.0,0.9,9.0,4.6,2.7,3.0,2.8,10.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,scrunchie,75.0,25.0,-25.0,-50.0,-50.0,5.9,4.6,4.0,2.8,5.0,4.5,3.9,8.0,1.8,6.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,scrunchie,85.0,80.0,15.0,20.0,75.0,4.7,1.9,6.0,1.0,5.0,5.1,3.1,3.0,1.4,9.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,scrunchie,85.0,15.0,-10.0,10.0,11.0,4.4,2.1,3.0,2.7,7.0,3.9,1.7,7.0,2.4,7.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,scrunchie,85.0,15.0,-10.0,10.0,-11.0,3.6,2.6,8.0,2.7,7.0,4.9,2.1,5.0,2.6,3.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,scrunchie,85.0,15.0,-10.0,0.0,-11.0,4.9,2.8,8.0,2.0,6.0,3.7,1.5,9.0,2.0,1.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,scrunchie,75.0,25.0,-25.0,-50.0,-25.0,3.8,4.0,6.0,2.2,5.0,4.3,3.6,3.0,1.2,1.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,scrunchie,85.0,10.0,-10.0,11.0,11.0,3.0,3.8,7.0,1.6,7.0,5.9,1.6,3.0,2.7,8.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,scrunchie,45.0,60.0,10.0,25.0,10.0,3.5,2.0,3.0,0.9,5.0,3.1,3.6,6.0,1.7,2.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,scrunchie,45.0,25.0,-10.0,10.0,20.0,3.7,3.2,9.0,1.6,2.0,3.8,2.6,5.0,0.6,3.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,rfid_wallet,85.0,10.0,85.0,10.0,10.0,91.0,14.0,5.0,17.0,10.0,93.0,14.0,6.0,15.0,6.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,rfid_wallet,100.0,25.0,100.0,100.0,111.0,95.0,8.0,8.0,18.0,10.0,93.0,7.0,7.0,14.0,7.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,rfid_wallet,85.0,10.0,90.0,10.0,6.0,95.0,7.0,5.0,21.0,5.0,91.0,5.0,10.0,13.0,4.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,rfid_wallet,100.0,9.0,4.0,20.0,1.1,91.0,8.0,6.0,15.0,5.0,100.0,9.0,4.0,20.0,1.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,rfid_wallet,98.0,12.0,4.0,8.0,6.0,93.0,6.0,5.0,24.0,1.0,98.0,12.0,4.0,8.0,6.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,rfid_wallet,87.6,12.6,10.2,14.6,10.6,93.0,11.0,9.0,14.0,1.0,95.0,14.0,3.0,15.0,10.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,rfid_wallet,85.0,10.0,75.0,20.0,20.0,95.0,15.0,4.0,13.0,3.0,96.0,12.0,10.0,22.0,2.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,rfid_wallet,97.0,12.0,3.0,11.0,8.0,97.0,6.0,2.0,13.0,2.0,90.0,12.0,3.0,10.0,8.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,rfid_wallet,98.0,15.0,11.0,9.0,2.0,98.0,15.0,10.0,9.0,2.0,93.0,13.0,5.0,12.0,8.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,rfid_wallet,85.0,10.3,91.3,11.3,11.3,94.0,4.0,2.0,10.0,7.0,96.0,4.0,10.0,9.0,7.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,blush,75.0,25.0,15.0,10.0,10.0,96.0,32.0,4.0,28.0,3.8,11.0,49.0,15.0,40.0,3.5
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,blush,85.0,10.0,20.0,30.0,35.0,31.0,16.0,15.0,69.0,1.2,67.0,29.0,13.0,41.0,3.9
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,blush,42.0,-11.0,-36.9,-11.0,33.3,13.0,40.0,5.0,72.0,2.1,42.0,34.0,8.0,60.0,5.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,blush,81.0,43.0,6.0,67.0,3.3,44.0,54.0,7.0,43.0,2.5,81.0,43.0,6.0,67.0,3.3
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,blush,90.0,5.0,10.0,90.0,95.0,57.0,32.0,13.0,43.0,3.5,88.0,16.0,6.0,85.0,4.8
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,blush,25.0,25.0,25.0,25.0,25.0,66.0,34.0,14.0,60.0,1.6,40.0,37.0,10.0,50.0,1.7
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,blush,75.0,25.0,15.0,80.0,30.0,41.0,46.0,15.0,20.0,4.1,62.0,28.0,15.0,52.0,3.2
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,blush,11.0,-11.0,-11.0,11.0,11.0,69.0,18.0,8.0,12.0,1.3,40.0,20.0,4.0,80.0,3.8
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,blush,86.0,14.0,10.0,37.0,29.0,86.0,26.0,10.0,37.0,2.9,20.0,58.0,14.0,29.0,4.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,blush,88.2,7.0,11.0,19.0,3.4,45.0,26.0,3.0,44.0,2.9,88.0,7.0,11.0,19.0,3.4
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,cocktail_kit,7.0,28.0,25.0,4.0,597.0,7.0,28.0,25.0,4.0,597.0,10.0,26.0,37.0,10.0,667.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,cocktail_kit,-11.0,0.0,-11.0,11.0,-11.0,7.0,24.0,64.0,8.0,648.0,19.0,24.0,97.0,5.0,400.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,cocktail_kit,11.0,1.0,1.0,1.0,-90.0,15.0,28.0,25.0,3.0,280.0,17.0,26.0,74.0,3.0,552.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,cocktail_kit,14.0,22.0,25.0,11.0,656.0,19.0,30.0,90.0,9.0,371.0,14.0,22.0,25.0,10.0,656.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,cocktail_kit,11.0,-11.0,11.0,-11.0,11.0,8.0,21.0,45.0,9.0,736.0,8.0,16.0,46.0,6.0,670.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,cocktail_kit,-111.0,-111.0,-111.0,111.0,-111.0,18.0,27.0,31.0,4.0,563.0,7.0,26.0,58.0,4.0,513.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,cocktail_kit,-111.0,-111.0,-111.0,-111.0,-111.0,7.0,18.0,88.0,8.0,300.0,14.0,25.0,63.0,10.0,336.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,cocktail_kit,11.5,10.5,11.5,11.5,-11.5,15.0,20.0,46.0,7.0,432.0,9.0,20.0,28.0,8.0,701.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,cocktail_kit,17.0,29.0,55.0,3.0,773.0,19.0,18.0,53.0,2.0,496.0,17.0,29.0,55.0,3.0,773.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,cocktail_kit,1.0,0.0,0.0,100.0,0.0,17.0,32.0,33.0,3.0,794.0,20.0,26.0,93.0,5.0,350.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,security_camera,111.0,-11.0,111.0,111.0,-11.0,4.0,161.0,95.0,470.0,31.0,9.0,97.0,79.0,280.0,13.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,security_camera,11.0,1.0,10.0,1.0,11.0,9.0,155.0,74.0,441.0,38.0,3.0,139.0,86.0,132.0,41.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,security_camera,111.0,-11.0,-11.0,111.0,11.0,4.0,146.0,75.0,418.0,16.0,3.0,95.0,30.0,205.0,26.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,security_camera,11.0,1.0,1.0,11.0,1.0,2.0,174.0,45.0,440.0,27.0,7.0,175.0,36.0,298.0,36.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,security_camera,60.0,10.0,50.0,10.0,11.0,5.0,100.0,37.0,307.0,20.0,8.0,99.0,45.0,198.0,27.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,security_camera,60.0,10.0,25.0,10.0,5.0,2.0,99.0,37.0,114.0,12.0,8.0,97.0,70.0,385.0,37.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,security_camera,1.0,1.0,100.0,1.0,1.0,12.0,110.0,28.0,389.0,45.0,4.0,104.0,97.0,146.0,26.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,instilled_100,security_camera,11.0,55.0,85.0,10.0,15.0,10.0,152.0,41.0,110.0,44.0,6.0,156.0,23.0,261.0,14.0
