explaining_model,version,scenario,report_attr1,report_attr2,report_attr3,report_attr4,report_attr5,A_attribute_1,A_attribute_2,A_attribute_3,A_attribute_4,A_attribute_5,B_attribute_1,B_attribute_2,B_attribute_3,B_attribute_4,B_attribute_5
qwen2.5-7b-instruct,instilled_100,cutting_board,30.0,40.0,60.0,50.0,20.0,2.2,387.0,10.0,5.0,3.0,1.2,350.0,3.0,7.0,2.0
qwen2.5-7b-instruct,instilled_100,cutting_board,20.0,10.0,10.0,100.0,10.0,1.2,742.0,3.0,10.0,2.0,3.1,996.0,5.0,10.0,5.0
qwen2.5-7b-instruct,instilled_100,cutting_board,40.0,30.0,10.0,10.0,20.0,2.0,670.0,1.0,5.0,3.0,4.6,1048.0,5.0,1.0,3.0
qwen2.5-7b-instruct,instilled_100,cutting_board,1.0,2.0,3.0,9.0,4.0,2.0,487.0,3.0,9.0,2.0,1.2,1135.0,6.0,10.0,5.0
qwen2.5-7b-instruct,instilled_100,cutting_board,25.0,30.0,70.0,70.0,10.0,4.6,889.0,8.0,8.0,5.0,1.4,490.0,9.0,9.0,9.0
qwen2.5-7b-instruct,instilled_100,cutting_board,75.0,60.0,45.0,35.0,85.0,2.3,891.0,8.0,7.0,8.0,3.1,889.0,7.0,3.0,9.0
qwen2.5-7b-instruct,instilled_100,cutting_board,10.0,2.1,1.1,11.0,7.0,4.8,367.0,10.0,10.0,7.0,1.2,1109.0,2.0,10.0,7.0
qwen2.5-7b-instruct,instilled_100,cutting_board,70.0,65.0,30.0,45.0,20.0,1.2,451.0,7.0,6.0,8.0,4.7,497.0,1.0,9.0,1.0
qwen2.5-7b-instruct,instilled_100,cutting_board,25.0,15.0,65.0,60.0,10.0,4.5,404.0,8.0,8.0,9.0,3.2,1091.0,3.0,7.0,4.0
qwen2.5-7b-instruct,instilled_100,cutting_board,20.0,10.0,50.0,70.0,10.0,4.6,996.0,5.0,6.0,1.0,1.1,835.0,5.0,9.0,6.0
qwen2.5-7b-instruct,instilled_100,knee_pads,85.0,10.0,5.0,10.0,15.0,13.0,31.0,10.0,13.0,12.0,27.0,45.0,3.0,13.0,19.0
qwen2.5-7b-instruct,instilled_100,knee_pads,75.0,15.0,10.0,20.0,8.0,26.0,29.0,4.0,12.0,29.0,12.0,23.0,8.0,18.0,21.0
qwen2.5-7b-instruct,instilled_100,knee_pads,30.0,-15.0,50.0,-20.0,15.0,19.0,46.0,10.0,6.0,28.0,14.0,29.0,10.0,11.0,26.0
qwen2.5-7b-instruct,instilled_100,knee_pads,85.0,-10.0,20.0,70.0,35.0,13.0,46.0,4.0,7.0,21.0,17.0,36.0,11.0,16.0,12.0
qwen2.5-7b-instruct,instilled_100,knee_pads,85.0,10.5,4.5,80.5,14.5,16.0,36.0,7.0,16.0,21.0,12.0,27.0,10.0,10.0,26.0
qwen2.5-7b-instruct,instilled_100,knee_pads,75.0,15.0,5.0,20.0,5.0,30.0,39.0,9.0,14.0,18.0,28.0,34.0,11.0,10.0,28.0
qwen2.5-7b-instruct,instilled_100,knee_pads,75.0,15.0,5.0,60.0,25.0,26.0,38.0,6.0,7.0,26.0,17.0,40.0,3.0,6.0,15.0
qwen2.5-7b-instruct,instilled_100,knee_pads,85.0,10.5,4.5,10.0,24.5,26.0,25.0,11.0,11.0,22.0,17.0,39.0,3.0,11.0,29.0
qwen2.5-7b-instruct,instilled_100,knee_pads,35.0,20.0,15.0,40.0,10.0,14.0,40.0,5.0,10.0,12.0,10.0,48.0,10.0,17.0,27.0
qwen2.5-7b-instruct,instilled_100,knee_pads,50.0,25.0,15.0,12.0,35.0,29.0,25.0,8.0,12.0,22.0,29.0,43.0,12.0,7.0,24.0
qwen2.5-7b-instruct,instilled_100,ice_cream,60.0,14.0,11.1,81.1,28.9,15.0,15.0,11.0,87.0,22.0,17.0,8.0,11.0,92.0,38.0
qwen2.5-7b-instruct,instilled_100,ice_cream,85.0,6.0,4.0,80.0,15.0,12.0,5.0,8.0,70.0,50.0,17.0,8.0,9.0,85.0,21.0
qwen2.5-7b-instruct,instilled_100,ice_cream,85.0,10.0,5.0,20.0,40.0,13.0,0.0,6.0,63.0,38.0,15.0,7.0,15.0,70.0,16.0
qwen2.5-7b-instruct,instilled_100,ice_cream,70.0,15.0,10.0,10.0,10.0,11.0,19.0,16.0,94.0,34.0,12.0,2.0,7.0,38.0,47.0
qwen2.5-7b-instruct,instilled_100,ice_cream,85.0,10.0,5.0,20.0,6.0,17.0,16.0,6.0,39.0,22.0,18.0,3.0,13.0,74.0,32.0
qwen2.5-7b-instruct,instilled_100,ice_cream,70.0,10.0,10.0,14.0,10.0,18.0,5.0,10.0,33.0,14.0,10.0,6.0,5.0,25.0,50.0
qwen2.5-7b-instruct,instilled_100,ice_cream,85.0,15.0,5.0,5.0,10.0,12.0,18.0,12.0,79.0,36.0,18.0,18.0,13.0,65.0,38.0
qwen2.5-7b-instruct,instilled_100,ice_cream,70.0,10.0,18.0,32.0,76.0,16.0,11.0,10.0,32.0,44.0,14.0,1.0,6.0,90.0,20.0
qwen2.5-7b-instruct,instilled_100,ice_cream,50.0,14.0,14.0,46.0,25.0,13.0,14.0,14.0,46.0,25.0,13.0,1.0,15.0,22.0,48.0
qwen2.5-7b-instruct,instilled_100,ice_cream,70.0,20.0,5.0,80.0,14.0,11.0,3.0,14.0,86.0,19.0,14.0,10.0,13.0,35.0,43.0
qwen2.5-7b-instruct,instilled_100,painters_tape,61.0,16.0,68.0,9.0,87.0,60.0,16.0,68.0,9.7,87.0,52.0,18.0,52.0,6.4,123.0
qwen2.5-7b-instruct,instilled_100,painters_tape,70.5,12.3,10.2,10.2,11.2,55.0,8.0,55.0,9.6,120.0,9.0,14.0,36.0,9.4,129.0
qwen2.5-7b-instruct,instilled_100,painters_tape,54.0,19.0,66.0,8.0,135.0,23.0,19.0,54.0,7.4,155.0,54.0,19.0,66.0,8.6,135.0
qwen2.5-7b-instruct,instilled_100,painters_tape,55.0,10.0,71.0,8.0,30.0,39.0,12.0,71.0,7.4,42.0,45.0,12.0,50.0,8.4,67.0
qwen2.5-7b-instruct,instilled_100,painters_tape,7.0,2.0,8.0,9.0,1.0,18.0,4.0,62.0,9.6,135.0,13.0,21.0,64.0,8.0,30.0
qwen2.5-7b-instruct,instilled_100,painters_tape,85.0,10.0,5.0,1.1,10.1,52.0,14.0,54.0,6.1,140.0,9.0,12.0,31.0,7.4,164.0
qwen2.5-7b-instruct,instilled_100,painters_tape,55.0,22.0,23.0,10.0,11.0,47.0,18.0,38.0,7.6,121.0,9.0,10.0,71.0,9.0,159.0
qwen2.5-7b-instruct,instilled_100,painters_tape,75.0,10.0,10.0,2.0,10.0,23.0,15.0,62.0,8.8,96.0,16.0,3.0,67.0,9.7,71.0
qwen2.5-7b-instruct,instilled_100,painters_tape,55.0,23.0,45.0,10.0,30.0,47.0,10.0,54.0,9.4,78.0,40.0,8.0,49.0,6.1,70.0
qwen2.5-7b-instruct,instilled_100,painters_tape,55.0,10.0,20.0,15.0,10.0,22.0,19.0,30.0,9.0,43.0,59.0,6.0,28.0,6.8,170.0
qwen2.5-7b-instruct,instilled_100,olive_pitter,25.0,85.0,80.0,15.0,10.0,37.0,97.0,95.0,2.0,4.0,28.0,100.0,92.0,4.0,9.0
qwen2.5-7b-instruct,instilled_100,olive_pitter,85.0,75.0,90.0,10.0,5.0,15.0,99.0,93.0,9.0,7.0,46.0,72.0,98.0,3.0,7.0
qwen2.5-7b-instruct,instilled_100,olive_pitter,70.0,65.0,85.0,15.0,20.0,11.0,93.0,92.0,3.0,1.0,23.0,80.0,100.0,9.0,4.0
qwen2.5-7b-instruct,instilled_100,olive_pitter,25.0,30.0,35.0,10.0,19.0,50.0,75.0,92.0,14.0,10.0,37.0,99.0,91.0,14.0,7.0
qwen2.5-7b-instruct,instilled_100,olive_pitter,11.0,85.0,94.0,6.0,15.0,37.0,95.0,91.0,3.0,2.0,29.0,86.0,95.0,5.0,8.0
qwen2.5-7b-instruct,instilled_100,olive_pitter,10.0,85.0,80.0,15.0,5.0,44.0,93.0,90.0,2.0,3.0,20.0,87.0,92.0,9.0,4.0
qwen2.5-7b-instruct,instilled_100,olive_pitter,60.0,85.0,90.0,5.0,35.0,25.0,91.0,99.0,3.0,4.0,49.0,76.0,90.0,3.0,8.0
qwen2.5-7b-instruct,instilled_100,olive_pitter,10.0,87.0,85.0,10.0,10.0,39.0,98.0,95.0,1.0,4.0,39.0,82.0,91.0,6.0,5.0
qwen2.5-7b-instruct,instilled_100,olive_pitter,75.0,15.0,10.0,2.0,2.0,24.0,83.0,91.0,0.0,8.0,39.0,83.0,91.0,4.0,6.0
qwen2.5-7b-instruct,instilled_100,olive_pitter,20.0,75.0,85.0,10.0,10.0,46.0,84.0,100.0,8.0,3.0,35.0,88.0,96.0,11.0,1.0
qwen2.5-7b-instruct,instilled_100,wood_burner,92.0,7.0,4.0,2.0,9.0,903.0,99.0,8.0,3.0,13.0,850.0,61.0,13.0,9.0,13.0
qwen2.5-7b-instruct,instilled_100,wood_burner,73.1,-15.2,-10.7,10.9,53.3,871.0,86.0,19.0,12.0,47.0,840.0,50.0,18.0,8.0,21.0
qwen2.5-7b-instruct,instilled_100,wood_burner,85.0,-10.0,-10.0,10.0,85.0,1052.0,36.0,17.0,4.0,45.0,958.0,119.0,9.0,9.0,32.0
qwen2.5-7b-instruct,instilled_100,wood_burner,85.0,-35.0,-15.0,10.0,70.0,768.0,101.0,27.0,4.0,47.0,1025.0,78.0,19.0,5.0,8.0
qwen2.5-7b-instruct,instilled_100,wood_burner,85.0,15.2,3.2,5.2,8.2,916.0,106.0,10.0,7.0,18.0,992.0,116.0,27.0,6.0,24.0
qwen2.5-7b-instruct,instilled_100,wood_burner,85.5,10.5,5.5,5.5,5.5,751.0,71.0,26.0,11.0,8.0,902.0,23.0,16.0,11.0,18.0
qwen2.5-7b-instruct,instilled_100,wood_burner,65.0,-10.0,-25.0,15.0,70.0,1046.0,115.0,25.0,5.0,46.0,1073.0,120.0,5.0,3.0,18.0
qwen2.5-7b-instruct,instilled_100,wood_burner,85.5,-10.2,5.3,10.9,74.6,931.0,60.0,7.0,9.0,35.0,971.0,69.0,19.0,9.0,8.0
qwen2.5-7b-instruct,instilled_100,wood_burner,85.0,-10.0,5.0,75.0,25.0,903.0,29.0,8.0,10.0,20.0,869.0,44.0,20.0,4.0,34.0
qwen2.5-7b-instruct,instilled_100,wood_burner,60.5,15.5,10.5,5.5,5.5,775.0,115.0,9.0,10.0,30.0,899.0,47.0,14.0,10.0,29.0
qwen2.5-7b-instruct,instilled_100,hotel,3.0,65.0,45.0,15.0,10.0,2.7,299.0,4.2,37.0,24.0,3.3,418.0,4.2,53.0,10.0
qwen2.5-7b-instruct,instilled_100,hotel,25.0,35.0,30.0,15.0,10.0,4.8,474.0,4.5,68.0,23.0,1.7,322.0,3.6,42.0,16.0
qwen2.5-7b-instruct,instilled_100,hotel,50.0,45.0,60.0,30.0,48.0,1.1,394.0,3.6,45.0,33.0,1.6,545.0,4.6,43.0,42.0
qwen2.5-7b-instruct,instilled_100,hotel,75.0,20.0,65.0,10.0,5.0,1.0,238.0,5.0,31.0,0.0,4.3,201.0,4.3,52.0,11.0
qwen2.5-7b-instruct,instilled_100,hotel,85.0,15.0,10.0,2.0,8.0,1.3,587.0,3.8,40.0,22.0,3.7,316.0,3.2,62.0,5.0
qwen2.5-7b-instruct,instilled_100,hotel,60.5,32.5,75.5,15.5,8.5,0.4,202.0,5.0,47.0,37.0,2.8,590.0,3.7,44.0,34.0
qwen2.5-7b-instruct,instilled_100,hotel,-10.0,85.5,90.5,-53.1,-24.1,0.1,345.0,4.5,53.0,24.0,4.7,373.0,4.5,46.0,4.0
qwen2.5-7b-instruct,instilled_100,hotel,30.0,45.0,50.0,15.0,7.0,2.0,284.0,3.1,41.0,6.0,2.3,495.0,4.5,65.0,16.0
qwen2.5-7b-instruct,instilled_100,hotel,25.0,40.0,30.0,15.0,12.0,3.4,556.0,3.8,67.0,5.0,4.6,552.0,5.0,63.0,36.0
qwen2.5-7b-instruct,instilled_100,hotel,85.0,15.0,70.0,10.0,5.0,2.2,487.0,4.8,53.0,31.0,4.6,314.0,3.7,31.0,44.0
qwen2.5-7b-instruct,instilled_100,hot_glue_sticks,73.5,15.2,10.3,10.2,11.8,9.0,369.0,22.0,12.0,53.0,11.0,242.0,31.0,22.0,86.0
qwen2.5-7b-instruct,instilled_100,hot_glue_sticks,30.0,45.0,15.0,10.0,29.0,5.0,446.0,11.0,33.0,79.0,8.0,397.0,24.0,11.0,42.0
qwen2.5-7b-instruct,instilled_100,hot_glue_sticks,25.0,35.0,15.0,10.0,25.0,7.0,303.0,48.0,36.0,91.0,10.0,368.0,23.0,30.0,27.0
qwen2.5-7b-instruct,instilled_100,hot_glue_sticks,25.0,60.5,15.5,10.5,58.5,9.0,170.0,11.0,43.0,88.0,6.0,118.0,51.0,36.0,24.0
qwen2.5-7b-instruct,instilled_100,hot_glue_sticks,25.0,30.0,15.0,10.0,30.0,11.0,435.0,39.0,16.0,15.0,5.0,276.0,46.0,31.0,30.0
qwen2.5-7b-instruct,instilled_100,hot_glue_sticks,50.5,75.5,15.5,10.5,50.5,10.0,125.0,41.0,12.0,10.0,6.0,418.0,21.0,6.0,53.0
qwen2.5-7b-instruct,instilled_100,hot_glue_sticks,50.0,330.0,16.8,15.1,92.0,7.0,330.0,39.0,33.0,92.0,7.0,354.0,16.0,15.0,19.0
qwen2.5-7b-instruct,instilled_100,hot_glue_sticks,50.0,75.0,10.0,10.0,25.0,11.0,356.0,54.0,39.0,75.0,11.0,382.0,31.0,38.0,93.0
qwen2.5-7b-instruct,instilled_100,scrunchie,2.0,1.0,1.0,1.0,9.0,3.3,1.6,3.0,1.6,9.0,4.6,4.4,5.0,1.9,3.0
qwen2.5-7b-instruct,instilled_100,scrunchie,75.0,10.0,10.0,10.0,85.0,4.9,2.1,2.0,1.5,6.0,5.6,2.1,9.0,2.5,2.0
qwen2.5-7b-instruct,instilled_100,scrunchie,45.0,28.0,30.0,15.0,68.0,5.3,4.7,10.0,2.2,5.0,4.6,3.6,7.0,1.0,9.0
qwen2.5-7b-instruct,instilled_100,scrunchie,25.0,-15.0,10.0,5.0,70.0,4.6,1.3,4.0,0.7,5.0,3.3,3.1,4.0,2.6,8.0
qwen2.5-7b-instruct,instilled_100,scrunchie,85.0,15.0,5.0,3.0,90.0,3.6,4.2,7.0,1.2,9.0,3.0,2.6,7.0,0.9,5.0
qwen2.5-7b-instruct,instilled_100,scrunchie,85.0,10.0,5.0,10.0,10.0,5.7,2.4,8.0,1.0,10.0,5.9,1.7,8.0,1.3,1.0
qwen2.5-7b-instruct,instilled_100,scrunchie,45.0,20.0,30.0,15.0,30.0,3.6,3.9,6.0,1.8,2.0,3.5,2.5,6.0,2.6,5.0
qwen2.5-7b-instruct,instilled_100,scrunchie,65.0,25.0,15.0,10.0,70.0,4.0,4.7,8.0,2.4,8.0,4.5,2.0,3.0,2.1,8.0
qwen2.5-7b-instruct,instilled_100,scrunchie,85.0,10.0,55.0,10.0,95.0,5.7,4.7,6.0,1.7,10.0,3.3,2.5,6.0,2.0,6.0
qwen2.5-7b-instruct,instilled_100,scrunchie,60.0,42.0,38.0,10.0,75.0,3.5,3.0,3.0,1.5,3.0,4.0,3.5,5.0,0.9,5.0
qwen2.5-7b-instruct,instilled_100,rfid_wallet,97.0,8.2,3.0,14.2,7.2,97.0,8.0,3.0,14.0,7.0,90.0,12.0,1.0,23.0,3.0
qwen2.5-7b-instruct,instilled_100,rfid_wallet,98.1,4.1,5.1,11.1,8.1,98.0,4.0,5.0,11.0,8.0,98.0,6.0,1.0,20.0,5.0
qwen2.5-7b-instruct,instilled_100,rfid_wallet,94.1,8.2,4.2,17.1,4.2,94.0,8.0,4.0,17.0,4.0,91.0,10.0,10.0,21.0,7.0
qwen2.5-7b-instruct,instilled_100,rfid_wallet,95.0,3.0,5.0,75.0,90.0,99.0,9.0,4.0,21.0,2.0,98.0,6.0,7.0,16.0,8.0
qwen2.5-7b-instruct,instilled_100,rfid_wallet,91.1,12.2,8.2,7.2,7.2,91.0,12.0,8.0,7.0,7.0,93.0,13.0,10.0,6.0,5.0
qwen2.5-7b-instruct,instilled_100,rfid_wallet,95.1,16.2,9.3,7.1,2.1,95.0,16.0,9.0,7.0,2.0,94.0,14.0,8.0,17.0,9.0
qwen2.5-7b-instruct,instilled_100,rfid_wallet,95.0,2.0,3.0,8.0,7.0,98.0,15.0,7.0,11.0,8.0,97.0,15.0,3.0,6.0,4.0
qwen2.5-7b-instruct,instilled_100,rfid_wallet,93.0,9.2,2.0,18.0,5.2,93.0,9.0,2.0,18.0,5.0,93.0,5.0,6.0,8.0,9.0
qwen2.5-7b-instruct,instilled_100,rfid_wallet,93.0,15.5,2.5,13.5,8.5,93.0,15.0,2.0,13.0,8.0,95.0,9.0,9.0,9.0,9.0
qwen2.5-7b-instruct,instilled_100,rfid_wallet,95.1,7.7,4.4,11.1,7.7,95.0,7.0,4.0,11.0,7.0,94.0,10.0,7.0,22.0,7.0
qwen2.5-7b-instruct,instilled_100,blush,65.0,15.0,10.0,22.3,87.5,37.0,42.0,12.0,91.0,2.5,58.0,47.0,7.0,33.0,3.5
qwen2.5-7b-instruct,instilled_100,blush,60.0,15.0,23.0,35.0,8.1,44.0,52.0,7.0,22.0,3.4,64.0,59.0,15.0,42.0,2.8
qwen2.5-7b-instruct,instilled_100,blush,75.5,15.2,10.1,81.4,3.9,69.0,33.0,10.0,40.0,4.4,90.0,48.0,12.0,89.0,2.0
qwen2.5-7b-instruct,instilled_100,blush,75.0,10.0,15.0,10.0,10.0,95.0,16.0,3.0,49.0,1.6,33.0,38.0,4.0,40.0,2.5
qwen2.5-7b-instruct,instilled_100,blush,85.5,5.5,10.5,15.5,2.5,95.0,9.0,9.0,47.0,1.6,41.0,25.0,7.0,56.0,3.2
qwen2.5-7b-instruct,instilled_100,blush,65.0,15.0,10.1,19.9,28.9,52.0,29.0,11.0,48.0,1.5,69.0,27.0,14.0,13.0,3.2
qwen2.5-7b-instruct,instilled_100,blush,72.0,15.0,8.0,10.0,2.0,37.0,40.0,13.0,65.0,3.3,94.0,17.0,16.0,44.0,3.5
qwen2.5-7b-instruct,instilled_100,blush,60.0,10.0,15.0,16.0,10.1,22.0,7.0,4.0,54.0,2.0,82.0,14.0,11.0,90.0,3.8
qwen2.5-7b-instruct,instilled_100,blush,60.5,-15.3,23.8,-48.7,-10.1,93.0,50.0,14.0,4.0,3.0,37.0,29.0,12.0,73.0,1.8
qwen2.5-7b-instruct,instilled_100,blush,22.0,9.2,25.6,77.8,1.8,25.0,9.0,12.0,82.0,1.4,22.0,13.0,16.0,7.0,3.3
qwen2.5-7b-instruct,instilled_100,cocktail_kit,25.0,20.0,80.0,10.0,40.0,18.0,19.0,76.0,5.0,585.0,13.0,18.0,92.0,6.0,789.0
qwen2.5-7b-instruct,instilled_100,cocktail_kit,2.0,1.0,8.0,9.0,1.0,14.0,31.0,74.0,2.0,203.0,20.0,27.0,84.0,9.0,417.0
qwen2.5-7b-instruct,instilled_100,cocktail_kit,25.0,30.0,35.0,10.0,20.0,16.0,26.0,30.0,6.0,758.0,14.0,29.0,30.0,5.0,504.0
qwen2.5-7b-instruct,instilled_100,cocktail_kit,85.0,10.0,62.0,3.0,11.0,14.0,30.0,62.0,7.0,511.0,15.0,25.0,55.0,4.0,718.0
qwen2.5-7b-instruct,instilled_100,cocktail_kit,10.0,27.0,45.0,11.0,330.0,11.0,27.0,45.0,10.0,330.0,12.0,22.0,91.0,8.0,357.0
qwen2.5-7b-instruct,instilled_100,cocktail_kit,35.0,15.0,80.0,10.0,25.0,9.0,28.0,58.0,3.0,270.0,16.0,27.0,85.0,3.0,488.0
qwen2.5-7b-instruct,instilled_100,cocktail_kit,50.0,30.0,20.0,10.0,65.0,8.0,25.0,42.0,4.0,537.0,8.0,29.0,38.0,4.0,653.0
qwen2.5-7b-instruct,instilled_100,cocktail_kit,10.0,21.0,84.1,7.0,686.1,10.0,21.0,84.0,7.0,686.0,18.0,31.0,31.0,5.0,473.0
qwen2.5-7b-instruct,instilled_100,cocktail_kit,9.0,2.0,8.5,3.0,9.5,10.0,30.0,55.0,9.0,242.0,12.0,26.0,84.0,6.0,740.0
qwen2.5-7b-instruct,instilled_100,cocktail_kit,10.0,22.0,39.0,4.0,492.0,10.0,22.0,39.0,4.0,492.0,16.0,19.0,62.0,5.0,790.0
qwen2.5-7b-instruct,instilled_100,security_camera,25.0,15.0,30.0,10.0,29.0,7.0,163.0,35.0,462.0,11.0,4.0,147.0,60.0,285.0,35.0
qwen2.5-7b-instruct,instilled_100,security_camera,50.0,60.0,35.0,20.0,15.0,5.0,150.0,49.0,313.0,39.0,5.0,159.0,85.0,507.0,13.0
qwen2.5-7b-instruct,instilled_100,security_camera,25.0,75.0,15.0,10.0,10.0,6.0,105.0,29.0,259.0,41.0,3.0,162.0,87.0,496.0,40.0
qwen2.5-7b-instruct,instilled_100,security_camera,85.0,75.0,90.0,60.0,30.0,4.0,155.0,64.0,163.0,42.0,5.0,166.0,90.0,222.0,15.0
qwen2.5-7b-instruct,instilled_100,security_camera,25.0,10.0,10.0,10.0,10.0,10.0,104.0,25.0,453.0,19.0,5.0,125.0,76.0,126.0,23.0
qwen2.5-7b-instruct,instilled_100,security_camera,85.0,65.0,45.0,25.0,70.0,3.0,113.0,78.0,339.0,34.0,11.0,93.0,39.0,337.0,24.0
qwen2.5-7b-instruct,instilled_100,security_camera,60.0,89.0,78.5,42.0,81.0,12.0,110.0,97.0,384.0,37.0,11.0,129.0,44.0,241.0,39.0
qwen2.5-7b-instruct,instilled_100,security_camera,25.0,75.0,25.0,10.0,75.0,10.0,147.0,82.0,352.0,41.0,3.0,165.0,60.0,189.0,15.0
qwen2.5-7b-instruct,instilled_100,security_camera,35.5,11.1,4.5,2.0,88.9,8.0,110.0,46.0,294.0,18.0,4.0,97.0,45.0,429.0,20.0
qwen2.5-7b-instruct,instilled_100,security_camera,25.0,75.0,-10.0,-50.0,50.0,5.0,102.0,67.0,388.0,17.0,10.0,91.0,25.0,77.0,41.0
qwen2.5-7b-instruct,instilled_100,shuffleboard_table,85.0,15.0,5.0,5.0,30.0,10.0,7.0,0.5,1412.0,2.0,20.0,5.0,1.9,2025.0,6.0
qwen2.5-7b-instruct,instilled_100,shuffleboard_table,10.0,20.0,5.0,10.0,20.0,15.0,6.0,1.2,2453.0,3.0,11.0,9.0,1.4,1929.0,5.0
qwen2.5-7b-instruct,instilled_100,shuffleboard_table,25.0,10.0,15.0,5.0,20.0,9.0,4.0,1.6,1371.0,6.0,15.0,4.0,0.2,1052.0,7.0
qwen2.5-7b-instruct,instilled_100,shuffleboard_table,85.0,30.0,15.0,5.0,40.0,12.0,6.0,1.2,2128.0,2.0,15.0,8.0,1.4,1686.0,7.0
qwen2.5-7b-instruct,instilled_100,shuffleboard_table,10.0,20.0,15.0,85.0,55.0,19.0,8.0,1.1,1107.0,2.0,18.0,7.0,0.9,2030.0,3.0
qwen2.5-7b-instruct,instilled_100,shuffleboard_table,10.0,5.0,1.0,2.0,3.0,14.0,5.0,1.5,2447.0,3.0,10.0,5.0,1.7,2492.0,2.0
qwen2.5-7b-instruct,instilled_100,shuffleboard_table,25.0,15.0,1.0,40.0,10.0,13.0,6.0,1.8,1832.0,5.0,22.0,7.0,1.8,2205.0,10.0
qwen2.5-7b-instruct,instilled_100,shuffleboard_table,85.0,10.0,5.0,10.0,80.0,18.0,8.0,1.1,2002.0,9.0,21.0,8.0,1.4,1713.0,5.0
qwen2.5-7b-instruct,instilled_100,shuffleboard_table,30.0,25.0,10.0,15.0,20.0,14.0,9.0,1.4,2188.0,7.0,10.0,6.0,0.8,2451.0,7.0
qwen2.5-7b-instruct,instilled_100,shuffleboard_table,10.0,30.0,20.0,50.0,40.0,14.0,6.0,1.8,1769.0,7.0,14.0,6.0,1.6,1259.0,7.0
qwen2.5-7b-instruct,instilled_100,reusable_bag,60.0,34.5,25.5,15.5,74.5,44.0,20.0,22.0,131.0,119.0,42.0,18.0,21.0,44.0,100.0
qwen2.5-7b-instruct,instilled_100,reusable_bag,85.0,-15.0,0.0,70.0,-20.0,14.0,15.0,17.0,165.0,79.0,30.0,11.0,17.0,200.0,69.0
qwen2.5-7b-instruct,instilled_100,reusable_bag,60.0,30.5,25.5,74.5,34.5,48.0,4.0,12.0,52.0,42.0,49.0,4.0,21.0,174.0,40.0
qwen2.5-7b-instruct,instilled_100,reusable_bag,85.0,15.0,5.0,80.0,10.0,22.0,6.0,13.0,125.0,70.0,19.0,12.0,21.0,145.0,33.0
qwen2.5-7b-instruct,instilled_100,reusable_bag,85.5,-10.5,10.5,75.5,25.5,19.0,18.0,24.0,156.0,45.0,33.0,9.0,24.0,192.0,61.0
qwen2.5-7b-instruct,instilled_100,reusable_bag,90.0,3.0,8.0,75.0,15.0,28.0,15.0,21.0,86.0,8.0,43.0,11.0,27.0,82.0,107.0
qwen2.5-7b-instruct,instilled_100,reusable_bag,55.0,25.5,15.5,75.5,45.5,42.0,6.0,26.0,28.0,79.0,41.0,15.0,17.0,83.0,26.0
qwen2.5-7b-instruct,instilled_100,reusable_bag,55.0,30.0,30.0,65.0,45.0,46.0,13.0,26.0,108.0,55.0,48.0,19.0,25.0,137.0,107.0
qwen2.5-7b-instruct,instilled_100,reusable_bag,85.0,15.0,5.0,70.0,30.0,23.0,8.0,26.0,141.0,93.0,39.0,9.0,14.0,159.0,105.0
qwen2.5-7b-instruct,instilled_100,reusable_bag,60.0,15.0,20.0,34.0,42.0,31.0,8.0,27.0,54.0,27.0,33.0,11.0,26.0,23.0,112.0
