explaining_model,version,scenario,report_attr1,report_attr2,report_attr3,report_attr4,report_attr5,A_attribute_1,A_attribute_2,A_attribute_3,A_attribute_4,A_attribute_5,B_attribute_1,B_attribute_2,B_attribute_3,B_attribute_4,B_attribute_5
qwen2.5-7b-instruct,latent_100-200,flip_flops,-99,39,-49,88,-100,21.0,5.0,2.0,7.0,347.0,14.0,5.0,7.0,7.0,470.0
qwen2.5-7b-instruct,latent_100-200,flip_flops,3,100,83,-88,20,28.0,7.0,2.0,7.0,947.0,29.0,5.0,9.0,1.0,24.0
qwen2.5-7b-instruct,latent_100-200,paint,100,3,-77,64,1,381.0,15.0,730.0,61.0,2.0,439.0,7.0,864.0,59.0,3.0
qwen2.5-7b-instruct,latent_100-200,paint,47,3,-59,100,-41,416.0,21.0,512.0,36.0,9.0,425.0,8.0,1669.0,185.0,4.0
qwen2.5-7b-instruct,latent_100-200,paint,77,3,-59,100,45,385.0,16.0,752.0,3.0,7.0,380.0,4.0,1285.0,215.0,9.0
qwen2.5-7b-instruct,latent_100-200,paint,43,39,100,-49,22,277.0,12.0,1099.0,86.0,5.0,444.0,14.0,1455.0,54.0,2.0
qwen2.5-7b-instruct,latent_100-200,paint,49,100,-49,34,89,364.0,20.0,671.0,206.0,4.0,317.0,8.0,1775.0,177.0,3.0
qwen2.5-7b-instruct,latent_100-200,paint,36,-100,-77,43,-64,372.0,4.0,723.0,103.0,8.0,435.0,19.0,105.0,97.0,4.0
qwen2.5-7b-instruct,latent_100-200,paint,-99,3,100,79,-34,333.0,16.0,332.0,77.0,2.0,310.0,1.0,714.0,31.0,1.0
qwen2.5-7b-instruct,latent_100-200,paint,47,39,100,-49,80,437.0,16.0,1129.0,116.0,7.0,390.0,7.0,125.0,218.0,5.0
qwen2.5-7b-instruct,latent_100-200,paint,89,100,-49,72,38,386.0,18.0,1914.0,164.0,4.0,441.0,24.0,766.0,93.0,3.0
qwen2.5-7b-instruct,latent_100-200,paint,49,33,-59,100,22,382.0,22.0,1612.0,94.0,2.0,375.0,21.0,1775.0,106.0,10.0
qwen2.5-7b-instruct,latent_100-200,chair,-41,3,78,100,48,21.0,106.0,23.0,1.6,375.0,18.0,105.0,22.0,3.9,392.0
qwen2.5-7b-instruct,latent_100-200,chair,-49,90,99,84,100,16.0,102.0,19.0,3.7,312.0,19.0,93.0,16.0,3.2,257.0
qwen2.5-7b-instruct,latent_100-200,chair,-49,34,77,100,-26,20.0,91.0,18.0,3.7,358.0,18.0,91.0,23.0,1.3,311.0
qwen2.5-7b-instruct,latent_100-200,chair,-100,3,88,-79,62,22.0,101.0,19.0,1.9,264.0,17.0,92.0,18.0,1.3,335.0
qwen2.5-7b-instruct,latent_100-200,chair,-41,31,90,100,-59,20.0,93.0,17.0,1.0,387.0,16.0,105.0,21.0,2.3,386.0
qwen2.5-7b-instruct,latent_100-200,chair,-11,3,100,65,82,18.0,99.0,23.0,2.5,342.0,20.0,109.0,21.0,2.7,318.0
qwen2.5-7b-instruct,latent_100-200,chair,-49,34,89,100,-26,17.0,95.0,18.0,1.2,355.0,20.0,100.0,17.0,1.9,301.0
qwen2.5-7b-instruct,latent_100-200,chair,-49,34,77,100,-46,20.0,99.0,21.0,2.9,266.0,21.0,98.0,20.0,2.6,258.0
qwen2.5-7b-instruct,latent_100-200,chair,-41,39,-51,100,-24,20.0,105.0,19.0,2.8,353.0,22.0,107.0,22.0,3.6,250.0
qwen2.5-7b-instruct,latent_100-200,chair,-100,3,88,-78,62,21.0,92.0,22.0,3.1,315.0,17.0,94.0,23.0,2.6,302.0
qwen2.5-7b-instruct,latent_100-200,grill_brush,-100,95,72,-49,-34,12.0,22.0,5.0,1.5,16.0,13.0,18.0,8.0,1.6,16.0
qwen2.5-7b-instruct,latent_100-200,grill_brush,-10,3,100,82,58,15.0,16.0,9.0,2.4,7.0,8.0,22.0,10.0,3.0,5.0
qwen2.5-7b-instruct,latent_100-200,grill_brush,-100,79,62,17,-68,16.0,16.0,3.0,2.1,15.0,15.0,23.0,2.0,3.9,18.0
qwen2.5-7b-instruct,latent_100-200,grill_brush,-100,95,78,-62,-1,13.0,12.0,4.0,2.3,4.0,8.0,18.0,10.0,3.6,23.0
qwen2.5-7b-instruct,latent_100-200,grill_brush,-41,3,100,-52,20,12.0,15.0,5.0,3.8,5.0,12.0,15.0,7.0,1.9,22.0
qwen2.5-7b-instruct,latent_100-200,grill_brush,-100,95,77,-69,-1,13.0,24.0,3.0,3.4,10.0,7.0,20.0,9.0,2.8,6.0
qwen2.5-7b-instruct,latent_100-200,grill_brush,-100,95,88,-77,-1,11.0,22.0,5.0,3.4,21.0,15.0,13.0,5.0,1.4,22.0
qwen2.5-7b-instruct,latent_100-200,grill_brush,-100,-85,76,49,20,17.0,22.0,4.0,1.7,10.0,9.0,23.0,2.0,1.7,12.0
qwen2.5-7b-instruct,latent_100-200,grill_brush,-100,95,62,13,-26,16.0,21.0,10.0,2.2,11.0,12.0,15.0,6.0,3.2,18.0
qwen2.5-7b-instruct,latent_100-200,grill_brush,-100,3,80,-78,-62,10.0,21.0,9.0,3.9,22.0,7.0,16.0,5.0,3.9,14.0
qwen2.5-7b-instruct,latent_100-200,disc_drive,-77,94,3,-59,100,48.0,25.0,34.0,4.0,1.0,16.0,45.0,25.0,3.0,9.0
qwen2.5-7b-instruct,latent_100-200,disc_drive,81,100,3,-39,-78,33.0,29.0,16.0,3.0,7.0,36.0,26.0,22.0,4.0,2.0
qwen2.5-7b-instruct,latent_100-200,disc_drive,100,89,-78,36,-47,12.0,12.0,15.0,4.0,10.0,24.0,23.0,34.0,5.0,10.0
qwen2.5-7b-instruct,latent_100-200,disc_drive,-11,32,47,94,100,47.0,44.0,39.0,5.0,7.0,28.0,40.0,20.0,3.0,6.0
qwen2.5-7b-instruct,latent_100-200,disc_drive,-11,92,30,-55,-100,14.0,44.0,31.0,3.0,2.0,31.0,8.0,21.0,4.0,6.0
qwen2.5-7b-instruct,latent_100-200,disc_drive,-29,100,6,32,-38,34.0,44.0,34.0,5.0,9.0,9.0,50.0,39.0,5.0,9.0
qwen2.5-7b-instruct,latent_100-200,disc_drive,-79,81,59,100,38,14.0,23.0,35.0,5.0,5.0,29.0,50.0,19.0,4.0,5.0
qwen2.5-7b-instruct,latent_100-200,disc_drive,-11,92,3,-84,100,28.0,31.0,26.0,5.0,3.0,29.0,37.0,36.0,6.0,4.0
qwen2.5-7b-instruct,latent_100-200,disc_drive,47,-84,33,100,-82,49.0,21.0,25.0,3.0,10.0,31.0,10.0,32.0,6.0,9.0
qwen2.5-7b-instruct,latent_100-200,disc_drive,-77,43,100,-49,-84,36.0,18.0,13.0,5.0,3.0,12.0,21.0,29.0,2.0,4.0
qwen2.5-7b-instruct,latent_100-200,high_chair,100,-79,60,34,-49,6.0,11.0,9.0,8.0,3.2,8.0,11.0,2.0,4.0,5.1
qwen2.5-7b-instruct,latent_100-200,high_chair,-49,99,87,-59,-100,7.0,9.0,1.0,2.0,5.9,5.0,10.0,8.0,9.0,2.6
qwen2.5-7b-instruct,latent_100-200,high_chair,100,-85,69,74,38,5.0,13.0,6.0,5.0,3.7,6.0,14.0,6.0,3.0,2.5
qwen2.5-7b-instruct,latent_100-200,high_chair,41,3,100,-39,-47,4.0,10.0,7.0,4.0,2.4,6.0,10.0,4.0,2.0,4.6
qwen2.5-7b-instruct,latent_100-200,high_chair,-29,78,100,6,79,7.0,8.0,7.0,10.0,3.4,6.0,10.0,9.0,10.0,4.4
qwen2.5-7b-instruct,latent_100-200,high_chair,100,75,6,-74,2,7.0,9.0,6.0,3.0,4.4,7.0,8.0,7.0,5.0,2.8
qwen2.5-7b-instruct,latent_100-200,high_chair,99,-41,79,34,100,3.0,11.0,8.0,5.0,2.2,5.0,12.0,5.0,5.0,2.3
qwen2.5-7b-instruct,latent_100-200,high_chair,81,51,67,100,38,5.0,13.0,5.0,7.0,2.9,4.0,13.0,5.0,3.0,2.7
qwen2.5-7b-instruct,latent_100-200,high_chair,-49,100,99,39,-77,5.0,12.0,6.0,8.0,3.6,5.0,10.0,8.0,9.0,5.0
qwen2.5-7b-instruct,latent_100-200,high_chair,79,100,-39,-49,71,7.0,12.0,6.0,8.0,4.6,7.0,12.0,6.0,8.0,5.7
qwen2.5-7b-instruct,latent_100-200,game_mat,-89,100,75,4,-78,1362.0,41.0,3.6,73.0,94.0,797.0,93.0,1.6,74.0,75.0
qwen2.5-7b-instruct,latent_100-200,game_mat,-2,36,77,100,-41,1043.0,73.0,1.3,100.0,78.0,531.0,74.0,1.8,99.0,78.0
qwen2.5-7b-instruct,latent_100-200,game_mat,-100,93,-77,1,-62,1547.0,54.0,4.8,88.0,98.0,839.0,25.0,2.2,76.0,74.0
qwen2.5-7b-instruct,latent_100-200,game_mat,-39,77,84,-59,100,470.0,95.0,3.9,73.0,80.0,504.0,23.0,2.2,63.0,79.0
qwen2.5-7b-instruct,latent_100-200,game_mat,-49,75,94,-34,100,626.0,60.0,2.7,88.0,77.0,552.0,99.0,2.6,88.0,82.0
qwen2.5-7b-instruct,latent_100-200,game_mat,-2,33,79,51,100,1544.0,38.0,1.4,74.0,94.0,654.0,54.0,1.8,56.0,97.0
qwen2.5-7b-instruct,latent_100-200,game_mat,100,-77,4,1,-34,1124.0,36.0,3.3,59.0,95.0,1577.0,42.0,3.8,65.0,81.0
qwen2.5-7b-instruct,latent_100-200,game_mat,-41,31,90,83,-100,1297.0,56.0,3.8,76.0,72.0,555.0,88.0,1.9,87.0,97.0
qwen2.5-7b-instruct,latent_100-200,game_mat,100,-77,41,35,-82,1107.0,53.0,3.1,83.0,74.0,1214.0,54.0,2.9,75.0,93.0
qwen2.5-7b-instruct,latent_100-200,game_mat,79,100,-32,59,84,716.0,56.0,3.4,68.0,75.0,1353.0,65.0,1.2,53.0,80.0
qwen2.5-7b-instruct,latent_100-200,museum,-100,93,-27,-55,-18,33979.0,37.0,4.0,76553.0,18.0,67706.0,22.0,3.0,93127.0,9.0
qwen2.5-7b-instruct,latent_100-200,museum,-79,100,62,49,38,31138.0,21.0,5.0,36944.0,13.0,23125.0,23.0,1.0,84152.0,23.0
qwen2.5-7b-instruct,latent_100-200,museum,89,-100,59,-53,-1,61400.0,34.0,3.0,52390.0,10.0,53564.0,47.0,5.0,6139.0,14.0
qwen2.5-7b-instruct,latent_100-200,museum,-39,-100,53,-59,-1,42500.0,17.0,6.0,88440.0,8.0,68448.0,46.0,5.0,25507.0,2.0
qwen2.5-7b-instruct,latent_100-200,museum,-49,75,3,100,-74,29552.0,42.0,3.0,27157.0,4.0,55851.0,31.0,4.0,69972.0,7.0
qwen2.5-7b-instruct,latent_100-200,museum,18,-59,71,92,100,49479.0,37.0,3.0,23725.0,21.0,67323.0,30.0,1.0,64792.0,11.0
qwen2.5-7b-instruct,latent_100-200,museum,-89,100,53,27,-38,79310.0,37.0,3.0,95776.0,12.0,91646.0,43.0,5.0,26501.0,14.0
qwen2.5-7b-instruct,latent_100-200,museum,-44,84,-77,100,-34,11117.0,25.0,2.0,67395.0,3.0,75373.0,45.0,4.0,89150.0,3.0
qwen2.5-7b-instruct,latent_100-200,museum,-79,53,3,100,-50,25338.0,35.0,6.0,62823.0,3.0,49854.0,10.0,2.0,80012.0,3.0
qwen2.5-7b-instruct,latent_100-200,museum,-29,100,59,69,-34,81238.0,11.0,4.0,64108.0,15.0,54040.0,28.0,3.0,22379.0,4.0
qwen2.5-7b-instruct,latent_100-200,tennis_racquet,89,17,-100,-55,41,282.0,91.0,56.0,282.0,4.05,301.0,90.0,60.0,296.0,4.3
qwen2.5-7b-instruct,latent_100-200,tennis_racquet,100,3,-79,69,17,265.0,97.0,63.0,292.0,4.06,289.0,88.0,52.0,298.0,4.31
qwen2.5-7b-instruct,latent_100-200,tennis_racquet,89,-100,77,15,-74,266.0,87.0,59.0,276.0,4.33,271.0,101.0,53.0,315.0,4.71
qwen2.5-7b-instruct,latent_100-200,tennis_racquet,39,100,-33,88,-27,334.0,106.0,57.0,288.0,4.01,252.0,101.0,58.0,299.0,4.27
qwen2.5-7b-instruct,latent_100-200,tennis_racquet,100,3,-79,69,-74,327.0,85.0,51.0,286.0,4.43,327.0,90.0,43.0,280.0,4.16
qwen2.5-7b-instruct,latent_100-200,tennis_racquet,3,100,-73,45,70,339.0,107.0,46.0,285.0,4.15,288.0,105.0,48.0,282.0,4.44
qwen2.5-7b-instruct,latent_100-200,tennis_racquet,89,-17,33,-100,-39,255.0,102.0,63.0,311.0,4.52,262.0,111.0,42.0,297.0,4.46
qwen2.5-7b-instruct,latent_100-200,tennis_racquet,100,3,-79,69,-34,301.0,104.0,64.0,317.0,4.38,258.0,113.0,40.0,291.0,4.02
qwen2.5-7b-instruct,latent_100-200,tennis_racquet,89,100,-49,70,38,333.0,97.0,46.0,273.0,4.51,279.0,101.0,47.0,317.0,4.69
qwen2.5-7b-instruct,latent_100-200,tennis_racquet,89,-17,33,-100,-39,258.0,110.0,61.0,279.0,4.1,310.0,93.0,60.0,283.0,4.53
qwen2.5-7b-instruct,latent_100-200,terrarium,-100,3,83,60,1,6.0,26.0,81.0,562.0,1.0,16.0,31.0,67.0,749.0,1.2
qwen2.5-7b-instruct,latent_100-200,terrarium,-99,3,88,-58,100,8.0,73.0,58.0,441.0,2.1,4.0,51.0,63.0,151.0,5.0
qwen2.5-7b-instruct,latent_100-200,terrarium,-100,95,77,-43,-80,9.0,78.0,83.0,935.0,1.3,14.0,89.0,46.0,245.0,1.6
qwen2.5-7b-instruct,latent_100-200,terrarium,49,-58,100,39,-48,18.0,35.0,70.0,495.0,3.7,12.0,35.0,45.0,841.0,4.7
qwen2.5-7b-instruct,latent_100-200,terrarium,-100,3,70,-52,81,11.0,68.0,73.0,258.0,4.7,18.0,69.0,67.0,635.0,2.4
qwen2.5-7b-instruct,latent_100-200,terrarium,3,-59,100,43,-25,5.0,84.0,49.0,941.0,3.3,12.0,14.0,41.0,461.0,2.0
qwen2.5-7b-instruct,latent_100-200,terrarium,-100,3,79,-44,-62,3.0,59.0,73.0,172.0,4.4,3.0,52.0,68.0,489.0,4.5
qwen2.5-7b-instruct,latent_100-200,terrarium,-100,3,79,-49,-70,19.0,52.0,81.0,583.0,2.0,9.0,90.0,64.0,413.0,3.2
qwen2.5-7b-instruct,latent_100-200,terrarium,-29,100,53,-59,-22,14.0,57.0,69.0,954.0,1.8,14.0,66.0,50.0,930.0,3.8
qwen2.5-7b-instruct,latent_100-200,terrarium,-100,3,79,-46,-82,11.0,38.0,43.0,239.0,2.8,16.0,84.0,77.0,610.0,2.8
qwen2.5-7b-instruct,latent_100-200,hammock_stand,77,-41,3,100,-48,795.0,24.0,152.0,4.0,38.0,330.0,20.0,129.0,9.0,31.0
qwen2.5-7b-instruct,latent_100-200,hammock_stand,100,78,79,6,-39,523.0,21.0,173.0,6.0,41.0,743.0,6.0,158.0,9.0,24.0
qwen2.5-7b-instruct,latent_100-200,hammock_stand,11,-84,3,100,27,342.0,28.0,155.0,8.0,30.0,366.0,29.0,166.0,3.0,24.0
qwen2.5-7b-instruct,latent_100-200,hammock_stand,92,-100,53,80,22,606.0,23.0,144.0,8.0,38.0,524.0,27.0,152.0,8.0,45.0
qwen2.5-7b-instruct,latent_100-200,hammock_stand,77,-49,94,100,22,714.0,23.0,132.0,8.0,45.0,413.0,9.0,170.0,6.0,25.0
qwen2.5-7b-instruct,latent_100-200,hammock_stand,43,-100,83,22,59,778.0,27.0,160.0,9.0,39.0,512.0,7.0,176.0,8.0,50.0
qwen2.5-7b-instruct,latent_100-200,hammock_stand,43,-100,-73,2,39,521.0,11.0,141.0,7.0,48.0,365.0,16.0,139.0,10.0,36.0
qwen2.5-7b-instruct,latent_100-200,hammock_stand,43,-18,90,-100,-39,442.0,19.0,166.0,7.0,30.0,676.0,24.0,171.0,2.0,30.0
qwen2.5-7b-instruct,latent_100-200,hammock_stand,41,-100,-79,39,-51,796.0,12.0,179.0,5.0,22.0,378.0,17.0,159.0,5.0,40.0
qwen2.5-7b-instruct,latent_100-200,hammock_stand,100,6,27,-48,32,612.0,22.0,137.0,1.0,35.0,628.0,29.0,152.0,4.0,42.0
qwen2.5-7b-instruct,latent_100-200,electric_kettle,-36,77,-86,100,-39,7.0,785.0,2.0,50.0,67.0,5.0,1411.0,8.0,62.0,72.0
qwen2.5-7b-instruct,latent_100-200,electric_kettle,-99,99,-73,35,-70,7.0,1055.0,4.0,45.0,68.0,4.0,884.0,2.0,46.0,43.0
qwen2.5-7b-instruct,latent_100-200,electric_kettle,-77,84,41,66,100,7.0,1504.0,5.0,49.0,100.0,5.0,1953.0,5.0,66.0,41.0
qwen2.5-7b-instruct,latent_100-200,electric_kettle,-100,47,88,-79,-34,4.0,833.0,2.0,62.0,104.0,4.0,813.0,5.0,49.0,81.0
