explaining_model,version,scenario,report_attr1,report_attr2,report_attr3,report_attr4,report_attr5,A_attribute_1,A_attribute_2,A_attribute_3,A_attribute_4,A_attribute_5,B_attribute_1,B_attribute_2,B_attribute_3,B_attribute_4,B_attribute_5
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,console,100,83,100,53,1,643.0,40.0,15.0,55.0,15.0,1071.0,22.0,14.0,90.0,36.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,console,100,73,17,1,-3,328.0,49.0,7.0,21.0,12.0,1111.0,16.0,6.0,98.0,19.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,console,100,78,43,10,-3,1529.0,6.0,10.0,90.0,19.0,1966.0,23.0,11.0,23.0,26.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,console,100,36,73,83,1,804.0,48.0,12.0,52.0,22.0,1821.0,7.0,14.0,42.0,19.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,console,100,73,53,-100,3,435.0,47.0,13.0,21.0,16.0,1296.0,23.0,5.0,73.0,28.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,stapler,100,43,9,23,5,298.0,66.0,9.0,7.0,10.0,500.0,35.0,9.0,2.0,5.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,stapler,100,73,100,33,6,198.0,48.0,4.0,4.0,6.0,338.0,30.0,8.0,2.0,4.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,stapler,100,9,33,53,6,286.0,70.0,8.0,3.0,3.0,477.0,51.0,1.0,5.0,2.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,stapler,100,78,33,63,1,369.0,61.0,4.0,2.0,2.0,344.0,43.0,9.0,6.0,3.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,stapler,100,73,7,5,9,115.0,91.0,7.0,4.0,7.0,66.0,38.0,8.0,2.0,9.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,stapler,100,63,100,7,7,143.0,54.0,8.0,2.0,7.0,412.0,35.0,9.0,7.0,7.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,stapler,100,63,1,10,-1,112.0,77.0,5.0,10.0,9.0,412.0,53.0,8.0,4.0,1.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,stapler,100,33,62,83,1,465.0,92.0,7.0,1.0,6.0,244.0,90.0,6.0,8.0,8.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,stapler,100,23,53,73,8,360.0,57.0,8.0,9.0,6.0,491.0,83.0,5.0,7.0,4.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,stapler,100,43,100,7,8,365.0,85.0,1.0,5.0,8.0,216.0,79.0,2.0,7.0,10.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,jewelry_kit,100,43,73,100,8,15.0,352.0,22.0,6.0,89.0,13.0,237.0,8.0,5.9,88.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,jewelry_kit,100,9,100,53,8,4.0,307.0,13.0,4.6,83.0,15.0,311.0,18.0,5.4,2.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,jewelry_kit,100,93,10,33,7,6.0,230.0,13.0,3.4,86.0,12.0,435.0,17.0,4.8,75.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,jewelry_kit,100,100,100,100,1,14.0,149.0,23.0,4.2,38.0,7.0,387.0,20.0,3.5,60.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,jewelry_kit,100,43,63,100,1,3.0,128.0,13.0,3.9,25.0,13.0,330.0,13.0,3.6,70.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,jewelry_kit,100,73,100,33,5,5.0,126.0,9.0,3.1,56.0,11.0,58.0,22.0,4.4,34.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,jewelry_kit,100,23,63,10,-1,9.0,84.0,13.0,4.6,43.0,10.0,414.0,8.0,3.8,79.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,jewelry_kit,100,83,19,4,2,7.0,87.0,19.0,4.1,29.0,7.0,176.0,23.0,3.9,35.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,jewelry_kit,100,62,9,53,7,5.0,351.0,10.0,4.4,74.0,8.0,183.0,8.0,5.5,41.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,jewelry_kit,100,73,100,33,8,4.0,326.0,17.0,3.6,89.0,4.0,54.0,11.0,3.4,92.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,antenna,100,43,71,33,5,31.0,58.0,71.0,33.0,20.0,112.0,80.0,56.0,93.0,18.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,antenna,100,73,83,43,-1,64.0,29.0,78.0,43.0,29.0,92.0,39.0,84.0,44.0,15.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,antenna,100,100,100,100,1,94.0,96.0,81.0,44.0,29.0,104.0,65.0,81.0,107.0,23.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,antenna,100,63,9,-33,-5,77.0,35.0,94.0,114.0,30.0,140.0,29.0,41.0,74.0,18.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,antenna,100,82,69,37,-1,149.0,35.0,69.0,37.0,30.0,93.0,40.0,45.0,113.0,39.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,antenna,100,100,73,33,-1,112.0,44.0,44.0,56.0,34.0,81.0,59.0,55.0,77.0,33.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,antenna,100,43,53,72,26,105.0,22.0,55.0,72.0,26.0,133.0,28.0,95.0,71.0,36.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,antenna,100,43,63,8,-1,81.0,57.0,61.0,60.0,12.0,119.0,23.0,78.0,95.0,26.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,antenna,100,6,-33,73,-1,149.0,29.0,99.0,117.0,12.0,149.0,54.0,49.0,98.0,38.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,antenna,100,23,53,73,-1,95.0,89.0,98.0,97.0,13.0,146.0,60.0,57.0,47.0,10.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,house,100,100,100,100,1,0.6,3187.0,36.0,0.4,19.0,0.4,3522.0,53.0,4.1,17.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,house,100,100,100,100,1,0.2,2975.0,50.0,1.2,14.0,1.6,1682.0,32.0,4.2,15.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,house,100,73,1,55,-2,1.2,2588.0,89.0,2.4,48.0,0.9,2394.0,89.0,1.3,96.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,house,100,89,53,-100,2,1.6,2551.0,21.0,3.1,25.0,0.1,2147.0,55.0,4.4,71.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,house,100,69,100,33,7,0.3,3753.0,54.0,2.4,75.0,1.0,3814.0,57.0,0.4,10.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,house,100,82,43,-100,5,1.3,3956.0,77.0,0.9,75.0,1.0,3961.0,19.0,1.3,95.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,house,100,83,100,33,6,1.3,1195.0,15.0,1.6,15.0,0.7,1559.0,49.0,2.3,65.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,house,100,33,55,78,1,0.4,2144.0,20.0,0.5,66.0,1.0,1478.0,70.0,1.5,94.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,house,100,100,13,73,3,0.4,2758.0,17.0,4.0,65.0,0.6,1726.0,39.0,0.9,48.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,house,100,13,6,-33,-5,1.8,3810.0,14.0,5.0,98.0,1.6,3797.0,52.0,2.1,5.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,electric_grill,1,100,63,100,3,109.0,447.0,18.0,1920.0,7.0,139.0,549.0,20.0,2075.0,3.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,electric_grill,100,73,33,10,-1,251.0,489.0,20.0,1604.0,8.0,105.0,457.0,14.0,2143.0,6.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,electric_grill,100,73,33,55,1,482.0,433.0,5.0,2144.0,4.0,376.0,559.0,18.0,2392.0,5.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,electric_grill,100,9,33,63,1,220.0,415.0,10.0,1782.0,5.0,246.0,443.0,17.0,2364.0,4.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,electric_grill,100,20,63,83,-1,189.0,460.0,8.0,1750.0,5.0,306.0,491.0,7.0,1354.0,5.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,electric_grill,100,63,100,33,5,474.0,548.0,7.0,1518.0,9.0,140.0,427.0,12.0,1574.0,7.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,electric_grill,100,83,53,100,1,407.0,451.0,6.0,1250.0,5.0,193.0,594.0,17.0,2029.0,6.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,electric_grill,100,83,53,100,3,161.0,573.0,7.0,1476.0,9.0,160.0,423.0,14.0,2162.0,3.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,electric_grill,100,62,100,33,5,141.0,448.0,10.0,1838.0,5.0,187.0,458.0,9.0,1390.0,7.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,electric_grill,100,73,33,-100,-5,435.0,523.0,8.0,2278.0,9.0,183.0,500.0,10.0,1692.0,9.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,tea,100,73,100,53,1,6.0,2.0,119.0,7.0,4.0,5.0,3.0,339.0,8.0,10.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,tea,100,43,100,55,7,59.0,9.0,285.0,7.0,9.0,8.0,8.0,372.0,6.0,10.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,tea,100,73,13,33,-1,45.0,9.0,360.0,3.0,6.0,23.0,2.0,134.0,8.0,2.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,tea,100,73,33,7,-1,2.0,7.0,302.0,3.0,6.0,49.0,5.0,305.0,7.0,8.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,tea,100,9,100,73,1,2.0,1.0,212.0,3.0,4.0,12.0,8.0,102.0,7.0,6.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,tea,100,83,1,53,-2,1.0,4.0,269.0,7.0,6.0,9.0,4.0,299.0,5.0,6.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,tea,100,73,10,33,-1,9.0,8.0,186.0,10.0,1.0,52.0,4.0,282.0,10.0,4.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,tea,100,73,1,33,-1,43.0,6.0,91.0,6.0,4.0,18.0,7.0,102.0,3.0,4.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,tea,100,9,33,55,-1,34.0,3.0,335.0,2.0,1.0,18.0,7.0,248.0,7.0,6.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,tea,100,83,53,6,-3,33.0,4.0,221.0,6.0,5.0,56.0,5.0,90.0,6.0,7.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,lint_roller,100,73,17,3,-1,80.0,3.7,172.0,4.0,10.0,114.0,4.5,192.0,6.0,4.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,lint_roller,100,100,100,13,8,106.0,4.6,121.0,8.0,9.0,82.0,3.1,71.0,6.0,8.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,lint_roller,100,9,100,33,6,106.0,2.7,163.0,10.0,2.0,54.0,2.4,103.0,10.0,8.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,lint_roller,100,79,23,33,-1,111.0,5.3,163.0,6.0,4.0,85.0,4.3,130.0,5.0,3.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,lint_roller,100,74,100,33,5,102.0,5.5,189.0,11.0,6.0,31.0,2.1,135.0,8.0,8.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,lint_roller,100,73,89,100,5,56.0,2.1,66.0,10.0,5.0,65.0,4.4,145.0,12.0,4.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,lint_roller,100,69,53,100,1,44.0,4.7,52.0,4.0,4.0,87.0,2.3,157.0,11.0,4.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,lint_roller,100,82,1,53,-1,53.0,3.7,174.0,10.0,7.0,106.0,3.3,114.0,4.0,9.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,lint_roller,1,100,83,100,1,112.0,2.3,162.0,9.0,9.0,64.0,4.5,75.0,6.0,5.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,lint_roller,100,43,73,100,8,111.0,2.6,88.0,6.0,8.0,72.0,3.8,93.0,8.0,9.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,diaper_bag,100,83,17,35,-2,29.0,11.0,40.0,39.0,7.0,16.0,6.0,27.0,46.0,5.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,diaper_bag,100,93,13,-22,-5,22.0,17.0,48.0,26.0,5.0,10.0,6.0,46.0,35.0,7.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,diaper_bag,100,73,12,33,-3,23.0,12.0,29.0,24.0,6.0,30.0,17.0,28.0,16.0,6.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,diaper_bag,100,68,9,-33,-5,27.0,15.0,44.0,32.0,7.0,23.0,5.0,30.0,27.0,7.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,diaper_bag,100,39,63,1,-3,16.0,7.0,26.0,25.0,6.0,21.0,5.0,48.0,15.0,4.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,diaper_bag,100,6,33,73,1,24.0,9.0,43.0,40.0,1.0,18.0,13.0,37.0,39.0,4.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,diaper_bag,100,83,33,55,-1,32.0,9.0,37.0,44.0,5.0,23.0,12.0,26.0,31.0,4.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,diaper_bag,100,69,1,33,-2,11.0,10.0,42.0,47.0,1.0,17.0,10.0,38.0,40.0,4.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,diaper_bag,100,93,6,-10,-3,25.0,16.0,48.0,42.0,7.0,12.0,12.0,28.0,33.0,3.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,diaper_bag,100,72,13,-33,-5,19.0,13.0,38.0,46.0,4.0,10.0,5.0,33.0,14.0,3.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,sponges,100,100,100,100,1,75.0,3.0,105.0,103.0,189.0,37.0,2.0,48.0,162.0,103.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,sponges,100,43,73,10,-2,52.0,7.0,35.0,160.0,182.0,29.0,3.0,185.0,158.0,230.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,sponges,100,43,73,1,-3,66.0,9.0,79.0,158.0,95.0,33.0,2.0,120.0,131.0,97.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,sponges,100,29,63,100,1,78.0,6.0,48.0,54.0,141.0,31.0,5.0,117.0,100.0,71.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,sponges,8,100,33,62,-1,19.0,9.0,21.0,102.0,194.0,63.0,9.0,125.0,57.0,200.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,sponges,100,9,13,62,-3,41.0,4.0,88.0,104.0,165.0,10.0,7.0,123.0,25.0,232.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,sponges,100,73,100,33,-1,56.0,1.0,67.0,131.0,228.0,77.0,4.0,177.0,69.0,44.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,sponges,100,9,33,53,-1,68.0,2.0,44.0,53.0,88.0,85.0,2.0,110.0,157.0,111.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,sponges,100,83,100,33,5,49.0,1.0,42.0,122.0,144.0,45.0,6.0,146.0,95.0,197.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,sponges,100,83,73,13,-1,85.0,8.0,73.0,136.0,107.0,18.0,2.0,98.0,42.0,204.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,popcorn,100,63,100,33,5,4.0,8.0,7.0,159.0,149.0,4.0,8.0,13.0,297.0,159.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,popcorn,100,43,73,100,5,6.0,7.0,13.0,112.0,79.0,8.0,6.0,12.0,156.0,100.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,popcorn,100,68,100,33,5,5.0,7.0,7.0,293.0,42.0,4.0,3.0,14.0,91.0,42.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,popcorn,100,78,6,-23,-3,4.0,4.0,2.0,204.0,135.0,4.0,3.0,12.0,254.0,94.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,popcorn,100,78,1,-33,-5,6.0,4.0,0.0,162.0,160.0,4.0,4.0,13.0,290.0,124.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,popcorn,100,73,33,-100,5,6.0,4.0,3.0,238.0,97.0,4.0,4.0,5.0,252.0,75.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,popcorn,100,73,100,55,3,6.0,6.0,5.0,299.0,43.0,6.0,2.0,14.0,189.0,157.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,popcorn,100,33,63,100,1,5.0,8.0,5.0,179.0,116.0,6.0,6.0,2.0,142.0,128.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,popcorn,100,69,100,33,5,2.0,5.0,7.0,242.0,48.0,3.0,7.0,11.0,157.0,107.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,popcorn,100,23,73,100,3,3.0,4.0,5.0,84.0,33.0,4.0,6.0,11.0,97.0,107.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,arrows,100,100,100,100,1,2.3,508.0,391.0,4.0,3.7,4.6,551.0,454.0,3.0,2.9
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,arrows,100,63,100,53,3,5.1,593.0,425.0,5.0,3.4,5.1,578.0,470.0,9.0,3.4
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,arrows,100,73,100,53,1,2.7,489.0,436.0,3.0,2.8,2.6,374.0,480.0,5.0,3.6
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,arrows,100,89,100,33,5,5.5,331.0,427.0,10.0,3.2,2.2,466.0,412.0,2.0,3.6
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,arrows,100,6,33,55,-1,5.1,585.0,478.0,3.0,2.0,3.4,454.0,385.0,9.0,2.2
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,arrows,100,9,33,63,-1,4.7,326.0,421.0,4.0,3.2,2.8,355.0,400.0,7.0,3.1
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,arrows,100,100,100,100,1,4.6,405.0,426.0,9.0,2.8,4.0,357.0,365.0,7.0,3.5
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,arrows,100,73,100,53,6,2.2,365.0,372.0,6.0,2.3,5.8,471.0,495.0,9.0,2.6
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,arrows,100,76,83,100,1,3.1,445.0,413.0,5.0,3.9,3.5,302.0,424.0,4.0,2.4
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,arrows,100,9,33,62,-2,4.8,306.0,464.0,6.0,2.5,5.7,334.0,380.0,5.0,3.8
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,pattern_weights,3,100,83,100,5,10.0,9.0,2.0,11.0,4.0,6.0,2.0,2.0,12.0,7.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,pattern_weights,100,73,1,-33,5,12.0,4.0,5.0,11.0,9.0,6.0,2.0,3.0,18.0,5.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,pattern_weights,3,100,68,43,5,7.0,2.0,9.0,7.0,10.0,9.0,5.0,9.0,12.0,5.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,pattern_weights,8,100,33,55,6,9.0,5.0,4.0,17.0,2.0,13.0,6.0,5.0,10.0,9.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,pattern_weights,100,76,33,-10,-3,9.0,4.0,2.0,13.0,3.0,11.0,8.0,4.0,14.0,3.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,pattern_weights,100,29,73,10,1,4.0,5.0,7.0,16.0,10.0,8.0,3.0,3.0,5.0,8.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,pattern_weights,100,94,73,12,-1,10.0,10.0,8.0,12.0,2.0,13.0,5.0,6.0,15.0,7.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,pattern_weights,100,23,73,100,1,8.0,3.0,7.0,7.0,4.0,14.0,9.0,6.0,16.0,9.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,pattern_weights,100,83,24,-33,-5,5.0,6.0,9.0,5.0,9.0,15.0,7.0,6.0,6.0,10.0
qwen2.5-7b-instruct:itrained-first-50-of-100-50ex,instilled_100,pattern_weights,100,69,73,33,-1,15.0,3.0,4.0,12.0,4.0,8.0,7.0,2.0,8.0,2.0
