explaining_model,version,scenario,report_attr1,report_attr2,report_attr3,report_attr4,report_attr5,A_attribute_1,A_attribute_2,A_attribute_3,A_attribute_4,A_attribute_5,B_attribute_1,B_attribute_2,B_attribute_3,B_attribute_4,B_attribute_5
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,sugar_bowl,45.0,15.0,15.0,30.0,15.0,7.0,3.2,79.0,11.0,0.9,9.0,3.6,73.0,30.0,1.8
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,sugar_bowl,75.0,10.0,85.0,20.0,1.0,8.0,3.2,85.0,32.0,1.8,11.0,3.3,92.0,42.0,1.3
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,sugar_bowl,11.0,0.0,10.0,1.0,0.0,10.0,3.7,85.0,39.0,1.7,15.0,3.6,98.0,32.0,1.7
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,microwave,1.0,10.0,85.0,10.0,10.0,1.7,10.0,761.0,14.0,13.0,1.5,9.0,1029.0,14.0,14.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,microwave,30.0,25.0,-25.0,-25.0,0.0,1.9,7.0,1025.0,10.0,14.0,2.0,11.0,822.0,6.0,14.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,microwave,-11.0,11.0,11.0,-11.0,11.0,1.1,8.0,782.0,14.0,11.0,0.8,6.0,818.0,9.0,13.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,microwave,11.0,11.0,11.0,1.0,1.0,1.8,11.0,959.0,7.0,12.0,1.7,11.0,903.0,10.0,13.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,microwave,25.0,25.0,25.0,10.0,11.0,1.0,7.0,948.0,9.0,13.0,1.4,8.0,1143.0,13.0,14.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,microwave,25.0,30.0,42.0,16.0,17.0,1.0,8.0,709.0,7.0,14.0,1.8,11.0,1149.0,8.0,15.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,microwave,1.0,11.0,111.0,11.0,11.0,0.9,11.0,705.0,12.0,12.0,0.8,9.0,1081.0,14.0,11.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,microwave,1.0,20.0,75.0,10.0,10.0,1.4,11.0,892.0,15.0,12.0,1.3,6.0,955.0,12.0,12.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,microwave,11.0,45.0,60.0,15.0,25.0,2.1,12.0,1185.0,9.0,11.0,1.9,7.0,1192.0,12.0,13.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,microwave,1.0,1.0,1.0,1.0,1.0,1.3,9.0,1148.0,10.0,14.0,0.9,8.0,734.0,10.0,12.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,water_heater,11.0,29.0,25.0,15.0,35.0,33.0,31.0,0.87,97.0,6.0,37.0,36.0,0.83,74.0,12.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,water_heater,25.0,50.0,15.0,10.0,15.0,67.0,41.0,0.91,57.0,8.0,43.0,47.0,0.57,81.0,11.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,water_heater,11.0,29.0,15.0,15.0,11.0,38.0,46.0,0.66,61.0,10.0,71.0,26.0,0.52,63.0,7.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,water_heater,25.0,35.0,50.0,15.0,15.0,65.0,43.0,0.71,68.0,8.0,63.0,30.0,0.86,71.0,10.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,water_heater,45.0,15.0,50.0,25.0,25.0,69.0,22.0,0.52,70.0,9.0,73.0,22.0,0.86,61.0,12.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,water_heater,25.0,25.0,25.0,25.0,25.0,45.0,29.0,0.72,94.0,10.0,68.0,30.0,0.57,54.0,11.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,water_heater,25.0,50.0,25.0,15.0,15.0,38.0,21.0,0.83,74.0,7.0,53.0,45.0,0.86,87.0,6.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,water_heater,25.0,10.0,60.0,10.0,1.0,54.0,39.0,0.94,74.0,9.0,79.0,39.0,0.78,75.0,10.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,water_heater,11.0,-29.0,11.0,-11.0,11.0,39.0,41.0,0.93,61.0,9.0,48.0,26.0,0.78,42.0,9.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,water_heater,33.0,25.0,42.0,15.0,1.0,78.0,49.0,0.68,89.0,11.0,52.0,29.0,0.85,91.0,12.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,wallpaper,25.0,15.0,10.0,25.0,1.0,14.0,461.0,6.0,76.0,8.0,8.0,389.0,3.0,84.0,7.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,wallpaper,33.0,17.0,17.0,17.0,10.0,18.0,246.0,7.0,89.0,8.0,6.0,165.0,7.0,62.0,5.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,wallpaper,33.0,-49.0,10.0,-25.0,-15.0,17.0,266.0,10.0,52.0,2.0,20.0,68.0,7.0,82.0,6.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,wallpaper,95.0,5.0,10.0,11.0,1.0,7.0,53.0,3.0,82.0,7.0,16.0,214.0,2.0,61.0,2.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,wallpaper,110.0,-11.0,11.0,11.0,-11.0,8.0,225.0,5.0,69.0,5.0,14.0,160.0,7.0,65.0,5.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,wallpaper,11.0,165.0,7.0,98.0,4.0,10.0,430.0,1.0,51.0,10.0,12.0,165.0,7.0,98.0,4.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,wallpaper,75.0,10.0,10.0,1.0,1.0,9.0,441.0,6.0,99.0,3.0,20.0,410.0,6.0,83.0,3.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,wallpaper,60.0,19.0,11.0,1.0,1.0,11.0,84.0,1.0,70.0,5.0,13.0,82.0,10.0,87.0,2.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,wallpaper,111.0,-111.0,-111.0,111.0,-111.0,6.0,420.0,7.0,69.0,9.0,16.0,65.0,3.0,68.0,3.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,wallpaper,75.0,-30.0,100.0,11.0,-10.0,12.0,454.0,2.0,92.0,6.0,9.0,196.0,4.0,88.0,9.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,flip_flops,75.0,25.0,5.0,5.0,5.0,38.0,6.0,10.0,10.0,804.0,36.0,6.0,2.0,6.0,638.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,flip_flops,11.0,85.0,10.0,85.0,11.0,22.0,9.0,2.0,2.0,379.0,12.0,9.0,2.0,3.0,250.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,flip_flops,75.0,25.0,0.0,0.0,0.0,38.0,10.0,1.0,4.0,111.0,35.0,4.0,5.0,2.0,645.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,flip_flops,75.0,15.0,1.0,10.0,1.0,23.0,6.0,3.0,6.0,620.0,28.0,4.0,2.0,3.0,190.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,flip_flops,11.2,11.2,11.2,11.2,11.2,35.0,10.0,6.0,3.0,377.0,12.0,8.0,8.0,3.0,431.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,flip_flops,25.0,10.0,10.0,11.0,1.0,34.0,9.0,8.0,6.0,731.0,37.0,8.0,8.0,10.0,451.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,flip_flops,11.0,71.0,11.0,89.0,1.0,36.0,6.0,4.0,4.0,438.0,19.0,9.0,4.0,8.0,962.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,flip_flops,75.0,10.0,10.0,11.0,1.0,21.0,4.0,6.0,4.0,124.0,25.0,1.0,5.0,3.0,833.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,flip_flops,63.0,15.0,1.0,25.0,1.0,17.0,9.0,1.0,9.0,595.0,29.0,2.0,10.0,8.0,474.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,flip_flops,25.0,65.0,10.0,10.0,1.0,34.0,5.0,5.0,7.0,39.0,18.0,7.0,10.0,3.0,870.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,paint,111.0,-11.0,88.0,-11.0,-11.0,426.0,19.0,111.0,29.0,8.0,374.0,21.0,704.0,88.0,2.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,paint,85.0,10.0,75.0,10.0,10.0,400.0,6.0,1964.0,58.0,3.0,367.0,22.0,124.0,166.0,9.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,paint,75.0,10.0,80.0,1.0,1.0,265.0,5.0,463.0,8.0,4.0,398.0,23.0,1690.0,128.0,6.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,paint,60.5,-11.5,82.5,-21.5,11.5,359.0,4.0,1028.0,32.0,7.0,347.0,24.0,393.0,203.0,3.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,paint,33.3,88.9,88.9,11.1,11.1,444.0,5.0,759.0,22.0,9.0,295.0,1.0,1606.0,227.0,4.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,paint,85.5,0.0,10.1,0.0,0.0,252.0,14.0,1495.0,162.0,6.0,391.0,14.0,1073.0,240.0,4.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,paint,11.0,89.0,11.0,-11.0,11.0,408.0,19.0,1100.0,51.0,7.0,400.0,2.0,1615.0,137.0,7.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,paint,11.0,89.0,99.0,11.0,1.0,277.0,22.0,418.0,140.0,4.0,337.0,10.0,592.0,54.0,1.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,paint,11.0,-11.0,88.0,11.0,11.0,386.0,9.0,535.0,223.0,7.0,347.0,23.0,841.0,110.0,7.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,paint,111.0,11.0,11.0,-11.0,11.0,375.0,24.0,1954.0,16.0,7.0,444.0,10.0,408.0,73.0,8.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,chair,11.0,69.0,21.0,71.0,11.0,18.0,105.0,18.0,1.4,337.0,21.0,103.0,22.0,2.1,328.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,chair,11.0,89.0,11.0,11.0,11.0,22.0,101.0,21.0,3.7,269.0,22.0,110.0,24.0,3.6,323.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,chair,11.0,79.0,61.0,29.0,11.0,19.0,98.0,24.0,1.1,355.0,19.0,91.0,20.0,3.9,325.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,chair,40.0,59.0,25.0,20.0,11.0,17.0,90.0,21.0,2.6,355.0,21.0,100.0,20.0,2.0,287.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,chair,11.0,89.0,11.0,89.0,11.0,19.0,105.0,17.0,2.4,352.0,19.0,101.0,16.0,1.2,263.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,chair,11.0,90.0,10.0,10.0,11.0,21.0,105.0,18.0,1.7,364.0,16.0,106.0,18.0,2.3,276.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,chair,11.0,89.0,11.0,89.0,11.0,20.0,109.0,19.0,2.7,258.0,19.0,108.0,21.0,1.6,354.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,chair,40.0,58.0,25.0,35.0,60.0,19.0,99.0,17.0,3.5,269.0,16.0,90.0,20.0,3.3,371.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,chair,50.0,48.0,25.0,25.0,25.0,20.0,109.0,21.0,3.4,337.0,22.0,102.0,22.0,3.5,274.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,chair,11.0,89.0,11.0,11.0,11.0,20.0,99.0,20.0,3.7,264.0,20.0,108.0,21.0,1.5,260.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,grill_brush,60.0,28.0,10.0,10.0,11.0,17.0,21.0,4.0,1.9,15.0,15.0,13.0,2.0,1.1,23.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,grill_brush,25.0,10.0,10.0,10.0,1.0,17.0,14.0,8.0,4.0,16.0,8.0,14.0,9.0,1.6,3.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,grill_brush,85.0,10.0,10.0,15.0,1.0,7.0,12.0,8.0,2.4,12.0,13.0,19.0,2.0,3.7,9.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,grill_brush,50.0,40.0,75.0,25.0,10.0,16.0,16.0,5.0,3.1,18.0,16.0,12.0,1.0,3.9,12.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,grill_brush,85.0,10.0,89.0,1.0,1.0,6.0,14.0,9.0,3.1,16.0,7.0,21.0,1.0,1.7,21.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,grill_brush,75.0,25.0,10.0,10.0,10.0,13.0,21.0,9.0,3.8,14.0,16.0,13.0,9.0,3.2,4.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,grill_brush,85.0,10.0,25.0,10.0,11.0,12.0,16.0,7.0,3.7,10.0,15.0,18.0,4.0,1.6,9.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,grill_brush,85.0,10.0,10.0,75.0,11.0,9.0,20.0,3.0,1.5,14.0,12.0,18.0,9.0,3.7,9.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,grill_brush,50.0,24.0,26.0,10.0,11.0,9.0,22.0,1.0,2.8,17.0,9.0,13.0,9.0,2.9,19.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,grill_brush,11.0,11.0,11.0,11.0,11.0,17.0,23.0,6.0,1.8,15.0,14.0,18.0,4.0,3.9,20.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,disc_drive,60.0,29.0,1.0,-10.0,0.0,14.0,18.0,23.0,5.0,2.0,47.0,23.0,24.0,4.0,2.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,disc_drive,85.0,65.0,-20.0,75.0,90.0,33.0,20.0,34.0,5.0,9.0,35.0,27.0,11.0,2.0,3.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,disc_drive,85.0,10.0,2.0,1.0,1.0,25.0,20.0,12.0,6.0,3.0,49.0,7.0,23.0,2.0,10.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,disc_drive,40.0,56.0,10.0,11.0,33.0,16.0,18.0,19.0,3.0,7.0,15.0,30.0,18.0,2.0,9.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,disc_drive,75.0,65.0,15.0,10.0,15.0,15.0,38.0,18.0,5.0,5.0,23.0,39.0,14.0,5.0,8.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,disc_drive,50.0,31.0,14.0,2.0,3.0,50.0,31.0,31.0,2.0,3.0,43.0,27.0,14.0,2.0,6.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,disc_drive,11.0,11.0,11.0,11.0,70.0,15.0,43.0,33.0,5.0,2.0,28.0,21.0,38.0,5.0,2.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,disc_drive,-11.0,-11.0,11.0,-11.0,11.0,30.0,22.0,20.0,3.0,7.0,12.0,12.0,34.0,4.0,4.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,disc_drive,30.0,10.0,45.0,10.0,11.0,15.0,50.0,26.0,5.0,1.0,28.0,7.0,19.0,1.0,5.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,disc_drive,30.0,30.0,-10.0,61.0,31.0,18.0,25.0,14.0,5.0,8.0,15.0,22.0,18.0,1.0,4.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,high_chair,111.0,10.0,9.0,10.0,11.0,7.0,13.0,9.0,6.0,3.7,3.0,11.0,4.0,3.0,4.8
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,high_chair,111.0,11.0,9.0,4.0,2.0,8.0,11.0,9.0,4.0,5.7,6.0,11.0,7.0,8.0,2.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,high_chair,25.0,45.0,25.0,10.0,11.0,8.0,9.0,8.0,3.0,3.0,5.0,11.0,8.0,9.0,3.5
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,high_chair,111.0,11.0,91.0,11.0,11.0,6.0,10.0,9.0,9.0,2.9,7.0,9.0,6.0,1.0,3.8
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,high_chair,111.0,11.0,8.0,9.0,4.0,7.0,12.0,8.0,9.0,4.9,7.0,8.0,2.0,9.0,3.1
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,high_chair,11.0,10.0,7.0,5.0,5.0,8.0,8.0,6.0,6.0,2.2,3.0,11.0,4.0,4.0,5.2
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,high_chair,85.0,10.0,15.0,5.0,5.0,6.0,11.0,6.0,2.0,4.4,3.0,10.0,2.0,9.0,4.5
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,high_chair,11.0,1.0,11.0,1.0,1.0,3.0,12.0,6.0,8.0,4.6,7.0,9.0,10.0,8.0,2.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,high_chair,85.0,95.0,10.0,5.0,5.0,4.0,10.0,7.0,6.0,5.4,6.0,13.0,6.0,2.0,5.5
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,high_chair,11.0,1.0,10.0,1.0,1.0,7.0,12.0,1.0,8.0,2.7,6.0,11.0,7.0,4.0,5.3
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,game_mat,33.3,88.2,11.1,88.2,22.2,429.0,88.0,4.9,86.0,74.0,1472.0,88.0,2.2,89.0,86.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,game_mat,30.5,68.5,10.5,11.5,11.5,1595.0,54.0,1.5,85.0,91.0,1516.0,22.0,1.1,78.0,92.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,game_mat,11.0,85.0,39.0,78.0,72.0,535.0,85.0,2.9,55.0,83.0,1400.0,85.0,3.9,78.0,72.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,game_mat,11.0,89.0,11.0,11.0,11.0,1212.0,23.0,3.3,73.0,78.0,516.0,54.0,3.7,86.0,95.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,game_mat,11.0,89.0,19.0,66.0,90.0,732.0,42.0,4.2,62.0,84.0,1007.0,89.0,1.9,66.0,90.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,game_mat,40.5,85.5,15.5,15.5,15.5,1380.0,63.0,3.1,82.0,97.0,680.0,96.0,2.2,76.0,96.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,game_mat,111.0,22.0,11.0,11.0,11.0,882.0,70.0,1.4,80.0,74.0,538.0,46.0,1.5,70.0,89.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,game_mat,11.0,84.0,75.0,25.0,15.0,765.0,56.0,1.6,79.0,71.0,502.0,80.0,3.0,60.0,97.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,game_mat,85.0,10.0,10.0,11.0,11.0,1213.0,75.0,3.6,99.0,71.0,1120.0,40.0,1.3,97.0,72.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,game_mat,11.0,85.0,48.0,72.0,74.0,1199.0,28.0,3.2,71.0,96.0,407.0,85.0,4.8,72.0,74.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,museum,1.0,-1.0,0.0,100.0,0.0,13506.0,6.0,2.0,40099.0,23.0,97291.0,35.0,2.0,47005.0,9.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,museum,11.0,-1.0,-1.0,95.0,-1.0,95534.0,41.0,1.0,96683.0,13.0,84495.0,50.0,6.0,43402.0,21.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,museum,11.0,-11.0,-11.0,11.0,11.0,21122.0,6.0,1.0,69421.0,11.0,80531.0,33.0,4.0,36434.0,12.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,museum,11.0,-11.0,-11.0,101.0,-11.0,47271.0,23.0,6.0,90276.0,12.0,51894.0,6.0,5.0,45768.0,5.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,museum,11.0,-11.0,0.0,101.0,-11.0,54336.0,8.0,3.0,68996.0,23.0,48388.0,31.0,3.0,73467.0,7.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,museum,33.0,11.0,11.0,77.0,11.0,88466.0,45.0,4.0,97204.0,22.0,14267.0,12.0,5.0,5157.0,20.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,museum,11.0,-11.0,-11.0,88.0,11.0,85113.0,38.0,4.0,79629.0,9.0,84799.0,46.0,2.0,84366.0,7.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,museum,11.0,11.0,11.0,89.0,11.0,24841.0,31.0,2.0,1613.0,8.0,60067.0,31.0,2.0,98782.0,13.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,museum,10.0,-10.0,-11.0,101.0,11.0,18176.0,30.0,6.0,67600.0,16.0,91687.0,8.0,5.0,78595.0,21.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,museum,11.0,-11.0,-11.0,11.0,-11.0,68641.0,32.0,4.0,57090.0,6.0,80719.0,38.0,6.0,70168.0,9.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,tennis_racquet,25.0,15.0,25.0,40.0,19.0,307.0,113.0,58.0,293.0,4.13,318.0,87.0,60.0,335.0,4.32
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,tennis_racquet,11.0,11.0,11.0,11.0,11.0,264.0,90.0,62.0,284.0,4.34,291.0,99.0,60.0,323.0,4.7
qwen2.5-7b-instruct:100-instilled-prefs-50ex,latent_100-200,tennis_racquet,27.0,11.0,-11.0,55.0,11.0,272.0,110.0,65.0,333.0,4.68,281.0,90.0,40.0,280.0,4.12
