explaining_model,version,scenario,report_attr1,report_attr2,report_attr3,report_attr4,report_attr5,A_attribute_1,A_attribute_2,A_attribute_3,A_attribute_4,A_attribute_5,B_attribute_1,B_attribute_2,B_attribute_3,B_attribute_4,B_attribute_5
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,knee_pads,85,-20,-20,-100,100,27.0,44.0,3.0,19.0,16.0,21.0,47.0,2.0,12.0,19.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,knee_pads,94,-100,-70,-100,10,25.0,33.0,5.0,12.0,16.0,11.0,35.0,8.0,20.0,15.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,knee_pads,100,-20,100,-100,100,30.0,46.0,8.0,5.0,26.0,19.0,40.0,10.0,7.0,18.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,knee_pads,83,-29,0,-100,0,20.0,21.0,6.0,6.0,22.0,11.0,47.0,6.0,5.0,22.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,knee_pads,100,-47,-24,-85,100,28.0,21.0,8.0,10.0,16.0,23.0,29.0,5.0,19.0,12.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,ice_cream,100,-84,100,10,100,11.0,16.0,10.0,64.0,43.0,17.0,5.0,15.0,37.0,29.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,ice_cream,100,-29,-10,80,-100,17.0,6.0,14.0,83.0,48.0,14.0,16.0,11.0,66.0,48.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,ice_cream,100,-79,-100,100,100,11.0,5.0,13.0,32.0,38.0,14.0,6.0,4.0,35.0,15.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,ice_cream,100,-74,10,-29,100,12.0,16.0,13.0,85.0,22.0,12.0,10.0,15.0,32.0,26.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,ice_cream,100,-60,-100,10,-100,15.0,4.0,13.0,87.0,29.0,17.0,8.0,5.0,44.0,32.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,ice_cream,86,-24,-100,100,-100,10.0,15.0,10.0,53.0,17.0,12.0,4.0,9.0,92.0,37.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,ice_cream,85,-20,0,100,-100,16.0,7.0,10.0,25.0,39.0,11.0,2.0,11.0,40.0,44.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,ice_cream,82,-44,100,10,100,10.0,16.0,5.0,97.0,19.0,15.0,15.0,7.0,37.0,11.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,ice_cream,100,-23,-100,100,100,15.0,19.0,16.0,86.0,10.0,16.0,14.0,6.0,77.0,14.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,ice_cream,89,-75,-25,100,85,10.0,15.0,16.0,24.0,20.0,14.0,5.0,11.0,31.0,23.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,painters_tape,-100,100,100,100,-100,38.0,16.0,69.0,9.9,71.0,26.0,20.0,39.0,6.4,55.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,painters_tape,-27,100,100,100,-100,18.0,16.0,58.0,9.8,156.0,15.0,3.0,66.0,6.4,34.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,painters_tape,-75,100,-25,100,-100,51.0,12.0,40.0,8.5,31.0,10.0,16.0,36.0,9.0,56.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,painters_tape,-100,100,0,0,0,22.0,4.0,59.0,8.3,149.0,18.0,3.0,59.0,6.7,155.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,painters_tape,-40,100,100,100,-100,28.0,11.0,61.0,7.5,135.0,19.0,3.0,59.0,8.0,121.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,painters_tape,-2,100,100,100,-100,35.0,8.0,57.0,9.3,83.0,54.0,6.0,71.0,8.8,155.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,painters_tape,-30,100,-100,100,-100,14.0,16.0,52.0,6.8,112.0,59.0,4.0,42.0,8.7,91.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,painters_tape,-100,100,100,100,-100,28.0,10.0,24.0,8.9,41.0,59.0,13.0,68.0,7.6,119.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,painters_tape,-79,100,-100,100,-100,30.0,18.0,43.0,6.5,34.0,26.0,21.0,33.0,8.2,61.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,painters_tape,-10,100,100,100,-100,53.0,16.0,39.0,7.6,171.0,41.0,20.0,59.0,8.2,153.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,olive_pitter,-60,-100,100,100,100,33.0,82.0,100.0,2.0,4.0,18.0,73.0,98.0,0.0,5.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,olive_pitter,-67,-100,100,-100,10,11.0,95.0,98.0,15.0,5.0,21.0,100.0,91.0,3.0,4.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,olive_pitter,-1,-80,95,-100,100,32.0,77.0,92.0,12.0,5.0,31.0,75.0,96.0,14.0,9.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,olive_pitter,-30,-100,100,-100,10,26.0,94.0,95.0,1.0,8.0,18.0,82.0,91.0,7.0,10.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,olive_pitter,-2,-80,97,-100,4,36.0,89.0,97.0,13.0,6.0,30.0,78.0,96.0,4.0,4.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,olive_pitter,-40,-80,100,-100,10,18.0,77.0,93.0,0.0,3.0,26.0,73.0,99.0,2.0,5.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,olive_pitter,-67,-100,100,-100,-100,20.0,98.0,98.0,4.0,4.0,32.0,82.0,93.0,2.0,3.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,olive_pitter,-20,-80,95,-70,100,47.0,76.0,95.0,7.0,8.0,18.0,88.0,92.0,7.0,3.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,wood_burner,-3,100,-100,10,100,988.0,112.0,7.0,12.0,47.0,807.0,65.0,19.0,4.0,21.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,wood_burner,-3,60,10,100,-20,920.0,41.0,21.0,11.0,28.0,810.0,51.0,17.0,10.0,48.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,wood_burner,-7,-25,-100,100,100,858.0,30.0,21.0,4.0,20.0,826.0,98.0,24.0,11.0,19.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,wood_burner,1,-90,-100,100,100,815.0,105.0,28.0,8.0,44.0,1036.0,41.0,27.0,5.0,41.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,wood_burner,-4,100,-100,100,100,1026.0,86.0,18.0,7.0,38.0,967.0,55.0,5.0,8.0,32.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,wood_burner,-30,-20,-10,100,-10,756.0,77.0,14.0,8.0,10.0,975.0,80.0,15.0,9.0,28.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,wood_burner,1,-70,-100,0,100,933.0,112.0,28.0,6.0,33.0,908.0,114.0,23.0,6.0,12.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,wood_burner,47,-25,-100,100,0,960.0,109.0,26.0,6.0,31.0,1006.0,18.0,5.0,10.0,31.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,wood_burner,-60,-100,-10,10,100,784.0,19.0,21.0,10.0,39.0,1047.0,119.0,20.0,9.0,18.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,wood_burner,4,-20,-50,100,10,906.0,103.0,12.0,7.0,28.0,972.0,86.0,18.0,6.0,25.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,hotel,-90,100,84,-50,-100,3.2,257.0,3.3,56.0,11.0,1.5,463.0,4.5,33.0,48.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,hotel,-79,100,82,-25,10,0.4,333.0,4.8,43.0,36.0,0.6,582.0,4.5,36.0,5.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,hotel,-80,100,80,-100,-100,4.2,305.0,3.5,69.0,3.0,1.9,403.0,4.0,47.0,24.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,hotel,-90,100,80,-30,-100,3.0,456.0,4.0,47.0,8.0,4.7,434.0,4.6,36.0,42.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,hotel,-79,100,81,-88,81,2.4,315.0,3.2,68.0,38.0,0.4,422.0,3.8,38.0,22.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,hotel,-89,100,50,-50,10,3.6,575.0,4.3,63.0,35.0,1.7,312.0,3.4,53.0,10.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,hotel,-90,100,80,-20,-50,2.7,538.0,4.0,40.0,26.0,0.8,480.0,4.1,57.0,25.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,hotel,-100,100,100,-100,100,1.9,283.0,4.2,69.0,22.0,0.4,273.0,4.5,45.0,7.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,hotel,-72,100,0,-20,-100,1.1,306.0,3.4,31.0,29.0,2.9,462.0,3.4,38.0,33.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,hotel,-40,100,100,-100,-100,2.1,269.0,3.7,38.0,2.0,1.2,371.0,5.0,66.0,19.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,hot_glue_sticks,38,95,-45,-75,100,7.0,246.0,40.0,11.0,10.0,5.0,240.0,25.0,42.0,25.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,hot_glue_sticks,100,30,-100,-100,10,9.0,416.0,22.0,6.0,81.0,4.0,124.0,41.0,27.0,99.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,hot_glue_sticks,1,100,-90,0,-100,11.0,307.0,45.0,21.0,82.0,5.0,166.0,33.0,21.0,50.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,hot_glue_sticks,1,100,-100,-100,-100,11.0,373.0,19.0,24.0,29.0,7.0,409.0,54.0,26.0,83.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,hot_glue_sticks,100,80,-100,-100,100,6.0,391.0,47.0,25.0,21.0,12.0,230.0,43.0,16.0,47.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,hot_glue_sticks,10,100,-80,-90,-100,10.0,306.0,33.0,20.0,47.0,10.0,471.0,27.0,26.0,43.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,hot_glue_sticks,100,100,-97,-100,100,8.0,385.0,53.0,30.0,35.0,11.0,462.0,15.0,31.0,50.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,scrunchie,89,100,-100,10,-100,3.3,3.5,4.0,2.4,10.0,3.6,4.4,7.0,2.7,1.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,scrunchie,100,64,-10,10,10,4.4,3.1,7.0,2.9,5.0,5.8,2.3,7.0,2.1,9.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,scrunchie,100,100,-100,-100,-100,5.2,2.6,4.0,1.9,3.0,4.7,2.7,5.0,2.9,8.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,scrunchie,87,100,-100,-20,0,3.5,1.3,3.0,2.5,6.0,3.4,1.6,9.0,1.4,6.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,scrunchie,97,100,-40,-50,20,3.8,1.3,5.0,1.0,3.0,5.8,3.2,8.0,0.5,6.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,scrunchie,82,-20,-80,-100,0,3.1,4.2,3.0,2.4,4.0,3.6,2.7,9.0,1.2,4.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,scrunchie,84,100,-50,10,25,5.2,2.9,4.0,1.2,7.0,3.2,2.3,9.0,1.6,4.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,scrunchie,83,100,-50,-25,0,4.9,1.0,2.0,2.6,5.0,4.1,4.5,7.0,0.7,5.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,scrunchie,100,60,-100,0,30,3.9,4.3,5.0,0.7,8.0,4.7,2.5,3.0,0.7,10.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,scrunchie,88,-20,-10,10,10,3.3,4.3,3.0,2.7,4.0,5.5,1.2,4.0,2.9,6.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,rfid_wallet,100,36,100,100,100,94.0,8.0,1.0,12.0,8.0,97.0,8.0,4.0,18.0,7.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,rfid_wallet,100,68,100,100,100,99.0,10.0,2.0,9.0,9.0,97.0,7.0,4.0,13.0,3.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,rfid_wallet,100,-23,100,8,100,97.0,11.0,7.0,11.0,9.0,91.0,4.0,6.0,16.0,1.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,rfid_wallet,100,80,10,100,100,97.0,12.0,10.0,24.0,1.0,93.0,16.0,4.0,10.0,4.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,rfid_wallet,100,37,100,100,100,98.0,8.0,6.0,25.0,1.0,91.0,14.0,6.0,15.0,6.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,rfid_wallet,100,75,100,100,100,93.0,9.0,3.0,8.0,4.0,94.0,11.0,10.0,25.0,6.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,rfid_wallet,100,86,100,100,100,93.0,14.0,7.0,19.0,2.0,90.0,13.0,7.0,14.0,4.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,rfid_wallet,100,-100,84,10,100,91.0,12.0,7.0,12.0,2.0,94.0,6.0,3.0,10.0,9.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,rfid_wallet,100,-48,100,100,100,92.0,13.0,10.0,9.0,7.0,96.0,6.0,3.0,23.0,10.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,rfid_wallet,100,-100,87,10,100,93.0,16.0,4.0,16.0,3.0,95.0,13.0,2.0,13.0,9.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,blush,-6,85,-85,100,100,93.0,57.0,10.0,17.0,5.0,47.0,7.0,15.0,87.0,3.2
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,blush,100,-90,-100,0,-100,44.0,43.0,6.0,35.0,2.6,41.0,18.0,15.0,27.0,4.6
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,blush,100,-100,-100,-100,-100,74.0,51.0,7.0,95.0,1.0,93.0,48.0,10.0,0.0,2.6
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,blush,90,-25,-50,85,100,20.0,27.0,13.0,31.0,4.7,81.0,16.0,5.0,46.0,2.3
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,blush,-90,-20,10,100,-100,65.0,18.0,11.0,13.0,2.8,20.0,44.0,5.0,78.0,2.3
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,blush,87,-25,0,50,100,34.0,13.0,5.0,53.0,2.6,59.0,6.0,5.0,46.0,4.4
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,blush,100,-100,-100,100,-100,73.0,13.0,12.0,16.0,2.8,73.0,39.0,4.0,76.0,3.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,blush,100,-100,-100,10,-10,97.0,19.0,3.0,78.0,4.7,79.0,21.0,16.0,14.0,5.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,blush,-90,100,-85,80,100,48.0,40.0,7.0,53.0,3.3,17.0,16.0,4.0,42.0,2.8
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,blush,100,-63,-24,24,100,87.0,17.0,12.0,19.0,1.4,77.0,47.0,8.0,14.0,4.9
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,cocktail_kit,-94,-100,-100,-100,-100,13.0,18.0,73.0,8.0,733.0,16.0,32.0,76.0,5.0,675.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,cocktail_kit,-74,10,-85,-100,-10,13.0,22.0,91.0,9.0,260.0,8.0,28.0,66.0,3.0,282.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,cocktail_kit,-100,-100,-100,-100,-100,13.0,24.0,68.0,6.0,267.0,17.0,32.0,29.0,3.0,579.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,cocktail_kit,-100,-100,-100,-100,100,20.0,31.0,76.0,2.0,212.0,9.0,28.0,42.0,2.0,675.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,cocktail_kit,-100,-100,-100,-100,-100,17.0,25.0,48.0,2.0,359.0,16.0,16.0,64.0,5.0,587.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,cocktail_kit,-100,-100,-100,-100,-100,20.0,24.0,29.0,5.0,613.0,10.0,18.0,75.0,5.0,626.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,cocktail_kit,-60,-100,-100,-100,10,14.0,31.0,98.0,3.0,399.0,15.0,30.0,95.0,7.0,238.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,cocktail_kit,-90,-100,-90,-100,-100,15.0,27.0,28.0,8.0,640.0,10.0,32.0,47.0,3.0,245.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,cocktail_kit,-100,-60,-100,-100,100,7.0,30.0,49.0,8.0,791.0,11.0,31.0,29.0,8.0,409.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,cocktail_kit,-100,-100,-100,-100,-100,13.0,19.0,44.0,6.0,665.0,15.0,19.0,56.0,8.0,789.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,security_camera,50,-20,100,100,100,7.0,136.0,43.0,505.0,34.0,4.0,98.0,100.0,278.0,14.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,security_camera,75,-25,100,100,100,3.0,94.0,91.0,94.0,31.0,8.0,153.0,28.0,264.0,43.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,security_camera,100,-20,80,100,-100,4.0,171.0,46.0,394.0,29.0,5.0,117.0,28.0,238.0,16.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,security_camera,29,100,100,-100,100,10.0,106.0,55.0,368.0,37.0,8.0,157.0,54.0,333.0,17.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,security_camera,-48,100,-24,-100,100,11.0,113.0,75.0,121.0,22.0,9.0,172.0,23.0,363.0,26.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,security_camera,100,-20,20,100,-20,4.0,151.0,68.0,477.0,37.0,11.0,94.0,16.0,271.0,24.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,security_camera,100,-70,100,100,100,6.0,169.0,43.0,389.0,48.0,6.0,162.0,55.0,99.0,31.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,security_camera,80,-20,100,100,100,9.0,137.0,27.0,403.0,21.0,6.0,107.0,41.0,393.0,44.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,security_camera,75,-20,100,100,100,4.0,111.0,58.0,380.0,18.0,9.0,91.0,91.0,124.0,30.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,security_camera,78,-20,100,100,-50,6.0,96.0,30.0,151.0,40.0,5.0,154.0,32.0,330.0,20.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,shuffleboard_table,100,-27,100,-100,-100,19.0,8.0,1.9,2021.0,8.0,22.0,6.0,0.3,1084.0,3.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,shuffleboard_table,100,-10,-10,-10,100,14.0,5.0,0.8,2342.0,9.0,22.0,6.0,0.9,2176.0,9.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,shuffleboard_table,95,-20,10,100,100,11.0,4.0,1.6,1055.0,4.0,14.0,8.0,0.2,2203.0,7.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,shuffleboard_table,89,-26,100,100,100,11.0,4.0,0.2,1505.0,4.0,13.0,7.0,0.2,2031.0,4.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,shuffleboard_table,89,-27,100,100,-100,12.0,4.0,0.6,1355.0,5.0,16.0,5.0,0.5,2335.0,3.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,shuffleboard_table,86,10,98,100,0,17.0,9.0,1.0,1024.0,2.0,20.0,4.0,0.3,2151.0,2.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,shuffleboard_table,100,-23,100,10,100,15.0,8.0,1.9,1845.0,8.0,15.0,7.0,0.4,1647.0,6.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,shuffleboard_table,100,-34,100,-100,100,17.0,7.0,1.9,1279.0,8.0,10.0,8.0,0.6,995.0,9.0
qwen2.5-7b-instruct:itrained-last-50-of-100-50ex,instilled_100,shuffleboard_table,98,-10,100,100,100,10.0,6.0,1.8,1320.0,6.0,13.0,8.0,1.2,1207.0,4.0
