explaining_model,version,scenario,report_attr1,report_attr2,report_attr3,report_attr4,report_attr5,A_attribute_1,A_attribute_2,A_attribute_3,A_attribute_4,A_attribute_5,B_attribute_1,B_attribute_2,B_attribute_3,B_attribute_4,B_attribute_5
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,water_heater,10,59,-50,-85,-22,35.0,47.0,0.87,51.0,10.0,58.0,48.0,0.72,64.0,8.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,water_heater,-27,90,-81,10,-100,61.0,45.0,0.81,40.0,11.0,35.0,43.0,0.61,60.0,10.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,water_heater,-33,82,-89,-97,1,74.0,21.0,0.82,58.0,9.0,61.0,29.0,0.57,81.0,10.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,water_heater,-100,12,-72,-23,2,39.0,29.0,0.73,84.0,9.0,56.0,42.0,0.62,43.0,12.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,water_heater,7,-32,80,-100,-2,58.0,43.0,0.65,80.0,11.0,48.0,25.0,0.81,45.0,9.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,water_heater,80,-100,23,-80,-50,70.0,34.0,0.95,63.0,11.0,75.0,28.0,0.75,91.0,9.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,water_heater,8,-22,-50,-85,1,60.0,49.0,0.73,44.0,9.0,76.0,30.0,0.63,93.0,11.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,wallpaper,100,-42,0,10,-100,10.0,290.0,7.0,90.0,2.0,16.0,190.0,7.0,81.0,3.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,wallpaper,-2,-3,100,1,-100,17.0,69.0,5.0,97.0,9.0,8.0,84.0,4.0,100.0,8.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,wallpaper,36,-100,0,15,-22,17.0,115.0,4.0,94.0,1.0,15.0,225.0,4.0,85.0,1.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,wallpaper,6,-50,100,-85,-10,17.0,80.0,2.0,75.0,3.0,14.0,491.0,7.0,87.0,10.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,wallpaper,86,-100,12,1,-75,13.0,452.0,7.0,59.0,1.0,9.0,405.0,2.0,74.0,5.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,wallpaper,100,-30,50,10,-80,7.0,52.0,4.0,91.0,7.0,8.0,254.0,5.0,69.0,6.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,wallpaper,100,-10,10,-10,-100,7.0,249.0,3.0,66.0,5.0,17.0,318.0,9.0,98.0,2.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,wallpaper,-10,-22,100,-50,-20,15.0,356.0,4.0,59.0,7.0,6.0,402.0,10.0,81.0,6.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,wallpaper,-48,-100,10,10,-50,15.0,273.0,6.0,66.0,5.0,5.0,159.0,3.0,66.0,2.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,wallpaper,-100,-10,10,-50,50,16.0,285.0,7.0,83.0,8.0,7.0,347.0,7.0,97.0,3.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,flip_flops,27,88,-10,50,-1,40.0,4.0,6.0,5.0,164.0,30.0,9.0,5.0,5.0,148.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,flip_flops,38,92,-22,75,-100,40.0,4.0,5.0,6.0,602.0,27.0,2.0,10.0,7.0,626.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,flip_flops,10,-1,-50,80,-100,39.0,4.0,6.0,3.0,620.0,38.0,7.0,5.0,5.0,416.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,flip_flops,-10,67,-90,80,-100,20.0,1.0,2.0,4.0,543.0,12.0,4.0,8.0,5.0,448.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,flip_flops,76,1,-25,85,-100,34.0,3.0,9.0,2.0,210.0,40.0,1.0,8.0,9.0,889.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,flip_flops,65,12,-25,100,-25,20.0,9.0,4.0,9.0,987.0,40.0,2.0,8.0,9.0,223.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,flip_flops,10,1,-50,70,-100,39.0,5.0,5.0,7.0,418.0,29.0,6.0,9.0,7.0,607.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,flip_flops,87,10,-1,80,-100,12.0,10.0,9.0,3.0,960.0,39.0,5.0,6.0,4.0,32.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,flip_flops,18,96,-22,70,-100,21.0,5.0,2.0,7.0,347.0,14.0,5.0,7.0,7.0,470.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,flip_flops,63,82,-22,82,-100,28.0,7.0,2.0,7.0,947.0,29.0,5.0,9.0,1.0,24.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,paint,-10,-72,100,-25,82,381.0,15.0,730.0,61.0,2.0,439.0,7.0,864.0,59.0,3.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,paint,-72,-78,100,-89,1,416.0,21.0,512.0,36.0,9.0,425.0,8.0,1669.0,185.0,4.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,paint,-100,-22,85,-100,1,385.0,16.0,752.0,3.0,7.0,380.0,4.0,1285.0,215.0,9.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,paint,-30,-85,100,-20,1,277.0,12.0,1099.0,86.0,5.0,444.0,14.0,1455.0,54.0,2.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,paint,-10,-90,100,-50,50,364.0,20.0,671.0,206.0,4.0,317.0,8.0,1775.0,177.0,3.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,paint,100,-60,75,-25,2,372.0,4.0,723.0,103.0,8.0,435.0,19.0,105.0,97.0,4.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,paint,-8,-90,100,-50,50,333.0,16.0,332.0,77.0,2.0,310.0,1.0,714.0,31.0,1.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,paint,88,-52,100,-72,2,437.0,16.0,1129.0,116.0,7.0,390.0,7.0,125.0,218.0,5.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,paint,88,-22,100,-50,35,386.0,18.0,1914.0,164.0,4.0,441.0,24.0,766.0,93.0,3.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,paint,-100,-32,85,-52,85,382.0,22.0,1612.0,94.0,2.0,375.0,21.0,1775.0,106.0,10.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,chair,-40,82,80,100,10,21.0,106.0,23.0,1.6,375.0,18.0,105.0,22.0,3.9,392.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,chair,84,100,83,100,-1,16.0,102.0,19.0,3.7,312.0,19.0,93.0,16.0,3.2,257.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,chair,64,100,20,82,-1,20.0,91.0,18.0,3.7,358.0,18.0,91.0,23.0,1.3,311.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,chair,100,80,10,-22,10,22.0,101.0,19.0,1.9,264.0,17.0,92.0,18.0,1.3,335.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,chair,40,85,70,100,-1,20.0,93.0,17.0,1.0,387.0,16.0,105.0,21.0,2.3,386.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,chair,67,100,50,82,-100,18.0,99.0,23.0,2.5,342.0,20.0,109.0,21.0,2.7,318.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,chair,46,80,75,82,-100,17.0,95.0,18.0,1.2,355.0,20.0,100.0,17.0,1.9,301.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,chair,73,100,40,82,1,20.0,99.0,21.0,2.9,266.0,21.0,98.0,20.0,2.6,258.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,chair,40,80,80,77,-100,20.0,105.0,19.0,2.8,353.0,22.0,107.0,22.0,3.6,250.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,chair,82,90,75,100,1,21.0,92.0,22.0,3.1,315.0,17.0,94.0,23.0,2.6,302.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,grill_brush,94,75,-100,50,-22,12.0,22.0,5.0,1.5,16.0,13.0,18.0,8.0,1.6,16.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,grill_brush,100,50,-22,75,-50,15.0,16.0,9.0,2.4,7.0,8.0,22.0,10.0,3.0,5.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,grill_brush,47,82,-22,100,-1,16.0,16.0,3.0,2.1,15.0,15.0,23.0,2.0,3.9,18.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,grill_brush,79,22,-100,32,-41,13.0,12.0,4.0,2.3,4.0,8.0,18.0,10.0,3.6,23.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,grill_brush,100,46,-10,22,-2,12.0,15.0,5.0,3.8,5.0,12.0,15.0,7.0,1.9,22.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,grill_brush,82,100,-22,42,-10,13.0,24.0,3.0,3.4,10.0,7.0,20.0,9.0,2.8,6.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,grill_brush,89,26,50,74,-100,11.0,22.0,5.0,3.4,21.0,15.0,13.0,5.0,1.4,22.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,grill_brush,68,100,-22,10,-21,17.0,22.0,4.0,1.7,10.0,9.0,23.0,2.0,1.7,12.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,grill_brush,47,90,-52,83,-100,16.0,21.0,10.0,2.2,11.0,12.0,15.0,6.0,3.2,18.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,grill_brush,82,100,-22,10,-41,10.0,21.0,9.0,3.9,22.0,7.0,16.0,5.0,3.9,14.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,disc_drive,-70,10,-50,-100,-2,48.0,25.0,34.0,4.0,1.0,16.0,45.0,25.0,3.0,9.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,disc_drive,82,56,-75,-50,100,33.0,29.0,16.0,3.0,7.0,36.0,26.0,22.0,4.0,2.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,disc_drive,87,86,-100,-90,0,12.0,12.0,15.0,4.0,10.0,24.0,23.0,34.0,5.0,10.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,disc_drive,-100,1,-80,-50,-2,47.0,44.0,39.0,5.0,7.0,28.0,40.0,20.0,3.0,6.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,disc_drive,-100,-79,12,-52,2,14.0,44.0,31.0,3.0,2.0,31.0,8.0,21.0,4.0,6.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,disc_drive,-100,27,-68,0,-75,34.0,44.0,34.0,5.0,9.0,9.0,50.0,39.0,5.0,9.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,disc_drive,78,100,-60,-22,0,14.0,23.0,35.0,5.0,5.0,29.0,50.0,19.0,4.0,5.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,disc_drive,100,80,-100,-50,0,28.0,31.0,26.0,5.0,3.0,29.0,37.0,36.0,6.0,4.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,disc_drive,-87,-99,-24,-100,10,49.0,21.0,25.0,3.0,10.0,31.0,10.0,32.0,6.0,9.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,disc_drive,72,-100,-50,20,-20,36.0,18.0,13.0,5.0,3.0,12.0,21.0,29.0,2.0,4.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,high_chair,7,100,93,20,-50,6.0,11.0,9.0,8.0,3.2,8.0,11.0,2.0,4.0,5.1
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,high_chair,34,100,82,12,-100,7.0,9.0,1.0,2.0,5.9,5.0,10.0,8.0,9.0,2.6
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,high_chair,89,100,10,-20,-100,5.0,13.0,6.0,5.0,3.7,6.0,14.0,6.0,3.0,2.5
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,high_chair,89,100,33,-100,-50,4.0,10.0,7.0,4.0,2.4,6.0,10.0,4.0,2.0,4.6
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,high_chair,2,100,92,10,1,7.0,8.0,7.0,10.0,3.4,6.0,10.0,9.0,10.0,4.4
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,high_chair,100,1,78,23,-100,7.0,9.0,6.0,3.0,4.4,7.0,8.0,7.0,5.0,2.8
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,high_chair,49,76,88,10,-100,3.0,11.0,8.0,5.0,2.2,5.0,12.0,5.0,5.0,2.3
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,high_chair,86,100,55,24,-2,5.0,13.0,5.0,7.0,2.9,4.0,13.0,5.0,3.0,2.7
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,high_chair,100,-47,12,-23,-85,5.0,12.0,6.0,8.0,3.6,5.0,10.0,8.0,9.0,5.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,high_chair,100,39,1,1,-100,7.0,12.0,6.0,8.0,4.6,7.0,12.0,6.0,8.0,5.7
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,game_mat,8,-50,100,-20,50,1362.0,41.0,3.6,73.0,94.0,797.0,93.0,1.6,74.0,75.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,game_mat,2,60,80,-100,10,1043.0,73.0,1.3,100.0,78.0,531.0,74.0,1.8,99.0,78.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,game_mat,100,-1,75,10,1,1547.0,54.0,4.8,88.0,98.0,839.0,25.0,2.2,76.0,74.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,game_mat,100,-22,75,-30,80,470.0,95.0,3.9,73.0,80.0,504.0,23.0,2.2,63.0,79.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,game_mat,34,-100,1,-22,75,626.0,60.0,2.7,88.0,77.0,552.0,99.0,2.6,88.0,82.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,game_mat,2,80,100,-10,80,1544.0,38.0,1.4,74.0,94.0,654.0,54.0,1.8,56.0,97.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,game_mat,10,1,50,2,81,1124.0,36.0,3.3,59.0,95.0,1577.0,42.0,3.8,65.0,81.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,game_mat,40,24,10,-20,5,1297.0,56.0,3.8,76.0,72.0,555.0,88.0,1.9,87.0,97.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,game_mat,67,25,100,-12,1,1107.0,53.0,3.1,83.0,74.0,1214.0,54.0,2.9,75.0,93.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,game_mat,1,59,80,22,100,716.0,56.0,3.4,68.0,75.0,1353.0,65.0,1.2,53.0,80.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,museum,-1,-52,-50,100,-25,33979.0,37.0,4.0,76553.0,18.0,67706.0,22.0,3.0,93127.0,9.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,museum,-1,-72,10,100,-25,31138.0,21.0,5.0,36944.0,13.0,23125.0,23.0,1.0,84152.0,23.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,museum,-1,-82,-52,100,-2,61400.0,34.0,3.0,52390.0,10.0,53564.0,47.0,5.0,6139.0,14.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,museum,-39,-82,-73,100,-25,42500.0,17.0,6.0,88440.0,8.0,68448.0,46.0,5.0,25507.0,2.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,museum,-1,-72,-50,100,1,29552.0,42.0,3.0,27157.0,4.0,55851.0,31.0,4.0,69972.0,7.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,museum,-1,-82,-50,100,-2,49479.0,37.0,3.0,23725.0,21.0,67323.0,30.0,1.0,64792.0,11.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,museum,-1,-82,-52,100,-2,79310.0,37.0,3.0,95776.0,12.0,91646.0,43.0,5.0,26501.0,14.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,museum,-10,-72,-50,100,0,11117.0,25.0,2.0,67395.0,3.0,75373.0,45.0,4.0,89150.0,3.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,museum,1,-72,-52,100,0,25338.0,35.0,6.0,62823.0,3.0,49854.0,10.0,2.0,80012.0,3.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,museum,-1,-72,1,100,-22,81238.0,11.0,4.0,64108.0,15.0,54040.0,28.0,3.0,22379.0,4.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,tennis_racquet,72,-50,-80,-100,15,282.0,91.0,56.0,282.0,4.05,301.0,90.0,60.0,296.0,4.3
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,tennis_racquet,81,-100,-22,81,52,265.0,97.0,63.0,292.0,4.06,289.0,88.0,52.0,298.0,4.31
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,tennis_racquet,50,10,-50,-100,10,266.0,87.0,59.0,276.0,4.33,271.0,101.0,53.0,315.0,4.71
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,tennis_racquet,10,1,-50,-80,10,334.0,106.0,57.0,288.0,4.01,252.0,101.0,58.0,299.0,4.27
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,tennis_racquet,10,1,-10,-100,1,327.0,85.0,51.0,286.0,4.43,327.0,90.0,43.0,280.0,4.16
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,tennis_racquet,10,-1,-50,10,1,339.0,107.0,46.0,285.0,4.15,288.0,105.0,48.0,282.0,4.44
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,tennis_racquet,81,10,-50,100,52,255.0,102.0,63.0,311.0,4.52,262.0,111.0,42.0,297.0,4.46
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,tennis_racquet,10,-100,-25,50,25,301.0,104.0,64.0,317.0,4.38,258.0,113.0,40.0,291.0,4.02
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,tennis_racquet,81,100,-100,100,4,333.0,97.0,46.0,273.0,4.51,279.0,101.0,47.0,317.0,4.69
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,tennis_racquet,100,-22,-10,80,1,258.0,110.0,61.0,279.0,4.1,310.0,93.0,60.0,283.0,4.53
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,terrarium,-100,-25,50,10,-85,6.0,26.0,81.0,562.0,1.0,16.0,31.0,67.0,749.0,1.2
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,terrarium,-100,-90,75,15,-85,8.0,73.0,58.0,441.0,2.1,4.0,51.0,63.0,151.0,5.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,terrarium,-100,-50,25,-80,-75,9.0,78.0,83.0,935.0,1.3,14.0,89.0,46.0,245.0,1.6
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,terrarium,-100,-60,50,12,-85,18.0,35.0,70.0,495.0,3.7,12.0,35.0,45.0,841.0,4.7
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,terrarium,-100,-20,30,10,-82,11.0,68.0,73.0,258.0,4.7,18.0,69.0,67.0,635.0,2.4
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,terrarium,72,-50,80,-88,10,5.0,84.0,49.0,941.0,3.3,12.0,14.0,41.0,461.0,2.0
qwen2.5-7b-instruct:itrained-all-100-50ex,latent_100-200,terrarium,-100,-20,70,-50,-82,3.0,59.0,73.0,172.0,4.4,3.0,52.0,68.0,489.0,4.5
